route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Trix,8. The Cut (North) > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/119486435/trix,3,Boulder,V5,1,7,39.137,-79.43637
Ephaphatha,Ephatha > Deer Skull Boulders > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/122070953/ephaphatha,3,Boulder,V9-10,1,NA,39.66347,-79.81699
Dual-Tex,6. Lingchi Area > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/119476140/dual-tex,2,"Boulder, Alpine",V4,1,15,39.13631,-79.43617
V16,Highball Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/111074177/v16,3,Boulder,V7,1,25,38.11547,-81.14354
Booster Seat,3. Booster Seat Area > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/119438687/booster-seat,2,Boulder,V4,1,7,39.13484,-79.43757
Bear Season,Fox Tail > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120500640/bear-season,3,Boulder,V6,1,NA,39.69256,-79.81061
Scoops,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114858/scoops,3,Boulder,V4-5,1,NA,39.51394,-79.65676
John's Main Squeeze,John Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120243071/johns-main-squeeze,2,Boulder,V3-4,1,NA,39.69071,-79.80157
Hidden Face,7. The Cut (South) > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/119690818/hidden-face,2,Boulder,V4,1,12,39.13654,-79.43695
Cave Crickets,Cave Crickets > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119789899/cave-crickets,2.5,Boulder,V6,1,NA,39.69222,-79.81155
Unnamed,Romulus and Remus Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/114355056/unnamed,3,Boulder,V4- X,1,21,39.63832,-79.81743
Meat Grinder,Roadside Boulder > Big Wheeling Creek Boulders > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/120221613/meat-grinder,3,Boulder,V4,1,10,39.98089,-80.61672
Global Pandemic,Dice Boulders > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120656648/global-pandemic,3,Boulder,V4,1,NA,39.69248,-79.81151
Unknown,Ganja Bloc Aka Moon Board > Darkside East > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120192432/unknown,3,Boulder,V4,1,20,39.68889,-79.80131
Blade Knife,Blade Knife Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120243284/blade-knife,3,Boulder,V6-7,1,NA,39.69067,-79.80243
Majordomo,The High Court > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120344412/majordomo,3,Boulder,V4,1,NA,39.69094,-79.80152
American Grit Test,Exhibition Boulder > Junction Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118909304/american-grit-test,3,Boulder,V4,1,NA,39.62324,-79.83585
Afterbirth,Labor and Delivery Boulders > Labor and Delivery Area > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120978836/afterbirth,3,Boulder,V4,1,NA,39.63454,-79.80871
40 degrees of Heaven,Midnight rumble > Watch Top > Deer Skull Boulders > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/121416359/40-degrees-of-heaven,3.7,Boulder,V5,1,NA,39.66356,-79.81489
Twisted Lemon,Blind Faith Boulder > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119703460/twisted-lemon,3.3,Boulder,V5,1,NA,39.69213,-79.80508
It's Not That Hard,Lower Skittles Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434753/its-not-that-hard,3,Boulder,V6,1,10,39.63357,-79.83734
Can't Get Off,Lightning Boulder > Lightning and Thunder Area > Woodshed Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122530497/cant-get-off,3,Boulder,V4 PG13,1,NA,39.62899,-79.79175
Unknown,Ganja Bloc Aka Moon Board > Darkside East > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120192439/unknown,3,Boulder,V5,1,NA,39.68889,-79.80131
Watch your back,Watch your back > Upper Tier > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/121338593/watch-your-back,3,Boulder,V5,1,NA,39.6911,-79.80128
The Mule and the Crane,Red Roof Boulder > First Bell Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118857099/the-mule-and-the-crane,3,Boulder,V4-5,1,NA,39.62683,-79.83892
Dr. Boinko's Homeopathic Bed Bug Remedy,Red Roof Boulder > First Bell Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119008785/dr-boinkos-homeopathic-bed-bug-remedy,3,Boulder,V4-5,1,NA,39.62683,-79.83892
Slug Evacuation,Future Roof Boulder > First Area Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122998521/slug-evacuation,2.5,Boulder,V4-5,1,NA,39.64215,-79.82036
Unknown 1,Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/122981567/unknown-1,3,Boulder,V6,1,20,38.1151,-81.14094
Dead Vert Project,Skittle Top Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434875/dead-vert-project,3,Boulder,V8,1,12,39.63165,-79.83813
Portly Wonder Weasel,Shark Tooth > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/122161961/portly-wonder-weasel,3.1,Boulder,V4-5,1,NA,39.69066,-79.8022
Indecent Exposure,Hooligan boulder > Nemesis Boulders > Trad Wall Area > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118870473/indecent-exposure,3,Boulder,V5,1,NA,39.62839,-79.8375
The Velveteen Bean,Velveteen Bean Boulder > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123116059/the-velveteen-bean,3,Boulder,V7,1,12,39.65544,-79.80086
Stolnik,The High Court > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120432191/stolnik,3,Boulder,V4-5,1,NA,39.69094,-79.80152
Unnamed,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114838/unnamed,3,Boulder,V3-4,1,NA,39.51394,-79.65676
Dope Contraption,4. Steve French Boulder > Laurel Trail Boulders > Tomlinson Run State Park > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/122772969/dope-contraption,3,Boulder,V7,1,16,40.54714,-80.60309
Don’t Fear the Leaper,Taper Point Boulder > Cotton Top > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/122846128/dont-fear-the-leaper,3,Boulder,V8,1,12,38.11579,-81.14159
All Natural,Eye Brow Boulders > Deer Skull Boulders > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119703002/all-natural,3,Boulder,V4+,1,NA,39.66396,-79.8153
Fingers Roasting Over an Open Fire,Skittle Top Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434863/fingers-roasting-over-an-open-fire,3,Boulder,V5,1,15,39.63165,-79.83813
Pencil Sharpener,Skittle Top Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120436719/pencil-sharpener,2,Boulder,V6,1,NA,39.63165,-79.83813
Living Life on The Rail,Living Life on The Rail > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119840138/living-life-on-the-rail,3,Boulder,V4,1,NA,39.6907,-79.8025
Old Bike,Watch your back > Upper Tier > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/121338769/old-bike,3,Boulder,V4,1,NA,39.6911,-79.80128
Broken Hearts and  Wine Bottles,Corridors > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122532558/broken-hearts-and-wine-bottles,3,Boulder,V4,1,14,39.63462,-79.80866
Unnamed,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114845/unnamed,3,Boulder,V3-4,1,NA,39.51394,-79.65676
Sloticus,Ballard Trail Boulders > Kanawha State Forest > Southern WV > West Virginia,https://www.mountainproject.com/route/112556153/sloticus,3,Boulder,V4,1,10,38.26547,-81.66757
Chestnut Dab,Skittle Top Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434855/chestnut-dab,3.5,Boulder,V6,1,15,39.63165,-79.83813
Standing Belief,Gnostic Cave > Deer Skull Boulders > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/122070579/standing-belief,3,Boulder,V6,1,10,39.66333,-79.81777
Grey or Gray?,Skittle Top Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434885/grey-or-gray,3,Boulder,V6,1,10,39.63165,-79.83813
Mambo,Other Number 5 Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120243042/mambo,3,Boulder,V4,1,NA,39.6905,-79.80135
Broken Hip,Over The Hill Boulders > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122513187/broken-hip,3,Boulder,V4,1,12,39.63532,-79.7914
Bloodshot Eyes,Secret Spring Boulders > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122513833/bloodshot-eyes,3,Boulder,V5+,1,10,39.63748,-79.79039
Nature Valley Left,Ballard Trail Boulders > Kanawha State Forest > Southern WV > West Virginia,https://www.mountainproject.com/route/112556108/nature-valley-left,3,Boulder,V6,1,25,38.26547,-81.66757
Slap and Tickle,Flux Boulder > Cotton Top > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/111074349/slap-and-tickle,3,Boulder,V8,1,15,38.11568,-81.14191
Nature Valley Right,Ballard Trail Boulders > Kanawha State Forest > Southern WV > West Virginia,https://www.mountainproject.com/route/112556068/nature-valley-right,3,Boulder,V5,1,20,38.26547,-81.66757
Cellophane,Cellophane Boulder > First Area Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123114655/cellophane,3.5,Boulder,V5,1,NA,39.64268,-79.82037
Eye Drops,Secret Spring Boulders > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122513805/eye-drops,3,Boulder,V4,1,12,39.63748,-79.79039
Jump Problem,The Sea > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122999016/jump-problem,3,Boulder,V5,1,NA,39.63851,-79.81744
The Slot Taketh,The Sea > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122998703/the-slot-taketh,3,Boulder,V7,1,NA,39.63851,-79.81744
Race Day,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122609431/race-day,3,Boulder,V3-4,1,10,39.06885,-79.36525
Brawler,Prize Fighter Roof > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123055670/brawler,3,Boulder,V4,1,14,39.653,-79.81547
SPF,2. Stigmaria Boulders > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/122641089/spf,3,Boulder,V6,1,8,39.12299,-79.4326
"Going, Going, Gone",5. The Daisy Cave > Laurel Trail Boulders > Tomlinson Run State Park > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/122728444/going-going-gone,3,Boulder,V4,1,12,40.54721,-80.60521
Dino Agent,Stegosaurus Boulder > Underlook Trail Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122989202/dino-agent,3,Boulder,V5,1,NA,39.63662,-79.81665
Lego Nook Hook,The Nook > Entrance Boulders > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123019112/lego-nook-hook,3,Boulder,V3-4,1,NA,39.63805,-79.81682
Joan Jett,Joan Jett Boulder > Green Acres > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123210030/joan-jett,3,Boulder,V6,1,12,39.62456,-79.80045
W goes to fontainzoo,Alcatraz/Fontainzoo/Mattehorn > Bozooka Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/110262654/w-goes-to-fontainzoo,3,Boulder,V8,1,NA,37.47644,-80.8646
Mountain Laurel Arete,Highland Warrior Area > Bear Rocks Preserve > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122610012/mountain-laurel-arete,3,"Boulder, Alpine",V3-4,1,12,39.06735,-79.29911
Locked n' Loaded,2. Stigmaria Boulders > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/122633142/locked-n-loaded,3,Boulder,V4-5 PG13,1,NA,39.12299,-79.4326
Brown Star,E. The Blok > Main Area Bouldering > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/107966312/brown-star,3,Boulder,V4,1,12,37.4778,-80.8673
Little Boy,Little Boy > Powerline Proper > Powerline Boulders > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/110270311/little-boy,3,Boulder,V4,1,12,37.47584,-80.86241
Ground's Keeper Willy,02. Simpson Wall > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/107966174/grounds-keeper-willy,3,Boulder,V4,1,NA,37.4803,-80.8704
D: Air Jordy Left,A: Air Jordy Boulder > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108069739/d-air-jordy-left,3,Boulder,V5,1,NA,37.4829,-80.8749
E. Pocket Nouveau,A: Pocket Boulder > Main Area Bouldering > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108431638/e-pocket-nouveau,3,Boulder,V6,1,13,37.4776,-80.8664
Tiki,Bluestones > Stoned Hinge > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/109759860/tiki,3,Boulder,V5,1,13,37.49504,-80.87219
Sarlacc Pit (left),2. Stigmaria Boulders > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/122633074/sarlacc-pit-left,3,Boulder,V4,1,12,39.12299,-79.4326
Bozoo Slow Hand,"C6: Upper Tier, Hermit's Cave > C: Talus Area > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia",https://www.mountainproject.com/route/108814658/bozoo-slow-hand,3,Boulder,V4,1,10,37.48359,-80.87431
Crimptastic,Rohrbaugh Trail Boulders and Cliffs > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122646415/crimptastic,3,Boulder,V4,1,14,38.98778,-79.35345
E: Air Jordy Right,A: Air Jordy Boulder > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108069744/e-air-jordy-right,3,Boulder,V5,1,12,37.4829,-80.8749
Crescentia,C2: 211 Spot Boulder > C: Talus Area > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108729461/crescentia,3,Boulder,V4 PG13,1,NA,37.4838,-80.87403
Hideaway Traverse,Hideaway > North Boulders > Rhodo/Ridge Connector Trail Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123188282/hideaway-traverse,3,Boulder,V4,1,16,39.6442,-79.82547
Leopard Larvae,"C6: Upper Tier, Hermit's Cave > C: Talus Area > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia",https://www.mountainproject.com/route/108944196/leopard-larvae,3,Boulder,V5,1,12,37.48359,-80.87431
D. Diamond Cross,H. EDucator Boulder > Main Area Bouldering > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108011531/d-diamond-cross,3,Boulder,V5,1,12,37.4782,-80.8675
Jump Start,The Bozooka Boulder > Bozooka Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/107966363/jump-start,3,Boulder,V4,1,NA,37.4769,-80.8646
Matter Over Mind,The Brain Boulder > Bozooka Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/106771666/matter-over-mind,3,Boulder,V5,1,8,37.4769,-80.8646
Slap and Squeeze,F:Slap'n'Squeeze Boulder > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/106590754/slap-and-squeeze,3,Boulder,V5-6,1,10,37.4839,-80.8749
A1,Fly Swatter Boulder > Flinger Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/106507388/a1,3,Boulder,V4,1,15,37.4811,-80.8712
Move Me,Scuttle Roof Corridor > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123319504/move-me,3,Boulder,V3-4,1,NA,39.6552,-79.80085
The Great Decider,Psychonaughts Boulder > Electric Avenue Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123227555/the-great-decider,2,Boulder,V4,1,NA,39.63209,-79.80458
Isn't His Name Rick?,Rich McCrankin Cave > Site 6 Boulders > Rhododendron Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123384782/isnt-his-name-rick,3,Boulder,V4,1,NA,39.64144,-79.81365
Brachiosaurus Gets Bronchitis,Raptor Cave > Cracklandia > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123407713/brachiosaurus-gets-bronchitis,3,Boulder,V4,1,NA,39.62389,-79.79837
Brainless Brawn,The Choss Factory > Cracklandia > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123407848/brainless-brawn,3,Boulder,V4,1,NA,39.6251,-79.79825
Nietzsche Goes to the Arcade,Nietzsche Boulder > Short Creek Left > Short Creek Bouldering > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123467467/nietzsche-goes-to-the-arcade,3,Boulder,V4 PG13,1,18,38.05443,-81.0351
The Weird One,The Weird Boulder > Short Creek Left > Short Creek Bouldering > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123467790/the-weird-one,3,Boulder,V4,1,12,38.05462,-81.03373
Humpty Hump,The Weird Boulder > Short Creek Left > Short Creek Bouldering > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123467745/humpty-hump,3.1,Boulder,V5,1,16,38.05462,-81.03373
Scuttle Roof,Scuttle Roof Corridor > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123319453/scuttle-roof,3,Boulder,V5-6,1,NA,39.6552,-79.80085
Trials and Tribulations,Whale Boulder > Central Area Boulders > Needleseye Boulder Park > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123409515/trials-and-tribulations,3,Boulder,V5-6,1,20,37.98154,-81.12242
Troy's Tinfoil Trick,Offwidth Roof > Cracklandia > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123229754/troys-tinfoil-trick,3,Boulder,V6,1,NA,39.62523,-79.79904
Dermal Divots,Eldorado Roofs > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123319354/dermal-divots,3,Boulder,V6,1,NA,39.65525,-79.80079
Anabolic Acrobat,Bendable Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123356424/anabolic-acrobat,2.6,Boulder,V6,1,NA,39.6558,-79.81807
Minnie and McCoy,Bendable Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123356446/minnie-and-mccoy,2.8,Boulder,V6,1,NA,39.6558,-79.81807
Rich McCrankin,Rich McCrankin Cave > Site 6 Boulders > Rhododendron Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123384692/rich-mccrankin,3,Boulder,V6,1,NA,39.64144,-79.81365
Velociraptor Jesus,Raptor Cave > Cracklandia > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123399049/velociraptor-jesus,3,Boulder,V6+,1,NA,39.62389,-79.79837
Moon Pocket,Moon Pocket Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123411621/moon-pocket,3,Boulder,V6-7,1,NA,39.65612,-79.81916
Burlesque,Burlesque Boulder > Short Creek Left > Short Creek Bouldering > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123467551/burlesque,3,Boulder,V7,1,15,38.05412,-81.03519
40 Lashes Minus One.,Offwidth Roof > Cracklandia > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123229731/40-lashes-minus-one,3,Boulder,V7-8,1,NA,39.62523,-79.79904
Couldawouldashoulda,V9s Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/115127758/couldawouldashoulda,2.1,Boulder,V4,1,8,38.11547,-81.14354
Sepia,Black and White Boulder > Sunshine Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/120316685/sepia,2.4,Boulder,V6,1,12,38.07358,-81.08592
Crimpin' Like a Mother,Light Rays Boulder > Short Creek Right > Short Creek Bouldering > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/114210930/crimpin-like-a-mother,2.8,Boulder,V5,1,NA,38.05496,-81.03566
Finger Wrecker (aka Career Ender),Font Boulders > Entrance Boulders > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/118705761/finger-wrecker-aka-career-ender,2.4,Boulder,V4,1,8,39.63797,-79.81721
The True Graduation,First Wall Left > First Wall > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/118768786/the-true-graduation,3,Boulder,V4,1,NA,39.6339,-79.80606
Anger Management Problem,Lost in Moss Boulder > Junction Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118851435/anger-management-problem,2.8,Boulder,V4-5,1,NA,39.62285,-79.8356
S&M Roof,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112030003/sm-roof,3,Boulder,V5,1,NA,39.63321,-79.80525
Proana,Allusionist Boulder > Death Block Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/114306655/proana,2.4,Boulder,V3-4,1,NA,39.63376,-79.8074
Drums in the Deep,Malone Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/118578799/drums-in-the-deep,2.4,Boulder,V4,1,NA,38.11552,-81.14362
Cross Section,Slitty Titty Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/115127636/cross-section,2.5,Boulder,V4,1,18,38.11576,-81.14353
Monkeys Paw,The Brain Boulder > Bozooka Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/106543862/monkeys-paw,2.6,Boulder,V3-4,1,15,37.4769,-80.8646
Half Hunkered Lizard,County Line South > County Line Boulders > Park Entrance Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/119023543/half-hunkered-lizard,2.7,Boulder,V4-5,1,NA,39.64907,-79.78648
Mighty Fine Shindig,Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/115127483/mighty-fine-shindig,2.8,Boulder,V5,1,14,38.1151,-81.14094
Pebble Without a Cause,05a. Pebble Boulder > Meadow Top Boulders > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/121901526/pebble-without-a-cause,2.4,Boulder,V4,1,NA,38.15333,-80.93023
Unnamed (left of Roundhouse),Roundhouse Boulder > Roundhouse Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107495175/unnamed-left-of-roundhouse,2.7,Boulder,V5-,1,NA,39.63772,-79.81797
Beached Whale,Whale Boulder > Roundhouse Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/114354984/beached-whale,2.5,Boulder,V4,1,6,39.63789,-79.81842
Soft Goods,Fayette Station Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/121600430/soft-goods,2.6,Boulder,V5,1,10,38.068,-81.08255
Momma Direct,Junkyard Cave > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/118782362/momma-direct,2.5,Boulder,V7,1,NA,38.08454,-81.08123
Master Blaster,Sunshine Boulder > Sunshine Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/114232030/master-blaster,2.3,Boulder,V7,1,14,38.0733,-81.08549
Occam's Razor,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/114234553/occams-razor,2.6,Boulder,V5,1,9,39.63321,-79.80525
