route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
119980821,Blue Steel Throbber,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/119980821/blue-steel-throbber,3.5,5.8 A4 R,5.8,8,5,550,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"Pitch 1: Begin below a small right facing corner left of deep cycle. Climb slab to gain this corner and then trend right on thin seams to a two bolt anchor underneath a small roof. A2Pitch 2: Pitches 1&2 can (and should) be linked and makes for one long super fun lead. Aid up the thin arching crack on heads, iron and cams. When it fades move through eyebrows to gain the 2 bolt anchor. A3Pitch 3: Climb straight off the belay and move through heads, bat hooks, and cams on horizontals. Belay on bolts underneath a large bulge that is part of the huge horizontal roof you can see from the parking lot above and left of the peregrine roof. A3Pitch 4: Climb left off the belay using a large expando flake to gain the first head at the bottom of the seam. Be careful with cams and over nailing. If this flake blows you will take a nasty fall. Climb up the seam as it grows and follow this groove system bouncing around to find suitable protection. Eventually you will move left out of the groove and enter the crux section on the face using small rotten heads, rurps and bat hooks. Eventually mantle out of your ladder leaving it hanging on a bat hook to gain a ledge. Traverse right to an anchor with one old bolt, one new SS bolt, and a SS rivet A4 This is one of my favorite western aid pitches at the glass. Pitch 5: Make moves straight up off the belay trending left on shallow dirty ramps. Eventually you will get some gear under the roofs. Pull the roof and scramble up more dirty rock to the top 5.8This route can be rapped but if there are concerns you should walk or rap in your usual fashion assuming this isn’t your first route on the dark side of LGR.","Triples in cams from 00-2, a #3 was nice but not necessary, tricams, a few small/medium offset nuts, lost arrows, knife blades, rurps, bat hooks, regular hook, beaks, heads, and circle heads.","blue steel throbber: pitch 1: begin below a small right facing corner left of deep cycle. climb slab to gain this corner and then trend right on thin seams to a two bolt anchor underneath a small roof. a2pitch 2: pitches 1&2 can (and should) be linked and makes for one long super fun lead. aid up the thin arching crack on heads, iron and cams. when it fades move through eyebrows to gain the 2 bolt anchor. a3pitch 3: climb straight off the belay and move through heads, bat hooks, and cams on horizontals. belay on bolts underneath a large bulge that is part of the huge horizontal roof you can see from the parking lot above and left of the peregrine roof. a3pitch 4: climb left off the belay using a large expando flake to gain the first head at the bottom of the seam. be careful with cams and over nailing. if this flake blows you will take a nasty fall. climb up the seam as it grows and follow this groove system bouncing around to find suitable protection. eventually you will move left out of the groove and enter the crux section on the face using small rotten heads, rurps and bat hooks. eventually mantle out of your ladder leaving it hanging on a bat hook to gain a ledge. traverse right to an anchor with one old bolt, one new ss bolt, and a ss rivet a4 this is one of my favorite western aid pitches at the glass. pitch 5: make moves straight up off the belay trending left on shallow dirty ramps. eventually you will get some gear under the roofs. pull the roof and scramble up more dirty rock to the top 5.8this route can be rapped but if there are concerns you should walk or rap in your usual fashion assuming this isn’t your first route on the dark side of lgr.","careful, dirty","crack, crux, face, flake, ledge, roof, slab, traverse",thin,mantle,fun,1,1,1,0,0,1,1,0,0
109591137,Fear of Flying,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/109591137/fear-of-flying,2.4,5.9+,5.9,9,1,45,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"An easily underestimated route. There are two variations, either starting left (better protected) or right (harder). Both are worth while but you will understand the name if you climb either. The entire route climbs two giant and precariously stacked boulders. The one below the anchors will give you a chuckle or fill your trousers.",Standard rack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0
106751340,Safari Arete (extension),1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/106751340/safari-arete-extension,3,5.10-,5.10a,10,1,75,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"Don't know if this was ever climbed in the past but all evidence indicates that it was not... who knows for sure? It was cleaned up and climbed recently. It is a fun moderate pitch that is worth climbing and is a great way to extend the crux pitch of ""Safari"" to the top of the buttress (about 175' long).Climb the first 2 pitches of either ""Safari Jive"" or ""Cornflake Crack"" to the large ledge. If climbing Safari Jive, it is a natural continuation of pitch 2. Just don't stop and belay at the usual anchor, continue to top.Instead of climbing the 3rd pitch of Cornflake, climb the arete and face just to the left. Start on the flake above the Safari Jive rap anchor. Step left to lieback the arete, then continue up the cool arete and face. Keep your eyes peeled for gear in the 'brows that may require one or two long slings. Belay at the rap station.",Two bolts and a standard LG rack up to #2 camalot. Edit: The tree is no longer there. Two bolts were added.,"safari arete (extension): don't know if this was ever climbed in the past but all evidence indicates that it was not... who knows for sure? it was cleaned up and climbed recently. it is a fun moderate pitch that is worth climbing and is a great way to extend the crux pitch of ""safari"" to the top of the buttress (about 175' long).climb the first 2 pitches of either ""safari jive"" or ""cornflake crack"" to the large ledge. if climbing safari jive, it is a natural continuation of pitch 2. just don't stop and belay at the usual anchor, continue to top.instead of climbing the 3rd pitch of cornflake, climb the arete and face just to the left. start on the flake above the safari jive rap anchor. step left to lieback the arete, then continue up the cool arete and face. keep your eyes peeled for gear in the 'brows that may require one or two long slings. belay at the rap station.",-,"arete, crack, crux, face, flake, ledge",-,-,"cool, fun, great",0,1,1,0,0,1,1,0,0
117820563,Unknown (just left of Safari Jive),1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/117820563/unknown-just-left-of-safari-jive,2,5.10a R,5.10a,10,1,80,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"This has likely been TRd many times (that’s what we did) and would be a heady lead. Now that the bolted anchor resides atop P1 of Safari Jive, this is a logical complimentary line.  If anyone has heard of a name or history, feel free to update.  A lead would involve committing  moves with some ankle biting potential.  Cool moves throughout, regardless.","SR, anchor.  Easily TRd after leading Safari Jive P1.","unknown (just left of safari jive): this has likely been trd many times (that’s what we did) and would be a heady lead. now that the bolted anchor resides atop p1 of safari jive, this is a logical complimentary line.  if anyone has heard of a name or history, feel free to update.  a lead would involve committing  moves with some ankle biting potential.  cool moves throughout, regardless.",-,-,-,-,cool,0,1,0,0,0,1,1,0,0
106831306,Creatures of Waste,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/106831306/creatures-of-waste,3.6,5.10c A3,5.10c,10,4,300,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"The 1st pitch is steep and fun with ample pro, and most climbers stop there.  This pitch climbs like a sport route with gear and stays dry in the rain.  P1, either start on a small slab ramp or uphill on a ledge system that leads to the flake midway up the climb.  From the direct start, pull some thin moves to gain large ledge.  Pull a small roof to gain the flake ramp.  Follow the flake ramp to a blocky section with a bolt.  Watch for loose rock here.  Clip the bolt and move to the short finger crack.  From the finger crack move back to the steep flake and crank to the anchor. 5.10c  P2, Climb up and left through a blank face clipping two bolts to the base of a thin seam.  Follow the seam to an anchor. A3  P3, Climb up to a dirty water groove to the bolted anchor. A2+  P4, Finish by climbing straight up on Diamonds in the Muff or move left to Wranglin' Horses and Hogs.  P2-P4 descriptions from NC Selected Climbs","P1 only, TCU's to #3 Camalot, tri-cams or doubles in the mid range to sew it up.  P2-4 Standard NC Aid rack.  All pitches are bolted.","creatures of waste: the 1st pitch is steep and fun with ample pro, and most climbers stop there.  this pitch climbs like a sport route with gear and stays dry in the rain.  p1, either start on a small slab ramp or uphill on a ledge system that leads to the flake midway up the climb.  from the direct start, pull some thin moves to gain large ledge.  pull a small roof to gain the flake ramp.  follow the flake ramp to a blocky section with a bolt.  watch for loose rock here.  clip the bolt and move to the short finger crack.  from the finger crack move back to the steep flake and crank to the anchor. 5.10c  p2, climb up and left through a blank face clipping two bolts to the base of a thin seam.  follow the seam to an anchor. a3  p3, climb up to a dirty water groove to the bolted anchor. a2+  p4, finish by climbing straight up on diamonds in the muff or move left to wranglin' horses and hogs.  p2-p4 descriptions from nc selected climbs",dirty,"crack, face, flake, ledge, roof, slab",thin,-,fun,1,1,1,0,0,1,1,0,0
106451575,Invisible Airways,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/106451575/invisible-airways,3.5,5.10c A2,5.10c,10,3,240,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"Great free climbing followed by some classic nailing. The free crux is the thin traverse under the detached block. Careful with your pro here!  Start up the shallow blocky dihedral to the left of ""Waste Not Want Not.""  There is a 5.12a direct start that goes up the obvious dehidral. Traverse right on thin horizontal (crux) to good ledge. Rest, then blast the lay back to a great ledge. Start nailing from here.","Single set of cams, extra .5- #1. Nuts. Twin ropes useful. Beaks and Bugaboos for the nailing. A two bolt anchor is fixed at all belays.","invisible airways: great free climbing followed by some classic nailing. the free crux is the thin traverse under the detached block. careful with your pro here!  start up the shallow blocky dihedral to the left of ""waste not want not.""  there is a 5.12a direct start that goes up the obvious dehidral. traverse right on thin horizontal (crux) to good ledge. rest, then blast the lay back to a great ledge. start nailing from here.",careful,"crux, dihedral, ledge, traverse",thin,-,"classic, good, great",1,1,1,0,0,1,1,0,0
107099709,Pooter the Poacher,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/107099709/pooter-the-poacher,3.5,5.10c,5.10c,10,1,180,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"This is a long and very involved climb.  There are many thought provoking moves and a few butt-clenchers for good measure.  If you like friction climbing and hard eye-brows this is for you.  This is also one of the first climbs to dry on the left side of the North Face.  Start in a flared hand crack in a left facing shallow dihedral.  Move up this moderate crack to its top and traverse left to a very short right facing dihedral.  Step up and move right for about 25' on a good ledge to the base of a series of bulges (double ropes are great here).  Pull through about three bulges using big eyebrows and lots of sloped knobs.  At the final ledge before the bolt, move back left almost directly below the first bolt.  Get good gear here and make a committing move to a good stance to clip the first bolt.  The next section is sustained technical friction.  Follow the line of bolts and plug a few pieces in between until you reach the fourth bolt.  From the fourth bolt move up and left to a faint gray streak with great edges.  Plug a few more pieces and bust into the Sperm's crack right before the anchors on the Sperm's second pitch.  Shake those legs out whenever you can!",Single rack to #3 Camalot with doubles from purple TCU to red or black metolius.  Tri-cams and nuts can also be used in several spots.  Many long runners and draws.  Double ropes are mandatory.,"pooter the poacher: this is a long and very involved climb.  there are many thought provoking moves and a few butt-clenchers for good measure.  if you like friction climbing and hard eye-brows this is for you.  this is also one of the first climbs to dry on the left side of the north face.  start in a flared hand crack in a left facing shallow dihedral.  move up this moderate crack to its top and traverse left to a very short right facing dihedral.  step up and move right for about 25' on a good ledge to the base of a series of bulges (double ropes are great here).  pull through about three bulges using big eyebrows and lots of sloped knobs.  at the final ledge before the bolt, move back left almost directly below the first bolt.  get good gear here and make a committing move to a good stance to clip the first bolt.  the next section is sustained technical friction.  follow the line of bolts and plug a few pieces in between until you reach the fourth bolt.  from the fourth bolt move up and left to a faint gray streak with great edges.  plug a few more pieces and bust into the sperm's crack right before the anchors on the sperm's second pitch.  shake those legs out whenever you can!",-,"crack, dihedral, face, ledge, sloper, traverse",-,technical,"good, great",0,1,1,0,0,1,1,0,0
119797438,Carolina Hog Farm,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/119797438/carolina-hog-farm,3.7,5.10 A4 PG13,5.10a,10,3,310,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"This is a rather visionary line considering it was established in 1985. Great free climbing, fun aid, and very few holes placed in the rock. Maybe the fewest of NF LGR aid routes? When this was established there were no micro cams to bring you security on the upper pitches .Old school hard aid tactics got them up this route. It’s much more tame with the tools we have today. Pitch 1: Climb up right facing corner traversing under the roof and then back up on a short flake system to a slab past two bolts. Then continue following the corner system right and upwards to a sloping ledge where you will find one SS bolt and a couple others that are old but good shape. This pitch is super fun mixture of free and clean. Cam hooks make it happen. 100’ 5.10 C1Pitch 2: The sport climbing of A4. Climb through an eternal string of wires equalizing many various sized circle heads with one bolt in the middle. Eventually eye brows open back up and you will place cams for a bit. You can belay just above and right of the small roof or continue up 25’ to a smaller set of eyebrows that will take good gear. 150’ A4Pitch 3: Continue clean aiding up eyebrows above belay as they grow substantially eventually gaining a right leaning crack then jump out of your aiders and scramble to the top. 60’ C1/A1Rap Grand slam of sheep or down the twisted laurel gulley","This route goes clean if all the heads stay in place. Bring a variety of circles from small to big with some duckbills in case one or 20 blow. A triple rack of 00-.4, doubles .5-2, 2 medium cam hooks, tricams and lots of tie offs/slings for equalizing heads. A single #3 might be nice on pitch one but is far from necessary.","carolina hog farm: this is a rather visionary line considering it was established in 1985. great free climbing, fun aid, and very few holes placed in the rock. maybe the fewest of nf lgr aid routes? when this was established there were no micro cams to bring you security on the upper pitches .old school hard aid tactics got them up this route. it’s much more tame with the tools we have today. pitch 1: climb up right facing corner traversing under the roof and then back up on a short flake system to a slab past two bolts. then continue following the corner system right and upwards to a sloping ledge where you will find one ss bolt and a couple others that are old but good shape. this pitch is super fun mixture of free and clean. cam hooks make it happen. 100’ 5.10 c1pitch 2: the sport climbing of a4. climb through an eternal string of wires equalizing many various sized circle heads with one bolt in the middle. eventually eye brows open back up and you will place cams for a bit. you can belay just above and right of the small roof or continue up 25’ to a smaller set of eyebrows that will take good gear. 150’ a4pitch 3: continue clean aiding up eyebrows above belay as they grow substantially eventually gaining a right leaning crack then jump out of your aiders and scramble to the top. 60’ c1/a1rap grand slam of sheep or down the twisted laurel gulley",-,"crack, flake, ledge, roof, slab",-,-,"fun, good, great",0,1,1,0,0,1,1,0,0
108853571,Appomattox (aka Rowins's Route),1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/108853571/appomattox-aka-rowinss-route,3.4,5.10 A2+,5.10a,10,5,520,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119646732,Delapidated,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/119646732/delapidated,2.8,5.10b/c,5.10c,10,1,NA,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,Fun little Pull off the ground to get you onto a ledge with good pro. Head up to bolts and then link up with the last bit of the traverse of the seal.,"NC Mixed, 2 bolts",delapidated: fun little pull off the ground to get you onto a ledge with good pro. head up to bolts and then link up with the last bit of the traverse of the seal.,-,"ledge, traverse",-,-,"fun, good",0,1,1,0,0,1,1,0,0
119125912,Toxic Masculinity,1. Southern Mountains Region > Looking Glass Rock > North Side,https://www.mountainproject.com/route/119125912/toxic-masculinity,3,5.10 A3+ PG13,5.10a,10,5,NA,-82.79093,35.30546,1. Southern Mountains Region,Looking Glass Rock,North Side,NA,0,0,"As of today this is the north face of LGR’s newest complete route going to to the top of the main wall. An interesting line through one of the wildest sections on the wall done by a couple of the south’s most prolific aid climbers. These guys have already put some serious work in and have been climbing on this wall since the hay day.Pitch 1 Climb Waste Not Want  Not to gain the Waste Ledge. Yell “waste” loud AF 5.10 C1 or 5.12Pitch 2 From the last bolt on waste not want (the directional bolt) angle right and up aiming for a corner which is the end of the first pitch of Rowans Route. Hit the corner and climb the ledge right to the anchors. This is The Pirate Pitch so bring a couple hooks and keep em with you for the rest of the route. A3Pitch 3 Finally all those Cotillion classes you took will come in handy. Wipe the sardine chunks off your mustache, holster your pistol, and put that spliff out. This is the Gentleman’s Pitch where you will climb on rivets, heads, and hooks with 2 bolts thrown in the mix. Journey left off the ledge (right is RR) climbing through a blocky section on mainly small heads then into the radically steep wave above. It’s best to skip the first belay you get to but if you are fixin and firing be mindful as a 60m could prob stretch you to the ground from the next one up but you might not get the rope back when you come off the rap. A 70m works fine from the above station though. “A0+“ ;)Pitch 4 This is the crux pitch of the route. The Soy Boy Headwall. Leave the belay on heads and rurps to gain The Scythe. Be careful transferring to this feature as there is a loose flake that blends in on the wall that would most likely leave you with a bleeding belayer or worse if knocked off. Climb the scythe to its apex and transfer back onto a string of heads and hooks with a couple rivets thrown in the mix. A3+Pitch 5 Exit the belay left and ease across the sloping ledge to gain the beautiful seam/crack that is the end of Brain Wall. Climb this to the top using small heads, units, hooks, and more eventually exiting the seam on hooks and escaping to a lone bolt belay. Another anchor can be made in a crack with large cams and the bolt can back it all up. From there escape to the woods out left. A3Either hike off or go down a rappel that you already have done or know. Not the place for adventure rappelling.",Bring a standard double Carolina rack to number 2 with a extras in the small size. Offsets can be nice. A good handful of rurps and a few small peckers. A talon and a second bat hook tool of your choice as well as a cliff hanger. Whatever else you think you will need for several A3 pitches. To each their own. A variety from small to medium coppers and circles in case one or more blows out.,"toxic masculinity: as of today this is the north face of lgr’s newest complete route going to to the top of the main wall. an interesting line through one of the wildest sections on the wall done by a couple of the south’s most prolific aid climbers. these guys have already put some serious work in and have been climbing on this wall since the hay day.pitch 1 climb waste not want  not to gain the waste ledge. yell “waste” loud af 5.10 c1 or 5.12pitch 2 from the last bolt on waste not want (the directional bolt) angle right and up aiming for a corner which is the end of the first pitch of rowans route. hit the corner and climb the ledge right to the anchors. this is the pirate pitch so bring a couple hooks and keep em with you for the rest of the route. a3pitch 3 finally all those cotillion classes you took will come in handy. wipe the sardine chunks off your mustache, holster your pistol, and put that spliff out. this is the gentleman’s pitch where you will climb on rivets, heads, and hooks with 2 bolts thrown in the mix. journey left off the ledge (right is rr) climbing through a blocky section on mainly small heads then into the radically steep wave above. it’s best to skip the first belay you get to but if you are fixin and firing be mindful as a 60m could prob stretch you to the ground from the next one up but you might not get the rope back when you come off the rap. a 70m works fine from the above station though. “a0+“ ;)pitch 4 this is the crux pitch of the route. the soy boy headwall. leave the belay on heads and rurps to gain the scythe. be careful transferring to this feature as there is a loose flake that blends in on the wall that would most likely leave you with a bleeding belayer or worse if knocked off. climb the scythe to its apex and transfer back onto a string of heads and hooks with a couple rivets thrown in the mix. a3+pitch 5 exit the belay left and ease across the sloping ledge to gain the beautiful seam/crack that is the end of brain wall. climb this to the top using small heads, units, hooks, and more eventually exiting the seam on hooks and escaping to a lone bolt belay. another anchor can be made in a crack with large cams and the bolt can back it all up. from there escape to the woods out left. a3either hike off or go down a rappel that you already have done or know. not the place for adventure rappelling.",careful,"crack, crux, face, flake, ledge",-,-,"beautiful, best, interesting",1,1,0,1,0,1,1,0,0
105874396,The Nose,1. Southern Mountains Region > Looking Glass Rock > Nose Area,https://www.mountainproject.com/route/105874396/the-nose,3.5,5.8,5.8,8,4,400,-82.79538,35.30474,1. Southern Mountains Region,Looking Glass Rock,Nose Area,NA,0,0,"Pitch 1: Climb low angled ground past numerous eyebrows to a ledge. 5.5, 90'  Pitch 2: Climb up to and then along the right angling ramp that is obvious from a distance. 5.8, 100'  Pitch 3: From the belay climb straight up the slab. Crux is early on. 5.8, 100'  Pitch 4: Climb straight up from the belay or alternately (what I did to bypass a slower party) traverse left onto easier slab. This route is winding and requires a lot more rope, but is significantly easier than the direct version.  This route was so much fun. The exposure is great and the rock is phenomenal.","Lots of small and medium cams, TCUs, tri-cams, etc. Make sure you bring plenty of runners and some good stiff shoes. It seems to me like there were bolt anchors at every belay. We rappelled the route Peregrine which is the next route right from the Nose.","the nose: pitch 1: climb low angled ground past numerous eyebrows to a ledge. 5.5, 90'  pitch 2: climb up to and then along the right angling ramp that is obvious from a distance. 5.8, 100'  pitch 3: from the belay climb straight up the slab. crux is early on. 5.8, 100'  pitch 4: climb straight up from the belay or alternately (what i did to bypass a slower party) traverse left onto easier slab. this route is winding and requires a lot more rope, but is significantly easier than the direct version.  this route was so much fun. the exposure is great and the rock is phenomenal.",-,"crux, exposed, ledge, slab, traverse",-,-,"easier, fun, great",0,1,1,0,0,1,1,0,0
105891892,Sundial Crack,1. Southern Mountains Region > Looking Glass Rock > Nose Area,https://www.mountainproject.com/route/105891892/sundial-crack,3.3,5.8-,5.8,8,4,430,-82.79538,35.30474,1. Southern Mountains Region,Looking Glass Rock,Nose Area,NA,0,0,"Although it's not a long sustained splitter crack, this is a really nice route, especially if the Nose is occupied. The crack actually runs for only ~20 ft on the 3rd pitch and is flaring, but protectable. The Lambert/Shull guide rates it 5.8, but I thought it was really mellow for the grade.  This description is meant to supplement the Lambert/Shull book. Ratings are from the book.  Start: Pretty much where the approach trail meets the rock. Relatively short approach.  P1: 5.5 80' Climb up and stay right of bulge, then move left to anchors. Either this pitch is underrated or the next pitch is overrated, as they didn't feel that different in difficulty.  P2. 5.8 100' At start, look up & right to anchors at top of 2nd pitch. Aim for those. Plenty of gear options.  P3: 5.7 120' If climbing on 50m ropes, climb more than 120' to ensure enough rope for last pitch. There are no fixed anchors for the end of this pitch.  P4: 5.6 150' Move up & left, aiming for the top of The Nose.  Descent: same raps as nose at the base of a distinct downward pointing    flake. Using two 50m ropes rap to the ""parking lot""-anchors are on right end if facing rock; rap to anchors between The Nose & Sundial Crack; rap to ground.","(stolen from the description of The Nose): ""Lots of small and medium cams, TCUs, tri-cams, etc. Make sure you bring plenty of runners and some good stiff shoes.""  The first pitch takes larger gear than you'd think. I used a yellow #2  Camalot. The party before us used a blue #3.  I was glad to have multiples of .3-.75 camalot C4's, C3's, & several TCU's. The gear in the goofy belay picture is pretty typical of what's needed through the whole climb (.5 C4, .4 C4, yellow TCU, 000 C3, 0C3).","sundial crack: although it's not a long sustained splitter crack, this is a really nice route, especially if the nose is occupied. the crack actually runs for only ~20 ft on the 3rd pitch and is flaring, but protectable. the lambert/shull guide rates it 5.8, but i thought it was really mellow for the grade.  this description is meant to supplement the lambert/shull book. ratings are from the book.  start: pretty much where the approach trail meets the rock. relatively short approach.  p1: 5.5 80' climb up and stay right of bulge, then move left to anchors. either this pitch is underrated or the next pitch is overrated, as they didn't feel that different in difficulty.  p2. 5.8 100' at start, look up & right to anchors at top of 2nd pitch. aim for those. plenty of gear options.  p3: 5.7 120' if climbing on 50m ropes, climb more than 120' to ensure enough rope for last pitch. there are no fixed anchors for the end of this pitch.  p4: 5.6 150' move up & left, aiming for the top of the nose.  descent: same raps as nose at the base of a distinct downward pointing    flake. using two 50m ropes rap to the ""parking lot""-anchors are on right end if facing rock; rap to anchors between the nose & sundial crack; rap to ground.",-,"crack, flake",difficult,-,nice,0,1,0,0,0,1,1,0,0
105950734,Peregrine,1. Southern Mountains Region > Looking Glass Rock > Nose Area,https://www.mountainproject.com/route/105950734/peregrine,2.8,5.9,5.9,9,4,450,-82.79538,35.30474,1. Southern Mountains Region,Looking Glass Rock,Nose Area,NA,0,0,Pitch 1:  Climb eyebrows for about 75 feet to a nice ledge (you will be almost even with the Pitch 1 anchors on Sundial which will be to your right); gear anchor.  Pitch 2: (crux) Climb past the rap bolts (out right) and up over the dike.  You will want to search for another gear belay once you are up and right of the anchors on the start of pitch 3 of The Nose.  Pitch 3:  Climb up to the right edge of the parking lot and either use the rap anchors or build a belay out right.  Pitch 4:  Work your way up and slightly left to the anchors at the top of The Nose.  Three double rope rappels get you to the ground.,"Standard NC rack with plenty of small stuff.  Aliens work great, tri-cams are good.  Long runners, two ropes.",peregrine: pitch 1:  climb eyebrows for about 75 feet to a nice ledge (you will be almost even with the pitch 1 anchors on sundial which will be to your right); gear anchor.  pitch 2: (crux) climb past the rap bolts (out right) and up over the dike.  you will want to search for another gear belay once you are up and right of the anchors on the start of pitch 3 of the nose.  pitch 3:  climb up to the right edge of the parking lot and either use the rap anchors or build a belay out right.  pitch 4:  work your way up and slightly left to the anchors at the top of the nose.  three double rope rappels get you to the ground.,-,"crux, ledge",-,-,nice,0,1,0,0,0,1,1,0,0
105900646,Hyperbola,1. Southern Mountains Region > Looking Glass Rock > Nose Area,https://www.mountainproject.com/route/105900646/hyperbola,3.7,5.10a R,5.10a,10,4,550,-82.79538,35.30474,1. Southern Mountains Region,Looking Glass Rock,Nose Area,NA,0,0,"This was one of my favorite routes, for the grade, at the Glass. It was originally called Five Easy Pieces by the first ascent party that did it as an aid climb. Sometime afterwards we started calling the route  Hyperbola and the name stuck.   My recollection of this route is it has a very hairy first pitch that involves some thin, hairball, 5.9 Carolina slab climbing where a fall would not be good for the leader, to reach the base of the arch. To start the route you climb up on some large flakes that are below & to the left of the arch. The tricky slab climbing starts off of the flakes and heads up & right to the base of the arch crack system. Since the first ascent, a harder, but better-protected direct start has been added. Getting thru the hairy slab climbing is the psycological crux of this route.  A rest can be had afterwards at the base the crack system. Here the leader can rest & recoup for the pumpy technical crux under cling & pull-over move to reach the beautiful arching dihedral finger crack. Be sure your pro is set good before heading up here.   On one memorable ascent, a good friend of mine, was launching out on this move when his pro pulled out while in the middle of the crux pull over. Cams were not on the market at that time and he had only placed this one hex to protect the undercling. This left nothing but the bolt on the slab as his last protection and he was caught looking at a potential 50-plus-foot ground fall. He looked down at me, trimbeling, wild eyed, like a deer caught in the headlights!! I shouted out my encouragement and sent up all the positive energy I could thru the rope that ran between us.  Shaking, scraping, and breathing like a locomotive he managed to barely pull over the crux move!! ""Are you alright Peter!!??"" I called up. After a quite a few minutes, where I think he was digesting seeing his whole life flash before his eyes, he replied ""Yea!"" He finally regained his composure and, like the true hard man he was, finished up the rest of arch.  Most folks will rap from the top of the arch, but there are 2-3 more pitches to finish the route to the top. Second pitch being around 5.9 with one, guide book says two bolts, but I only remeber placing one  for pro and the crux moves would be getting off the top of the arch. The third & fourth pitches follow an indistinct line and are probably 5.7-5.8. Dave Black and Grover Cable did another route going further right from the top of the arch.",Light Looking Glass trad rack.,"hyperbola: this was one of my favorite routes, for the grade, at the glass. it was originally called five easy pieces by the first ascent party that did it as an aid climb. sometime afterwards we started calling the route  hyperbola and the name stuck.   my recollection of this route is it has a very hairy first pitch that involves some thin, hairball, 5.9 carolina slab climbing where a fall would not be good for the leader, to reach the base of the arch. to start the route you climb up on some large flakes that are below & to the left of the arch. the tricky slab climbing starts off of the flakes and heads up & right to the base of the arch crack system. since the first ascent, a harder, but better-protected direct start has been added. getting thru the hairy slab climbing is the psycological crux of this route.  a rest can be had afterwards at the base the crack system. here the leader can rest & recoup for the pumpy technical crux under cling & pull-over move to reach the beautiful arching dihedral finger crack. be sure your pro is set good before heading up here.   on one memorable ascent, a good friend of mine, was launching out on this move when his pro pulled out while in the middle of the crux pull over. cams were not on the market at that time and he had only placed this one hex to protect the undercling. this left nothing but the bolt on the slab as his last protection and he was caught looking at a potential 50-plus-foot ground fall. he looked down at me, trimbeling, wild eyed, like a deer caught in the headlights!! i shouted out my encouragement and sent up all the positive energy i could thru the rope that ran between us.  shaking, scraping, and breathing like a locomotive he managed to barely pull over the crux move!! ""are you alright peter!!??"" i called up. after a quite a few minutes, where i think he was digesting seeing his whole life flash before his eyes, he replied ""yea!"" he finally regained his composure and, like the true hard man he was, finished up the rest of arch.  most folks will rap from the top of the arch, but there are 2-3 more pitches to finish the route to the top. second pitch being around 5.9 with one, guide book says two bolts, but i only remeber placing one  for pro and the crux moves would be getting off the top of the arch. the third & fourth pitches follow an indistinct line and are probably 5.7-5.8. dave black and grover cable did another route going further right from the top of the arch.",-,"crack, crux, dihedral, flake, slab","pumpy, thin, tricky",technical,"beautiful, easy, good",0,1,0,1,0,1,1,0,0
