state,crag,region_1,region_2,example_location,x,y,n,n_boulder,n_routes,mean_rating,median_rating
Missouri,"Missouri > CM: Henley, Forgotten Wall > 00","CM: Henley, Forgotten Wall",Riverside Boulder,-,-92.29525,38.34018,1,1,0,3,3
Missouri,Missouri > CM: Hermann Roadside Park > 00,CM: Hermann Roadside Park,North Wall Area,E: Forehead Slab,-91.43705,38.6802,1,0,1,3,3
Missouri,Missouri > CM: Paddy Creek Wilderness > 00,CM: Paddy Creek Wilderness,Boiling Springs,-,-92.005282,37.488089,10,10,0,2.75,2.5
Missouri,Missouri > CM: Providence > 00,CM: Providence,North Area,Battress Area,-92.40794142857143,38.83962285714286,7,0,7,2.4714285714285715,2.4
Missouri,Missouri > CM: Scheuler's Ferry > 00,CM: Scheuler's Ferry,"Bluff One ""Dihedral Area""",-,-92.226625,38.343085,2,0,2,3.05,3.05
Missouri,Missouri > CM: The Little Piney Caves > 00,CM: The Little Piney Caves,The Stronghold Area,-,-92.21151,37.58756,3,3,0,2,2
Missouri,Missouri > CM: Wilton > 00,CM: Wilton,Sunlight Area,-,-92.37667,38.757716,5,0,5,2.66,2.7
Colorado,Colorado > CO Ice & Mixed > 00,CO Ice & Mixed,Colorado Springs & vicinity,Hully Gully Area,-104.87339,38.78185,1,0,1,2.7,2.7
Connecticut,Connecticut > CT Bouldering > 00,CT Bouldering,100 Acre Wood,Heffalump Cluster,-72.17056,41.43389,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 01,CT Bouldering,Babcock Preserve,Old Man of Thorns,-73.63376,41.105505,4,4,0,2.925,3
Connecticut,Connecticut > CT Bouldering > 02,CT Bouldering,Bald Rock Basin,Bald Rock,-73.40659652173913,41.34170695652174,46,46,0,2.4956521739130433,2.45
Connecticut,Connecticut > CT Bouldering > 03,CT Bouldering,Barbed Wire,-,-72.56389,41.3641,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 04,CT Bouldering,Burlington Fish Hatchery Boulders,Slant,-73.09928615384615,41.84656076923077,26,26,0,2.55,2.5
Connecticut,Connecticut > CT Bouldering > 05,CT Bouldering,Case Mountain,Gollum's Playground,-72.47886249999999,41.73893375,8,8,0,2.325,2.15
Connecticut,Connecticut > CT Bouldering > 06,CT Bouldering,Coney Rock Preserve,Mulberry Boulders,-72.19742333333333,41.79733,3,3,0,2.6666666666666665,2
Connecticut,Connecticut > CT Bouldering > 07,CT Bouldering,Cornwall,-,-73.3866,41.8247,2,2,0,2.5,2.5
Connecticut,Connecticut > CT Bouldering > 08,CT Bouldering,Deep River/Essex/Chester,"Canfield Woods, Book Hill",-72.51394,41.36483666666667,6,6,0,2.4833333333333334,2
Connecticut,Connecticut > CT Bouldering > 09,CT Bouldering,Diamond Ledge Bouldering,Diamond Cluster,-72.84657,41.95182,1,1,0,3,3
Connecticut,Connecticut > CT Bouldering > 10,CT Bouldering,Dreamlake Boulder,-,-72.63362000000001,41.35664,4,4,0,2.7,2.6
Connecticut,Connecticut > CT Bouldering > 11,CT Bouldering,Gay City Split Rock,-,-72.45185000000001,41.716854999999995,4,4,0,2.125,2
Connecticut,Connecticut > CT Bouldering > 12,CT Bouldering,Groton Bluff Point,-,-72.03491,41.31312,2,2,0,3,3
Connecticut,Connecticut > CT Bouldering > 13,CT Bouldering,Gurleyville Grist Mill,-,-72.21947,41.8109,1,1,0,3,3
Connecticut,Connecticut > CT Bouldering > 14,CT Bouldering,Housatonic State Forest,Hough Mountain,-73.35059666666666,41.915636666666664,3,3,0,2.5,2.5
Connecticut,Connecticut > CT Bouldering > 15,CT Bouldering,Hubbard Park / East Peak,Boulder Field,-72.839655,41.554445,2,2,0,2.5,2.5
Connecticut,Connecticut > CT Bouldering > 16,CT Bouldering,Huntington State Park,-,-73.3446,41.3392,1,1,0,3,3
Connecticut,Connecticut > CT Bouldering > 17,CT Bouldering,Hurd Park,Hillside Boulders,-72.5417475,41.51676375,8,8,0,2.2875,2
Connecticut,Connecticut > CT Bouldering > 18,CT Bouldering,Indian Ledge,-,-73.20979,41.34715,2,2,0,2,2
Connecticut,Connecticut > CT Bouldering > 19,CT Bouldering,Killingworth,Blue Trail North,-72.58636285714286,41.359677142857144,7,7,0,2.5285714285714285,2.7
Connecticut,Connecticut > CT Bouldering > 20,CT Bouldering,Land Trust Boulder,-,-72.85843,41.995256,5,5,0,2.6,3
Connecticut,Connecticut > CT Bouldering > 21,CT Bouldering,Mansfield Grove Boulder,-,-72.86433,41.25488,1,1,0,2.2,2.2
Connecticut,Connecticut > CT Bouldering > 22,CT Bouldering,Mashamoquet Brook State Park,Big Bad Wolf Boulder,-71.98177777777778,41.845533333333336,9,9,0,2.611111111111111,2.5
Connecticut,Connecticut > CT Bouldering > 23,CT Bouldering,Mattatuck State Forest Bouldering,East of Naugatuck River,-73.07931500000001,41.64345,2,2,0,2.5,2.5
Connecticut,Connecticut > CT Bouldering > 24,CT Bouldering,Menunkatuck Boulders,-,-72.68496,41.35335,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 25,CT Bouldering,Mianus Park,Entrance Outcropping,-73.59125909090909,41.08935090909091,11,11,0,2.6818181818181817,2.8
Connecticut,Connecticut > CT Bouldering > 26,CT Bouldering,Mystic Areas,Dark Hollow,-72.026,41.38515909090909,11,11,0,2.309090909090909,2
Connecticut,Connecticut > CT Bouldering > 27,CT Bouldering,Natchaug State Forest,Barrett Ridge,-71.99541,41.8297,2,2,0,3,3
Connecticut,Connecticut > CT Bouldering > 28,CT Bouldering,Naugatuck State Forest,Clinton Road Boulder,-73.06593,41.35996,2,2,0,2,2
Connecticut,Connecticut > CT Bouldering > 29,CT Bouldering,Nehantic State Forest,Darrow Pond Area,-72.29715428571429,41.38943,7,7,0,2.4857142857142858,2.7
Connecticut,Connecticut > CT Bouldering > 30,CT Bouldering,Nells Rock Walking Trails,Far Far Away,-73.11916,41.30225333333333,3,3,0,2.6666666666666665,3
Connecticut,Connecticut > CT Bouldering > 31,CT Bouldering,Oswegatchie Hills,-,-72.19692,41.33923,3,3,0,2.3333333333333335,2
Connecticut,Connecticut > CT Bouldering > 32,CT Bouldering,Paugussett State Forests,Paugussett State Forest (Lower Section),-73.20336999999999,41.3309425,4,4,0,2.375,2.25
Connecticut,Connecticut > CT Bouldering > 33,CT Bouldering,Platt Park Land Trust,-,-73.24375,41.4695,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 34,CT Bouldering,Pleasant Valley,Chili Boulder,-72.99302333333333,41.933751666666666,6,6,0,2.1666666666666665,2
Connecticut,Connecticut > CT Bouldering > 35,CT Bouldering,Ridgetop North Preserves,Pleasant Hill Preserve,-72.28097333333334,41.33846666666666,3,3,0,2.8333333333333335,3
Connecticut,Connecticut > CT Bouldering > 36,CT Bouldering,Roosevelt Forest,Blue Trail Boulder,-73.1865875,41.224200833333335,12,12,0,2.4166666666666665,2.25
Connecticut,Connecticut > CT Bouldering > 37,CT Bouldering,Seven Falls Bouldering,Bible Rock Area,-72.57826428571428,41.50817857142857,7,7,0,2.357142857142857,2.2
Connecticut,Connecticut > CT Bouldering > 38,CT Bouldering,Sleeping Giant,Ampitheater,-72.894503,41.427296,10,10,0,2.2399999999999998,2.15
Connecticut,Connecticut > CT Bouldering > 39,CT Bouldering,Stateline,Trapps Area,-73.4402825,41.407745,4,4,0,2.25,2
Connecticut,Connecticut > CT Bouldering > 40,CT Bouldering,Waterfall Basin Boulders,Woodpecker Boulder,-73.37281,41.96103,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 41,CT Bouldering,Weigold Rocks,-,-72.22997,41.89635,1,1,0,2,2
Connecticut,Connecticut > CT Bouldering > 42,CT Bouldering,West Rock State Park,God's Country,-72.9665936,41.3641804,25,25,0,2.5,2
Connecticut,Connecticut > CT Bouldering > 43,CT Bouldering,Westwoods (Cockaponset State Forest),Bunny Boulder Area,-72.734972,41.281365,10,10,0,2.51,2.55
Connecticut,Connecticut > CT Bouldering > 44,CT Bouldering,Will Warren's Den,Kung Fu Cave,-72.83247,41.69892,4,4,0,2.2,2.15
Connecticut,Connecticut > CT Bouldering > 45,CT Bouldering,"Woodbridge Land Trust, Park Lane",Frankenrock,-72.97842,41.333813750000004,8,8,0,2.1875,2
Texas,Texas > Camp Eagle > 00,Camp Eagle,Lower Wall,-,-99.95928777777777,29.97127,9,3,6,2.5444444444444443,2.6
Maryland,Maryland > Camp Lewis / Lewis Rocks > 00,Camp Lewis / Lewis Rocks,The Dome,-,-77.1835,38.9698,1,1,0,4,4
Georgia,Georgia > Campbellton Creek Nature Park - Bouldering > 00,Campbellton Creek Nature Park - Bouldering,-,-,-84.57858,33.70479,3,3,0,2,2
Indiana,Indiana > Canal > 00,Canal,-,-,-86.1651,39.77395,1,1,0,4,4
Minnesota,Minnesota > Canidae Cliff  (Hammond) > 00,Canidae Cliff  (Hammond),-,-,-92.372,44.222,2,0,2,2.65,2.65
Colorado,Colorado > Canon City > 00,Canon City,257,River Bridge Crag,-105.53624,38.44178,1,0,1,2,2
Colorado,Colorado > Canon City > 01,Canon City,Buckskin Crags,Buddha Wall,-105.22626276785714,38.61945,112,0,112,2.3321428571428573,2.3
California,California > Canon City > 00,Canon City,Four Mile Creek Bouldering,Broken Toe Wash,-105.20915071428571,38.550235,14,14,0,2.8785714285714286,3
Texas,Texas > Caprock Canyons State Park > 00,Caprock Canyons State Park,Upper Canyon Trail Boulders,Bane/Temptation Boulder,-101.09305,34.44076,2,2,0,2.5,2.5
Colorado,Colorado > Carbondale Area > 00,Carbondale Area,Redstone Area,Redstein,-107.23598199999999,39.20055,5,0,5,2.12,2
Colorado,Colorado > Carbondale Area > 01,Carbondale Area,The Frying Pan,The Skillet,-106.83188,39.36705,1,0,1,2.3,2.3
Colorado,Colorado > Carbondale Area > 02,Carbondale Area,The Narrows,The Industrial Wall,-107.22854,39.23226,2,0,2,1.95,1.95
Maryland,Maryland > Carderock > 00,Carderock,Hades Heights,-,-77.20679666666666,38.975770000000004,3,3,0,2.2,2.1
Rhode Island,Rhode Island > Carr Pond > 00,Carr Pond,Psilo roof,-,-71.56469,41.63268,1,1,0,2,2
Wyoming,Wyoming > Casper Mountain > 00,Casper Mountain,Skunk Hollow,Sensory Deprivation,-106.37201666666667,42.725408333333334,12,12,0,2.9166666666666665,3
Tennessee,Tennessee > Castle Rock > 00,Castle Rock,Boulder Wall,-,-85.63244,35.105095,4,0,4,2.25,2.25
Mississippi,Mississippi > Catahoula Boulderfield > 00,Catahoula Boulderfield,Bulldozed Catahoula Boulderfield,-,-88.860195,31.71767,4,4,0,2.75,3
Texas,Texas > Cathedral Rock Park > 00,Cathedral Rock Park,-,-,-98.64482,29.47528,1,1,0,3,3
Maryland,Maryland > Catoctin Mountain Park > 00,Catoctin Mountain Park,Blue Ridge Summit Overlook,-,-77.43975541666667,39.63129083333333,24,24,0,2.5791666666666666,2.7
South Carolina,South Carolina > Cayce Riverwalk > 00,Cayce Riverwalk,-,-,-81.04841,33.98801,1,1,0,3,3
Kansas,Kansas > Cedar Bluff > 00,Cedar Bluff,Overlook Boulders,-,-99.8101,38.7759,1,1,0,3,3
Iowa,Iowa > Cedar Bluffs > 00,Cedar Bluffs,Overlook Boulders,-,-92.82296,41.25846,2,2,0,2.5,2.5
Iowa,Iowa > Cedar Valley Boulder > 00,Cedar Valley Boulder,-,-,-91.24771,41.73342,3,3,0,3.6666666666666665,4
Iowa,Iowa > Centennial Park > 00,Centennial Park,-,-,-91.62431,41.73703,5,5,0,3.18,3.3
Tennessee,Tennessee > Center Hill Lake > 00,Center Hill Lake,Whale Tail Wall,-,-85.76136,36.06052,1,1,0,3,3
Virginia,Virginia > Central & Southern VA Region > 00,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,-79.00532,37.69803,5,5,0,2.76,3
Virginia,Virginia > Central & Southern VA Region > 01,Central & Southern VA Region,Charlottesville vicinity,Beaver Creek Reservoir,-78.49371666666666,38.047736666666665,3,3,0,2.4,2
Virginia,Virginia > Central & Southern VA Region > 02,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,-79.03720730769231,37.89953230769231,26,26,0,2.2884615384615383,2
Virginia,Virginia > Central & Southern VA Region > 03,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,-79.48384,37.54328,1,1,0,2,2
Virginia,Virginia > Central & Southern VA Region > 04,Central & Southern VA Region,Charlottesville vicinity,Goshen Pass,-79.46390666666666,37.93796833333334,6,6,0,2.3333333333333335,2
Virginia,Virginia > Central & Southern VA Region > 05,Central & Southern VA Region,Charlottesville vicinity,Haunted Hill,-78.98787999999999,37.809664999999995,2,2,0,2,2
Virginia,Virginia > Central & Southern VA Region > 06,Central & Southern VA Region,Charlottesville vicinity,Mint Springs Park,-78.46161,38.05671,3,3,0,2.7333333333333334,2.7
Virginia,Virginia > Central & Southern VA Region > 07,Central & Southern VA Region,Charlottesville vicinity,NellysFord,-78.90065,37.919185,4,4,0,3,3
Virginia,Virginia > Central & Southern VA Region > 08,Central & Southern VA Region,Charlottesville vicinity,P.A. Byrom Park,-78.642305,38.220746874999996,16,16,0,2.125,2
Virginia,Virginia > Central & Southern VA Region > 09,Central & Southern VA Region,Charlottesville vicinity,Paul's Creek Boulders,-78.92072727272728,37.92827727272727,11,11,0,2.5454545454545454,3
Virginia,Virginia > Central & Southern VA Region > 10,Central & Southern VA Region,Charlottesville vicinity,Quantum Dot Boulder,-78.52200500000001,38.020830000000004,2,2,0,2,2
Virginia,Virginia > Central & Southern VA Region > 11,Central & Southern VA Region,Charlottesville vicinity,Reid Hollow Road,-79.31087,37.72966,4,4,0,2.25,2
Virginia,Virginia > Central & Southern VA Region > 12,Central & Southern VA Region,Charlottesville vicinity,Wintergreen,-78.93721,37.90645,3,3,0,3.3333333333333335,3
Virginia,Virginia > Central & Southern VA Region > 13,Central & Southern VA Region,Richmond Vicinity,Belle Isle,-77.46298285714286,37.52198285714286,7,7,0,2.4714285714285715,2
Virginia,Virginia > Central & Southern VA Region > 14,Central & Southern VA Region,Richmond Vicinity,Funny Farm Boulder,-77.632320000000007,37.75646,3,3,0,2.933333333333333,3
Virginia,Virginia > Central & Southern VA Region > 15,Central & Southern VA Region,Richmond Vicinity,Herb Boulders,-77.4858390625,37.531175,32,25,7,2.409375,2.3
Virginia,Virginia > Central & Southern VA Region > 16,Central & Southern VA Region,The Trestles,2nd (Main) Trestle,-79.4164,37.3559,3,0,3,2.6,2.8
Wisconsin,Wisconsin > Central > 00,Central,Bee Bluff,-,-90.31673,43.94539,1,1,0,3,3
Wisconsin,Wisconsin > Central > 01,Central,Big Falls County Park,Big Falls,-91.28465750000001,44.910289999999996,4,4,0,2.3,2.25
Wisconsin,Wisconsin > Central > 02,Central,Black River Falls,Clean Cut Boulder,-90.82306769230769,44.28033076923077,13,13,0,2.769230769230769,2.6
Wisconsin,Wisconsin > Central > 03,Central,Central Sandstone,Quincy Bluff and Wetland Reserve,-89.84399875,43.87336125,8,8,0,2.525,2.55
Wisconsin,Wisconsin > Central > 04,Central,Grandad Bluff,Adidas Wall,-91.20728727272727,43.81119636363636,11,2,9,2.4636363636363634,2.3
Wisconsin,Wisconsin > Central > 05,Central,Hillbilly Hollow,Hillbilly Bouldering,-89.500885,43.97545,6,3,3,2.45,2.35
Wisconsin,Wisconsin > Central > 06,Central,Jim Falls,Big Red,-91.26925714285714,45.05734285714286,7,7,0,3.142857142857143,3
Wisconsin,Wisconsin > Central > 07,Central,Necedah (Petenwell Rock),01. Coyote Tower,-90.0198225,44.04499,4,1,3,2.425,2.4
Wisconsin,Wisconsin > Central > 08,Central,Redgranite Quarry,-,-89.09805,44.04338,4,4,0,2,2
Wisconsin,Wisconsin > Central > 09,Central,Westby Bouldering,King's Throne,-90.8616,43.656797499999996,16,16,0,2.54375,2.4
Wisconsin,Wisconsin > Central > 10,Central,Wildcat Mountain,-,-90.57255,43.70217,1,1,0,2,2
Arizona,Arizona > Central Arizona > 00,Central Arizona,**Phoenix Areas,Beardsley Boulders Area,-112.02671666666667,33.64255566666667,30,25,5,2.4266666666666667,2.3
Arizona,Arizona > Central Arizona > 01,Central Arizona,**Phoenix Areas,Greevers' Needle,-111.5448,33.46891,1,0,1,2.2,2.2
Arizona,Arizona > Central Arizona > 02,Central Arizona,**Phoenix Areas,Icecapades,-112.17448333333333,33.741944,15,14,1,2.566666666666667,2.7
Arizona,Arizona > Central Arizona > 03,Central Arizona,**Phoenix Areas,Little Granite Mountain,-111.80283,33.77469,1,0,1,2.4,2.4
Arizona,Arizona > Central Arizona > 04,Central Arizona,**Phoenix Areas,Lookout Mountain,-112.04947,33.62342,1,0,1,2,2
Arizona,Arizona > Central Arizona > 05,Central Arizona,**Phoenix Areas,McDowell Mountains,-111.797145,33.686685,4,0,4,2.475,2.45
Arizona,Arizona > Central Arizona > 06,Central Arizona,**Phoenix Areas,Papago Park,-112.0078675,33.475862500000005,4,3,1,2.475,2.15
Arizona,Arizona > Central Arizona > 07,Central Arizona,**Phoenix Areas,Pinnacle Peak,-111.86438,33.73088,3,0,3,2.1666666666666665,2.2
Arizona,Arizona > Central Arizona > 08,Central Arizona,**Phoenix Areas,South Mountain,-112.02105616666667,33.350183666666666,60,56,4,2.47,2.4
Arizona,Arizona > Central Arizona > 09,Central Arizona,**Phoenix Areas,Superstition Mountains,-111.276095,33.459230000000005,4,2,2,2.9,2.8
Arizona,Arizona > Central Arizona > 10,Central Arizona,**Prescott Area,*Prescott Bouldering*,-112.544333,34.585043999999996,10,10,0,2.56,2.65
Arizona,Arizona > Central Arizona > 11,Central Arizona,**Prescott Area,*Prescott Bouldering*,-112.43362954545455,34.55190772727273,44,24,20,2.768181818181818,2.75
Arizona,Arizona > Central Arizona > 12,Central Arizona,Blue Wash Trail,-,-111.81187,33.87609,1,1,0,2,2
Arizona,Arizona > Central Arizona > 13,Central Arizona,Canyon Lake Deep Water Solo,King's Crown Area,-111.43185,33.55011,1,1,0,2,2
Arizona,Arizona > Central Arizona > 14,Central Arizona,Christopher Creek Gorge,Confluence Wall,-111.06566875,34.31257375,8,0,8,2.5875,2.6500000000000004
Arizona,Arizona > Central Arizona > 15,Central Arizona,Coon Bluff,-,-111.6482,33.5471,4,0,4,2.975,2.95
Arizona,Arizona > Central Arizona > 16,Central Arizona,Crown King Area,King Dome,-112.33892,34.20596,2,0,2,2.65,2.65
Arizona,Arizona > Central Arizona > 17,Central Arizona,Dromedary Peak,East Face,-111.25088333333333,33.25689333333334,3,0,3,2.6666666666666665,3
Arizona,Arizona > Central Arizona > 18,Central Arizona,Eagletail Mountains,Courthouse Rock,-113.36062,33.46406,1,0,1,2.5,2.5
Arizona,Arizona > Central Arizona > 19,Central Arizona,Five Mile Draw,Tomahawk Boulder,-110.082555,34.591125,2,1,1,2.85,2.85
Arizona,Arizona > Central Arizona > 20,Central Arizona,Four Peaks Wilderness,Gun Gallery,-111.45052,33.712504,10,10,0,3.1,3
Arizona,Arizona > Central Arizona > 21,Central Arizona,Isolation Canyon,Creek Bed,-111.44942857142857,34.36172142857143,7,2,5,2.6857142857142855,2.4
Arizona,Arizona > Central Arizona > 22,Central Arizona,Mingus Mountain,Roadside Crag,-112.15881,34.69948,1,0,1,2.4,2.4
Arizona,Arizona > Central Arizona > 23,Central Arizona,Queen Creek Canyon,Apache Leap,-111.05754677165355,33.301977007874015,127,70,57,2.425196850393701,2.3
Arizona,Arizona > Central Arizona > 24,Central Arizona,Saguaro Lake,Lower Canyon,-111.51669199999999,33.560058000000005,5,5,0,3.34,3
Arizona,Arizona > Central Arizona > 25,Central Arizona,Salome,-,-113.68882,33.8488,6,5,1,2.3333333333333335,2
Arizona,Arizona > Central Arizona > 26,Central Arizona,Shoen's Dam,-,-110.10164,34.41528,1,0,1,3.3,3.3
Arizona,Arizona > Central Arizona > 27,Central Arizona,Sierra Ancha Mountains,Icebox,-110.97669,33.76623,1,0,1,4,4
Arizona,Arizona > Central Arizona > 28,Central Arizona,Stewart Pocket,Hippy Boulders,-111.26954777777777,34.223863333333334,9,4,5,2.466666666666667,2.4
Arizona,Arizona > Central Arizona > 29,Central Arizona,The Colony,Blacks Beach Wall,-111.47982,33.80651,1,0,1,3,3
Arizona,Arizona > Central Arizona > 30,Central Arizona,The Homestead,Finland Terrace,-110.78198222222223,33.173205555555555,9,0,9,2.2,2.3
Arizona,Arizona > Central Arizona > 31,Central Arizona,Wood Canyon,-,-111.1119,33.2332,2,0,2,2.4,2.4
Arizona,Arizona > Central Arizona > 32,Central Arizona,Workman Falls,-,-110.93062,33.81839,1,0,1,2.3,2.3
Colorado,Colorado > Central Coast > 00,Central Coast,Big Sur,Jade Cove,-121.47011,35.9151,1,1,0,3,3
Colorado,Colorado > Central Coast > 01,Central Coast,Carmel Bay and Surrounding Areas,Garrapata State Beach,-121.91551,36.41851,2,2,0,2.75,2.75
Colorado,Colorado > Central Coast > 02,Central Coast,Conejo Mountain,Conejo Boulders,-118.96363846153847,34.19704307692307,13,13,0,3.2,3.2
California,California > Central Coast > 00,Central Coast,Hwy 166/Silly Rock,Big Rocks,-120.116375,35.128662500000004,4,0,4,2.625,2.5
California,California > Central Coast > 01,Central Coast,Hwy 33/Ojai,Derrydale Cliff,-119.270902,34.55900666666667,15,0,15,2.493333333333333,2.5
Colorado,Colorado > Central Coast > 03,Central Coast,Hwy 33/Ojai,Hwy 33/Ojai Bouldering,-119.29570142857143,34.599267619047616,21,21,0,2.9,2.9
