108660728,Location,This line is just right of the Leaky Roof corner and climbs up through two roofs.,Location`This line is just right of the Leaky Roof corner and climbs up through two roofs.
108660728,Protection,Top rope. Shared set of rings at top.,Protection`Top rope. Shared set of rings at top.
115407082,Description,"This route is what is left of an old trad route we called 4 Holes in One. The route was completely changed when knocking the boulder off of the ledge about 2/3 of the way up. It ended up leaving a fun route with a really cool under-cling move. We intended to have this one go two different ways at the second bolt, and originally had two different bolts for bolt number three; however to make things easier, there is just one bolt in the middle and the climber can go left or right. To the left is easier but requires slab moves to the ledge. Those that hate to smear can go right on more strenuous but solid holds. Be careful when making the third clip, as a fall before clipping would probably put you on the ledge below. There is now a bolt in the last little bit to the One Step anchors.","Description`This route is what is left of an old trad route we called 4 Holes in One. The route was completely changed when knocking the boulder off of the ledge about 2/3 of the way up. It ended up leaving a fun route with a really cool under-cling move. We intended to have this one go two different ways at the second bolt, and originally had two different bolts for bolt number three; however to make things easier, there is just one bolt in the middle and the climber can go left or right. To the left is easier but requires slab moves to the ledge. Those that hate to smear can go right on more strenuous but solid holds. Be careful when making the third clip, as a fall before clipping would probably put you on the ledge below. There is now a bolt in the last little bit to the One Step anchors."
115407082,Location,To the right of One Step.,Location`To the right of One Step.
115407082,Protection,"4 bolts, rings at top that are shared with One-Step.","Protection`4 bolts, rings at top that are shared with One-Step."
122019017,Description,"Scramble to ledge in open book in poor quality rock. Move up & left, passing short, vertical crack then horizontal band to small ledge at right-facing corner. Up & left to ledge, then top out over a notch in finishing flakes. Rock is good after ~20’. Many stances, but net overhanging.Roy’s first climb after becoming a father. My first after finding out I would become a father.","Description`Scramble to ledge in open book in poor quality rock. Move up & left, passing short, vertical crack then horizontal band to small ledge at right-facing corner. Up & left to ledge, then top out over a notch in finishing flakes. Rock is good after ~20’. Many stances, but net overhanging.Roy’s first climb after becoming a father. My first after finding out I would become a father."
122019017,Location,Start maybe 20’ from climber’s right side of Devil’s Chimney wall.,Location`Start maybe 20’ from climber’s right side of Devil’s Chimney wall.
122019017,Protection,Standard rack,Protection`Standard rack
109684710,Description,"This line could not be more appropriately named; for it is all about the experience and not the grade. Minus the first blocky 25 feet, this climb is really amazing and well worth the venture if your up for the challenge. Rack up for some chimney, face, dihedral, roof and arete climbing through massive amounts of exposure. This route belongs at Moores.   Climb the right side of the back amphitheatre wall, as if to climb Highwire. Make your way right into the cave feature 25' up the chimney. There's plenty of small cams hidden within the small cracks of the right chimney wall. Climb the chimney, then out left onto the face and up a small dihedral. Make sure your pro is good before the technical runout up the face leads to a strenuous stance beneath the roof. Get some tough to place gear in a slot out left underneath the roof on a 48"" runner and a quickdraw. Less than this will cause rope drag. Pull right around the roof and into a good stance in the 'dish' feature. Get your wits about you before venturing up and left across the belly of the prow to the super high exposure of the prow's arete. Turn the left side of the arete to the headwall above and climb straight up the face to the top.","Description`This line could not be more appropriately named; for it is all about the experience and not the grade. Minus the first blocky 25 feet, this climb is really amazing and well worth the venture if your up for the challenge. Rack up for some chimney, face, dihedral, roof and arete climbing through massive amounts of exposure. This route belongs at Moores.   Climb the right side of the back amphitheatre wall, as if to climb Highwire. Make your way right into the cave feature 25' up the chimney. There's plenty of small cams hidden within the small cracks of the right chimney wall. Climb the chimney, then out left onto the face and up a small dihedral. Make sure your pro is good before the technical runout up the face leads to a strenuous stance beneath the roof. Get some tough to place gear in a slot out left underneath the roof on a 48"" runner and a quickdraw. Less than this will cause rope drag. Pull right around the roof and into a good stance in the 'dish' feature. Get your wits about you before venturing up and left across the belly of the prow to the super high exposure of the prow's arete. Turn the left side of the arete to the headwall above and climb straight up the face to the top."
109684710,Location,"Left of Breaking Rocks, on the adjacent wall.","Location`Left of Breaking Rocks, on the adjacent wall."
109684710,Protection,"Standard rack up to 3"" with multiple 1/2"" and 3/4"" cams. A couple micro cams are useful, as well as an assortment of slings.","Protection`Standard rack up to 3"" with multiple 1/2"" and 3/4"" cams. A couple micro cams are useful, as well as an assortment of slings."
122043800,Description,"Start on fallen rock debris, and make easy moves to bolt 1. The crux is at bolt 2 (very very camouflaged.) Small crims to bolt 2, then mantle the roof to a ledge. Clip bolt 3 and go left around it over a small roof, plug gear, and then another larger roof to fixed nut anchors. If feeling too pumped to attempt the final roof, you can easily crawl off right. Fixed nut anchors can be extended with single-length slings to Top Rope. Rappel off 'Cabin Boy' anchors or walk off behind 'Cabin Boy'","Description`Start on fallen rock debris, and make easy moves to bolt 1. The crux is at bolt 2 (very very camouflaged.) Small crims to bolt 2, then mantle the roof to a ledge. Clip bolt 3 and go left around it over a small roof, plug gear, and then another larger roof to fixed nut anchors. If feeling too pumped to attempt the final roof, you can easily crawl off right. Fixed nut anchors can be extended with single-length slings to Top Rope. Rappel off 'Cabin Boy' anchors or walk off behind 'Cabin Boy'"
122043800,Location,"On the upper Crag of sunken treasure. Start on the fallen rock, and move left up through the 'quartz~ish' rock. to the corner. See photo.","Location`On the upper Crag of sunken treasure. Start on the fallen rock, and move left up through the 'quartz~ish' rock. to the corner. See photo."
122043800,Protection,"3 bolts, fixed nut anchor. Will want to supplement with Trad gear beneath bolt 1 and above bolt 3.","Protection`3 bolts, fixed nut anchor. Will want to supplement with Trad gear beneath bolt 1 and above bolt 3."
107334948,Description,P1 Runout right below the bolts for belay.  P2 Much steeper and crux is between 1st and 2nd bolt.,Description`P1 Runout right below the bolts for belay.  P2 Much steeper and crux is between 1st and 2nd bolt.
107334948,Location,"Starts right as the treeline levels out coming down out of the arch bowl from the start of High Anxiety.   Or from the bottom of Indian lookout, traverse down to climber's right until just before the treeline start going up. Can be confused with Stainless Steel if far enough west.","Location`Starts right as the treeline levels out coming down out of the arch bowl from the start of High Anxiety.   Or from the bottom of Indian lookout, traverse down to climber's right until just before the treeline start going up. Can be confused with Stainless Steel if far enough west."
107334948,Protection,Bring light rack and nuts that can be converted to rivet hangers because some bolts are absent a hanger.,Protection`Bring light rack and nuts that can be converted to rivet hangers because some bolts are absent a hanger.
118860979,Description,"No obvious crux, but the climbing is sustained and enjoyable.","Description`No obvious crux, but the climbing is sustained and enjoyable."
118860979,Location,"Begin at the bottom right side of the South Face (at the base of The Spice is Right) and follow a diagonal path to the top left corner of the wall using an assortment of bolts, railroad spikes (tied off with slings), and small cams or nuts for protection.","Location`Begin at the bottom right side of the South Face (at the base of The Spice is Right) and follow a diagonal path to the top left corner of the wall using an assortment of bolts, railroad spikes (tied off with slings), and small cams or nuts for protection."
118860979,Protection,"2 or 3 bolts, several railroad spikes, light rack. Rim anchors w/chains. Beware: There's a significant gap between bolts at the start (ground fall potential). Look for a tiny gear placement out left. Also consider clipping one of the bolts on Itchy Bitch with an extra-long sling. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber.","Protection`2 or 3 bolts, several railroad spikes, light rack. Rim anchors w/chains. Beware: There's a significant gap between bolts at the start (ground fall potential). Look for a tiny gear placement out left. Also consider clipping one of the bolts on Itchy Bitch with an extra-long sling. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber."
116081758,Description,"A short friction slab leads to a good stance and the first bolt. Head up and a bit right (easier, but definitely groundfall territory) to where it makes sense to step right across the water groove to access big features (pocket for gear). Continue up to a small horn in the water groove (easily slung), then move left again and up features heading for the crux friction slab above. Up this (two bolts), continue on easier friction to features, then diagonal left to the belay tree.","Description`A short friction slab leads to a good stance and the first bolt. Head up and a bit right (easier, but definitely groundfall territory) to where it makes sense to step right across the water groove to access big features (pocket for gear). Continue up to a small horn in the water groove (easily slung), then move left again and up features heading for the crux friction slab above. Up this (two bolts), continue on easier friction to features, then diagonal left to the belay tree."
116081758,Location,"Near the far left end of the crag. From where the approach trail meets the crag, back down a few feet and go left about 100 yards to where the trail meets the rock again, then follow the base to an opening with a pine at the bottom and a bolt about 15' up.","Location`Near the far left end of the crag. From where the approach trail meets the crag, back down a few feet and go left about 100 yards to where the trail meets the rock again, then follow the base to an opening with a pine at the bottom and a bolt about 15' up."
116081758,Protection,"Light rack to #1 Camalot, three bolts, slung pine at the top for belay/rappel. Two ropes for the rappel.","Protection`Light rack to #1 Camalot, three bolts, slung pine at the top for belay/rappel. Two ropes for the rappel."
107199062,Description,"You can probably get away with no gear on this short and fun climb.  There are two distinct hard sections with a good shake out in the middle.  Start in a shallow left facing dihedral just to the left of the big roof routes on the lower wall.  Look for a pin in the corner that starts the route.  Clip the pin, plug pro or don't (sling long), make moves to gain the good hands above the small roof to clip the bolt.  Surmount the roof to gain the juggy face above.  Move up the steep face clipping two more bolts and move right below the roof to the anchors.","Description`You can probably get away with no gear on this short and fun climb.  There are two distinct hard sections with a good shake out in the middle.  Start in a shallow left facing dihedral just to the left of the big roof routes on the lower wall.  Look for a pin in the corner that starts the route.  Clip the pin, plug pro or don't (sling long), make moves to gain the good hands above the small roof to clip the bolt.  Surmount the roof to gain the juggy face above.  Move up the steep face clipping two more bolts and move right below the roof to the anchors."
107199062,Protection,1 pin and some bolts.  Bring some longer draws to keep it running smooth.  A 60m is all you need to get down from the two-bolt anchor.,Protection`1 pin and some bolts.  Bring some longer draws to keep it running smooth.  A 60m is all you need to get down from the two-bolt anchor.
111514365,Description,Climb the face past a low bolt to a rail on the left. Move up to a hand size cam (above the bolt) and then wander up the cool face past 3 more bolts and perhaps a piece or two of gear. Several crux moves and good rock make this a fun route.,Description`Climb the face past a low bolt to a rail on the left. Move up to a hand size cam (above the bolt) and then wander up the cool face past 3 more bolts and perhaps a piece or two of gear. Several crux moves and good rock make this a fun route.
111514365,Location,Climbs the face left of the big dirty corner and Ptygmatic.,Location`Climbs the face left of the big dirty corner and Ptygmatic.
111514365,Protection,light rack to hand size cams. 4 bolts and an anchor.,Protection`light rack to hand size cams. 4 bolts and an anchor.
118861064,Description,"No obvious crux, but the climbing is consistently enjoyable and the protection is surprisingly good.","Description`No obvious crux, but the climbing is consistently enjoyable and the protection is surprisingly good."
118861064,Location,Begin at the bottom left corner of the North Face (at the start of It Doesn't!) and climb diagonally up to the top right corner of the wall.,Location`Begin at the bottom left corner of the North Face (at the start of It Doesn't!) and climb diagonally up to the top right corner of the wall.
118861064,Protection,"A couple bolts, several railroad spikes (some with an eyelet which can be threaded with a skinny sling) and a light rack. Bolted anchors on top. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber.","Protection`A couple bolts, several railroad spikes (some with an eyelet which can be threaded with a skinny sling) and a light rack. Bolted anchors on top. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber."
109433949,Description,"This route starts with Peer Pressure and splits off just past the first bolt. The bolt is easily seen from the ground and is located on top of a small, left-facing corner with big jugs. There are multiple options for getting started up to the corner, all of fairly equal difficulty, but there is a downward angling dike leading up to the corner that works best. The crack in the corner is too shallow for most gear placements so don't bother. A few minor moves will get you to two very large jugs stacked on top of each other that eliminate the need for footholds, or protection. The bolt is just above the jugs. This is where the climb gets interesting. Step out to the right on a small but obvious foothold, preferably with the left foot. Pinch a nice crystal just above you with the left hand and reach way out to the right for another nice crystal that will allow you to stand on the foothold. Smear your right foot over a pea sized crystal and crimp your way up, placing your left foot on the crystal that you originally had your right hand on. If you can pull it off without slipping, the climb now turns easy. Now, head to the top of a big flake on the right with small pines growing out of it. Don't bother with cams, the climbing is easy and there is a bolt on the wall just above the flake. From the right side of the flake make a fairly easy traverse over to the belay rings for Dream Waves/Dixie Crystals. At about the midpoint of the traverse it is necessary to step down several feet, however, the friction is great and there are several good holds. This route is an alternate start for routes using the previously mentioned belay station. The two bolts provide protection just where it is needed and no additional pro is needed unless you just feel safer with it. An interesting traverse all the way to the Tree Ledge can also be made from the belay rings.","Description`This route starts with Peer Pressure and splits off just past the first bolt. The bolt is easily seen from the ground and is located on top of a small, left-facing corner with big jugs. There are multiple options for getting started up to the corner, all of fairly equal difficulty, but there is a downward angling dike leading up to the corner that works best. The crack in the corner is too shallow for most gear placements so don't bother. A few minor moves will get you to two very large jugs stacked on top of each other that eliminate the need for footholds, or protection. The bolt is just above the jugs. This is where the climb gets interesting. Step out to the right on a small but obvious foothold, preferably with the left foot. Pinch a nice crystal just above you with the left hand and reach way out to the right for another nice crystal that will allow you to stand on the foothold. Smear your right foot over a pea sized crystal and crimp your way up, placing your left foot on the crystal that you originally had your right hand on. If you can pull it off without slipping, the climb now turns easy. Now, head to the top of a big flake on the right with small pines growing out of it. Don't bother with cams, the climbing is easy and there is a bolt on the wall just above the flake. From the right side of the flake make a fairly easy traverse over to the belay rings for Dream Waves/Dixie Crystals. At about the midpoint of the traverse it is necessary to step down several feet, however, the friction is great and there are several good holds. This route is an alternate start for routes using the previously mentioned belay station. The two bolts provide protection just where it is needed and no additional pro is needed unless you just feel safer with it. An interesting traverse all the way to the Tree Ledge can also be made from the belay rings."
109433949,Location,Up and left from the start of Dixie Crystals. Start the same as Peer Pressure.,Location`Up and left from the start of Dixie Crystals. Start the same as Peer Pressure.
109433949,Protection,Two bolts and the belay rings on the first pitch of Dixie Crystals/Dream Waves. Some possibilities for additional pro.,Protection`Two bolts and the belay rings on the first pitch of Dixie Crystals/Dream Waves. Some possibilities for additional pro.
112299630,Description,Pull onto a tender flake.  Face climb up and slightly right to fleshy overlapping bulges.  Pull hard direct or step to right then do a reach around.  Finish in a bowl. A soft start leads to a stiff finish.,Description`Pull onto a tender flake.  Face climb up and slightly right to fleshy overlapping bulges.  Pull hard direct or step to right then do a reach around.  Finish in a bowl. A soft start leads to a stiff finish.
112299630,Location,to right of Luau below a flake ten feet up.,Location`to right of Luau below a flake ten feet up.
112299630,Protection,4 bolts plus some small gear,Protection`4 bolts plus some small gear
120554925,Description,Coming Soon,Description`Coming Soon
120554925,Location,Coming Soon,Location`Coming Soon
120554925,Protection,Mixed,Protection`Mixed
118873215,Description,"No obvious crux, but the upper section is a bit gritty and vegetated, which can make the climbing feel a little sketchy.","Description`No obvious crux, but the upper section is a bit gritty and vegetated, which can make the climbing feel a little sketchy."
118873215,Location,Begin at the bottom right corner of the North Face (at the start of What Is Jeff?) and climb diagonally up to the top left corner of the wall.,Location`Begin at the bottom right corner of the North Face (at the start of What Is Jeff?) and climb diagonally up to the top left corner of the wall.
118873215,Protection,"A bolt, a piton, several railroad spikes (some with an eyelet which can be threaded with a skinny sling) and a light rack. Bolted chain anchors. Bring some long slings. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber.","Protection`A bolt, a piton, several railroad spikes (some with an eyelet which can be threaded with a skinny sling) and a light rack. Bolted chain anchors. Bring some long slings. This route can be top-roped, but you'll need to set your anchors at the middle of the wall to minimize the swing factor. Also make sure you're not going to collide with an adjacent climber."
113717803,Description,Climb between the grooves passing several bolts and perhaps some gear to a bolted anchor.  Or climb the grooves.  Take your pick.  Named because our buddy James Ruth could not join us this day.,Description`Climb between the grooves passing several bolts and perhaps some gear to a bolted anchor.  Or climb the grooves.  Take your pick.  Named because our buddy James Ruth could not join us this day.
113717803,Location,At left end of Red Fern Wall the forest goes up and pinches the cliff down to a hundred feet.  Cut up thru woods to top.  Ruthless is at left end of this section of wall.,Location`At left end of Red Fern Wall the forest goes up and pinches the cliff down to a hundred feet.  Cut up thru woods to top.  Ruthless is at left end of this section of wall.
113717803,Protection,Bolts.  Anchors.  Light rack.,Protection`Bolts.  Anchors.  Light rack.
107748830,Description,"Protection for the first three pitches is scarce so keep your eyes open for placements, it's not uncommon to go 30' between placements. And if you can't find the holds, scrape away the lichen that covers most of this climb.  P1: Start with some nice 5.5 face climbing for approximately 80 feet to a small vegetated ledge for the belay.   P2: From the small ledge the climbing here is 5.6 face climbing for about 90' feet. The belay is another obvious vegetated ledge.   P3: The first 40'-50' of this 5.8 pitch is unprotected and protection remains scarce until with in 20' of the belay ledge. The pitch is approximately 120' feet (I placed 6 pieces, two of which were in the 20' just before the belay.)  P4: After both climbers reach the belay after pitch 3 bushwhack for a couple minutes back to the vertical wall, the climbing here is only 5.5 and protection is no longer as hard to find as the first three pitches. Climb until you top out, about 120', and scramble up the last bit of class 3.   Hike out on the MTS trail.","Description`Protection for the first three pitches is scarce so keep your eyes open for placements, it's not uncommon to go 30' between placements. And if you can't find the holds, scrape away the lichen that covers most of this climb.  P1: Start with some nice 5.5 face climbing for approximately 80 feet to a small vegetated ledge for the belay.   P2: From the small ledge the climbing here is 5.6 face climbing for about 90' feet. The belay is another obvious vegetated ledge.   P3: The first 40'-50' of this 5.8 pitch is unprotected and protection remains scarce until with in 20' of the belay ledge. The pitch is approximately 120' feet (I placed 6 pieces, two of which were in the 20' just before the belay.)  P4: After both climbers reach the belay after pitch 3 bushwhack for a couple minutes back to the vertical wall, the climbing here is only 5.5 and protection is no longer as hard to find as the first three pitches. Climb until you top out, about 120', and scramble up the last bit of class 3.   Hike out on the MTS trail."
107748830,Location,Take the approach down to the tarantula ledge area of NC Wall and walk as far as you can until you can't walk any further. The start is about 10-15 yards from the end of the ledge.,Location`Take the approach down to the tarantula ledge area of NC Wall and walk as far as you can until you can't walk any further. The start is about 10-15 yards from the end of the ledge.
107748830,Protection,Basic multi-pitch rack. Small cams or TCU's are helpful.,Protection`Basic multi-pitch rack. Small cams or TCU's are helpful.
107727272,Description,Start on DRIVE ON(5.8). After pulling the boulder start traverse cliff left as if you were going to climb the TOP ROPE route FLAT TIRE(5.10). Instead of traversing right onto Flat Tire continue to climb up the crack to the top. This traditional route protects very well.  There is a great horizontal to build an anchorin that provids minimal rope drag.,Description`Start on DRIVE ON(5.8). After pulling the boulder start traverse cliff left as if you were going to climb the TOP ROPE route FLAT TIRE(5.10). Instead of traversing right onto Flat Tire continue to climb up the crack to the top. This traditional route protects very well.  There is a great horizontal to build an anchorin that provids minimal rope drag.
107727272,Location,Cliff right of Entertainment For Men  Same start as Drive On and Flat Tire  Continue direct instead of traversing right on Flat Tire.,Location`Cliff right of Entertainment For Men  Same start as Drive On and Flat Tire  Continue direct instead of traversing right on Flat Tire.
107727272,Protection,Standard Trad Rack  Natural Anchor,Protection`Standard Trad Rack  Natural Anchor
107925221,Description,Climb a left facing corner crack. Crux is where the crack pinches down. Protection at your feet for the crux move.,Description`Climb a left facing corner crack. Crux is where the crack pinches down. Protection at your feet for the crux move.
107925221,Location,Further down the canyon... on the north side across from Razors Edge and at the foot of the canyon. Continue to where the gully opens up into Linville Gorge proper. Walk right past the toe of the canyon wall.,Location`Further down the canyon... on the north side across from Razors Edge and at the foot of the canyon. Continue to where the gully opens up into Linville Gorge proper. Walk right past the toe of the canyon wall.
107925221,Protection,Standard Rack,Protection`Standard Rack
109033007,Description,"I've been meaning to post up this nice doubly direct-start for a while now...  Discovered while assisting Andrew M. with adding bolts to his direct variation, this route cleaned up very well upon removal of a few key loose flakes, leaving behind great holds on steep rock. As is, it's probably the best way to start Use It Or Luge It (at least in the sub 11+ range), as it only goes at 9+ at the start, and 10- at the top, which is the short second pitch of Use It...  Start out left on the apron in a short right facing corner with a god TCU at full reach. Climb past this and through the steeper wall past 2 bolts on good holds to merge into the groove above the crux of the direct start. Continue up past 2 more bolts (new ones thanks to Andrew) to merge into the original 2nd pitch. Continue past 3 more bolts and a key #.75 camelot to the anchor. 180' This is a nice and straight moderate line.","Description`I've been meaning to post up this nice doubly direct-start for a while now...  Discovered while assisting Andrew M. with adding bolts to his direct variation, this route cleaned up very well upon removal of a few key loose flakes, leaving behind great holds on steep rock. As is, it's probably the best way to start Use It Or Luge It (at least in the sub 11+ range), as it only goes at 9+ at the start, and 10- at the top, which is the short second pitch of Use It...  Start out left on the apron in a short right facing corner with a god TCU at full reach. Climb past this and through the steeper wall past 2 bolts on good holds to merge into the groove above the crux of the direct start. Continue up past 2 more bolts (new ones thanks to Andrew) to merge into the original 2nd pitch. Continue past 3 more bolts and a key #.75 camelot to the anchor. 180' This is a nice and straight moderate line."
109033007,Location,Between the original start (way left) and the hard direct start (right).,Location`Between the original start (way left) and the hard direct start (right).
109033007,Protection,light rack up to # 1 camelot.,Protection`light rack up to # 1 camelot.
106240172,Description,"Wander up the crimpy face past 5 bolts to an anchor below the headwall.  Rap from here, or  a newer 5.11 route heads straight up or traverse up and right to join Trix Are For Kids.","Description`Wander up the crimpy face past 5 bolts to an anchor below the headwall.  Rap from here, or  a newer 5.11 route heads straight up or traverse up and right to join Trix Are For Kids."
106240172,Location,"Right/center of headwall, between Lucky Charms and Trix.  Near a tree.","Location`Right/center of headwall, between Lucky Charms and Trix.  Near a tree."
106240172,Protection,"5 bolts, TCU's","Protection`5 bolts, TCU's"
106179785,Description,"Pitch 1: Step onto the wall, climb incut edges past two bolts.  There is a TCU placement and/or a bush to sling higher up.  Mantle onto a moss covered ledge and belay at the tree.  5.6  Pitch 2:  Climb the obvious corner nearest the tree.  Pull the roof to the right.  continue to the top of the pedestal and belay off a tree.  To descend, scramble down and north to the rings above No Country For Old Men.  Two ropes needed to get down.","Description`Pitch 1: Step onto the wall, climb incut edges past two bolts.  There is a TCU placement and/or a bush to sling higher up.  Mantle onto a moss covered ledge and belay at the tree.  5.6  Pitch 2:  Climb the obvious corner nearest the tree.  Pull the roof to the right.  continue to the top of the pedestal and belay off a tree.  To descend, scramble down and north to the rings above No Country For Old Men.  Two ropes needed to get down."
106179785,Location,50 yards left of Black Bear Buttress proper is a scruffy looking cliff.  At the right side of the crag is a steep wall littered with incuts and sporting 2 bolts.,Location`50 yards left of Black Bear Buttress proper is a scruffy looking cliff.  At the right side of the crag is a steep wall littered with incuts and sporting 2 bolts.
106179785,Protection,NC trad rack up to 3 Camalot.  2 bolts on first pitch.,Protection`NC trad rack up to 3 Camalot.  2 bolts on first pitch.
106039843,Description,"From the third block at the base (counting right to left) step up, traverse left a few moves to a sweet finger crack sporting a piton for some ungodly reason.  Belay at tree.","Description`From the third block at the base (counting right to left) step up, traverse left a few moves to a sweet finger crack sporting a piton for some ungodly reason.  Belay at tree."
106039843,Location,center of cliff @ third block.,Location`center of cliff @ third block.
106039843,Protection,no bolts.  one piton.  natural gear (small),Protection`no bolts.  one piton.  natural gear (small)
106035611,Description,"At second belay on Silent Spring, trend up and right to the obvious Defiance Roof band.  Pull the left side of the roof band, pass one bolt and continue to a large bolted belay ledge.  Two other routes start here: Sin Will Find You and Yonder Stands The Sinner.    The route name is part of an old lawyer joke, since that is what Brian and I are.  What is the difference between a rooster and a lawyer?  The rooster clucks defiance and the lawyer...","Description`At second belay on Silent Spring, trend up and right to the obvious Defiance Roof band.  Pull the left side of the roof band, pass one bolt and continue to a large bolted belay ledge.  Two other routes start here: Sin Will Find You and Yonder Stands The Sinner.    The route name is part of an old lawyer joke, since that is what Brian and I are.  What is the difference between a rooster and a lawyer?  The rooster clucks defiance and the lawyer..."
106035611,Location,Starts on Silent Spring which is at left side of Main Wall.,Location`Starts on Silent Spring which is at left side of Main Wall.
106035611,Protection,Typical Carolina trad rack.,Protection`Typical Carolina trad rack.
106039901,Description,"At right side of slab at right end of cliff, climb past three bolts to a belay ledge.  Second pitch is incomplete, but step right from belay to easier ground to bolt, then it will get hard.  Opus Dei = a shadowy Catholic sect = means ""work of God"".  Knights = Knights Templar  Band in Animal House = Otis Day and The Nights  combine them all and this is the mess you get.","Description`At right side of slab at right end of cliff, climb past three bolts to a belay ledge.  Second pitch is incomplete, but step right from belay to easier ground to bolt, then it will get hard.  Opus Dei = a shadowy Catholic sect = means ""work of God"".  Knights = Knights Templar  Band in Animal House = Otis Day and The Nights  combine them all and this is the mess you get."
106039901,Location,right side of slab at right end of cliff.,Location`right side of slab at right end of cliff.
106039901,Protection,bolts and gear.,Protection`bolts and gear.
106036336,Description,"Follow the zig zagging roof band low on the left side of the Main Wall to a nice belay alcove near the apex.  P2- Pull the roof at its peak then either traverse left to a tree belay OR pull roof and continue up Johnny Knoxville (5.10) for 3 more pitches.  If you go left to tree, it is a walk off to the base.","Description`Follow the zig zagging roof band low on the left side of the Main Wall to a nice belay alcove near the apex.  P2- Pull the roof at its peak then either traverse left to a tree belay OR pull roof and continue up Johnny Knoxville (5.10) for 3 more pitches.  If you go left to tree, it is a walk off to the base."
106036336,Location,Left end of low roof band.,Location`Left end of low roof band.
106036336,Protection,normal rack with some bigger stuff.,Protection`normal rack with some bigger stuff.
106039897,Description,"Middle of steep slab wall at right side of cliff.  Climb past two bolts to a bowl.  Climb up and left, then pull the crux bulge back right.  Head up and right to a short crack, then slab back left past two bolts to the bolted belay right of pine tree.    Name refers to the blood relatives of Jesus (he had brothers and sister ya know).","Description`Middle of steep slab wall at right side of cliff.  Climb past two bolts to a bowl.  Climb up and left, then pull the crux bulge back right.  Head up and right to a short crack, then slab back left past two bolts to the bolted belay right of pine tree.    Name refers to the blood relatives of Jesus (he had brothers and sister ya know)."
106039897,Location,center of slab on right end of cliff.,Location`center of slab on right end of cliff.
106039897,Protection,"some bolts, small gear.  double ropes highly recommended.","Protection`some bolts, small gear.  double ropes highly recommended."
106036331,Description,Find the scary looking detached flake and climb it.  Ascend the face above to the Monkey Wrench Gang bolted belay.,Description`Find the scary looking detached flake and climb it.  Ascend the face above to the Monkey Wrench Gang bolted belay.
106036331,Location,"Left side of main wall, between Silent Spring and Jackass Roof.","Location`Left side of main wall, between Silent Spring and Jackass Roof."
106036331,Protection,1 bolt and TCU's.,Protection`1 bolt and TCU's.
117236753,Description,"Climb the Northwest arete, staring on the west face.  The top section of the route may feel a bit runout if you're used to the gym.   Finish on the West face anchors.Be careful before clipping the 1st bolt.  The moves can be tricky if not done correctly.","Description`Climb the Northwest arete, staring on the west face.  The top section of the route may feel a bit runout if you're used to the gym.   Finish on the West face anchors.Be careful before clipping the 1st bolt.  The moves can be tricky if not done correctly."
117236753,Protection,"8 bolts, mussy hooksStick clip","Protection`8 bolts, mussy hooksStick clip"
118726988,Description,Fun climbing up the short arete. Could become a nice warm up for the lower areas.,Description`Fun climbing up the short arete. Could become a nice warm up for the lower areas.
118726988,Location,Below North Eagle,Location`Below North Eagle
118726988,Protection,"Small cams, Anchor","Protection`Small cams, Anchor"
106221597,Description,"A fun corner towards right end of David's Castle Wall.  Climb the short face to the dihedral, then follow it to the top, where you pull a small roof to a tree.  Walk off to right.","Description`A fun corner towards right end of David's Castle Wall.  Climb the short face to the dihedral, then follow it to the top, where you pull a small roof to a tree.  Walk off to right."
106221597,Location,"50 feet right of Caterpillar, 30 feet right of Energy Czar.","Location`50 feet right of Caterpillar, 30 feet right of Energy Czar."
106221597,Protection,small to medium,Protection`small to medium
108259631,Description,"Climb the Rosin Bred face crack and instead of traversing all the way to Popcorn Shrimp, traverse 15 feet to a steep corner. Pull through to a decent belay ledge or continue to top and walk off.","Description`Climb the Rosin Bred face crack and instead of traversing all the way to Popcorn Shrimp, traverse 15 feet to a steep corner. Pull through to a decent belay ledge or continue to top and walk off."
108259631,Location,"Starts on Rosin Bred, the face crack just left of the obvious Strattle Castor corner.","Location`Starts on Rosin Bred, the face crack just left of the obvious Strattle Castor corner."
108259631,Protection,large nuts. Camalots to #3,Protection`large nuts. Camalots to #3
