route_id,field,value,info
119696203,Location,Second Boulder of the field on the left side of the road (North Side). There should be one of the first pull off you see on the left. Look up the hill on your right. You will see the climb from the road. This area is before The Dice Area. If you park at the Dice area walk back towards the church.There is a bunch of moderates that are classic with easy walk offs. Wonderful area to warm up.,Location`Second Boulder of the field on the left side of the road (North Side). There should be one of the first pull off you see on the left. Look up the hill on your right. You will see the climb from the road. This area is before The Dice Area. If you park at the Dice area walk back towards the church.There is a bunch of moderates that are classic with easy walk offs. Wonderful area to warm up.
119696203,Protection,2 pads,Protection`2 pads
122426448,Description,Sit start deep in the cave matched on a big jug just beneath the large sloper shelf. Climb up and out the cave using mondo holds the whole way. Such cool holds on this one!,Description`Sit start deep in the cave matched on a big jug just beneath the large sloper shelf. Climb up and out the cave using mondo holds the whole way. Such cool holds on this one!
122426448,Location,On the right side of the Trundling boulder.,Location`On the right side of the Trundling boulder.
122426448,Protection,2 or 3 pads,Protection`2 or 3 pads
121557110,Description,Start under the roof with a left hand three finger pocket and right hand sloper. Power up to a good hold and enjoy nicely sculpted holds up the face to the top. The original project starting at the base of the roof broke and now doesn’t appear to go.,Description`Start under the roof with a left hand three finger pocket and right hand sloper. Power up to a good hold and enjoy nicely sculpted holds up the face to the top. The original project starting at the base of the roof broke and now doesn’t appear to go.
121557110,Location,The obvious low roof to the right of Trash Panda and behind the start to Habitat for Humility,Location`The obvious low roof to the right of Trash Panda and behind the start to Habitat for Humility
121557110,Protection,Two pads,Protection`Two pads
119486435,Description,Sit start in the pocket and on the crimp rail. Climb straight up the rounded arete. I think this one would be much easier for shorter people.,Description`Sit start in the pocket and on the crimp rail. Climb straight up the rounded arete. I think this one would be much easier for shorter people.
119486435,Location,On the Trix boulder.,Location`On the Trix boulder.
119486435,Protection,Pad,Protection`Pad
122070953,Description,Start on obvious hold on the lowest part of the cave. Traverse going left to get the other side of the roof. Top out is tall so make sure you dial that part down. The top out is not easy due the length of the problem.,Description`Start on obvious hold on the lowest part of the cave. Traverse going left to get the other side of the roof. Top out is tall so make sure you dial that part down. The top out is not easy due the length of the problem.
122070953,Protection,5-6 pads and Spotters (Sending tights),Protection`5-6 pads and Spotters (Sending tights)
119476140,Description,"Start at the base of the roof on the left side of the cave and make a few cruxy moves to get to the lip. There's a really great knee-bar rest after the roof section! After that, climb the tall arete without using the dirty slab left of the crack.I cleaned a couple footholds on the slab in case you need to bail, since there's no good way to protect the upper section","Description`Start at the base of the roof on the left side of the cave and make a few cruxy moves to get to the lip. There's a really great knee-bar rest after the roof section! After that, climb the tall arete without using the dirty slab left of the crack.I cleaned a couple footholds on the slab in case you need to bail, since there's no good way to protect the upper section"
119476140,Location,Left side of the Lingchi cave,Location`Left side of the Lingchi cave
119476140,Protection,Pads,Protection`Pads
111074177,Description,Get to the starting crimps 11 feet of the deck and climb straight up to the flake.,Description`Get to the starting crimps 11 feet of the deck and climb straight up to the flake.
111074177,Location,Center of the tall face. 30 feet off of main trail.,Location`Center of the tall face. 30 feet off of main trail.
111074177,Protection,3-4 pads and attentive spotters,Protection`3-4 pads and attentive spotters
119438687,Description,Start matched on the only good hold under the small roof and climb the small face.,Description`Start matched on the only good hold under the small roof and climb the small face.
119438687,Location,On the Booster seat boulder,Location`On the Booster seat boulder
119438687,Protection,Pad,Protection`Pad
120500640,Description,Sit start on ledge in the back of the cave go straight out of the roof and top out.,Description`Sit start on ledge in the back of the cave go straight out of the roof and top out.
120500640,Location,Back side of Trash Panda,Location`Back side of Trash Panda
120500640,Protection,Pads,Protection`Pads
117114858,Description,Climb the face using scoopy iron holds. #29 on the topo.,Description`Climb the face using scoopy iron holds. #29 on the topo.
119690818,Description,"Start on the jugs at the base of the boulder and climb straight up the center through crimps, and then slopers.","Description`Start on the jugs at the base of the boulder and climb straight up the center through crimps, and then slopers."
119690818,Location,Center of the Hidden block,Location`Center of the Hidden block
119690818,Protection,Pads and maybe a spotter,Protection`Pads and maybe a spotter
119789899,Description,This is a classic problem with a sustain flow and technical. The crux is making sure you dont touch the ground by blowing your beta.,Description`This is a classic problem with a sustain flow and technical. The crux is making sure you dont touch the ground by blowing your beta.
119789899,Location,Start in the lowest edge with a right toe cam and go straight out the roof to finish on the blunt arete.,Location`Start in the lowest edge with a right toe cam and go straight out the roof to finish on the blunt arete.
119789899,Protection,Pads and slider pads,Protection`Pads and slider pads
114355056,Description,It begins on the left-facing crack and ascends straight up to the mini roof. From there either top out left or right. Both seem about the same grade but the left seems a bit safer. Either way you don't want to fall as it may be your last with the boulder behind you becoming best friends with your noggin.,Description`It begins on the left-facing crack and ascends straight up to the mini roof. From there either top out left or right. Both seem about the same grade but the left seems a bit safer. Either way you don't want to fall as it may be your last with the boulder behind you becoming best friends with your noggin.
114355056,Location,Climber's left of 'Out To Lunch' by about 12 feet.,Location`Climber's left of 'Out To Lunch' by about 12 feet.
114355056,Protection,Pads..but they only help so much with this climb.,Protection`Pads..but they only help so much with this climb.
120221613,Description,Start matched on the undercling jug on the right arete and climb the arete through slopers to an awesome technical but easy topout.,Description`Start matched on the undercling jug on the right arete and climb the arete through slopers to an awesome technical but easy topout.
120221613,Location,Right arete,Location`Right arete
120221613,Protection,Pads,Protection`Pads
120656648,Description,Start sitting on Contagion and traverse left to top out on Disinfectant,Description`Start sitting on Contagion and traverse left to top out on Disinfectant
120656648,Location,Right arete of right dice boulder,Location`Right arete of right dice boulder
120656648,Protection,pads,Protection`pads
120192432,Description,"Climb the left side of the beautiful face of classic ""southern sandstone"" climber's right of Atlas Rise.","Description`Climb the left side of the beautiful face of classic ""southern sandstone"" climber's right of Atlas Rise."
120243284,Description,Most people will never climb this line. Stand start with whatever sharp disgusting features you can find for your hands. Incut iron blades that leave pressure wounds in your finger tips are the most useful. Close your eyes and image a foothold. Stand up on that imaginary foothold and pray it doesn't pop (it will and you will lose your finger tips). Reach for the finger lock in the center of the face and the topout over the lip. Avoid the right arete with your hands for full value.(Please only give this one a bomb after you have sent :D),Description`Most people will never climb this line. Stand start with whatever sharp disgusting features you can find for your hands. Incut iron blades that leave pressure wounds in your finger tips are the most useful. Close your eyes and image a foothold. Stand up on that imaginary foothold and pray it doesn't pop (it will and you will lose your finger tips). Reach for the finger lock in the center of the face and the topout over the lip. Avoid the right arete with your hands for full value.(Please only give this one a bomb after you have sent :D)
120243284,Location,This short blank slab is directly on the footpath up to the Gnome Boulder. (On the north side of the road right before the bulk of area 5),Location`This short blank slab is directly on the footpath up to the Gnome Boulder. (On the north side of the road right before the bulk of area 5)
120243284,Protection,a towel to keep your shoes clean and superglue for your fingertips. Maybe Advil.,Protection`a towel to keep your shoes clean and superglue for your fingertips. Maybe Advil.
120344412,Description,Stand start with a ledge foot-jug and razor crimps. Bump up to a sharp two finger pocket and a sloping edge. Continue up through a large incut gaston and alarge sloping edge. Topout over the potentially dirty lip.,Description`Stand start with a ledge foot-jug and razor crimps. Bump up to a sharp two finger pocket and a sloping edge. Continue up through a large incut gaston and alarge sloping edge. Topout over the potentially dirty lip.
120344412,Location,This is the right most line on the central face of the High Court area. Cyan on the topo.,Location`This is the right most line on the central face of the High Court area. Cyan on the topo.
120344412,Protection,1 pad.,Protection`1 pad.
118909304,Description,"Sit Start, Matched FinishStart on a sloping ledge. Move up through another ledge and a crimp to a bump into a good pocket. Throw for the next jug and move up matching on the first lip (to the left of the protruding hold to be safe). I have cleaned top outs for the overhanging face, however for this route the top out seems disproportionately hard and unsafe because the protruding hold at the first lip seems like it may break with weight added. Someone else can add the top out if they want.","Description`Sit Start, Matched FinishStart on a sloping ledge. Move up through another ledge and a crimp to a bump into a good pocket. Throw for the next jug and move up matching on the first lip (to the left of the protruding hold to be safe). I have cleaned top outs for the overhanging face, however for this route the top out seems disproportionately hard and unsafe because the protruding hold at the first lip seems like it may break with weight added. Someone else can add the top out if they want."
118909304,Location,Starts just right of the protruding rock from the base of the face (sit start is on the ground just right of this protruding rock). Finishes just left of the protruding feature at the lip that may break.,Location`Starts just right of the protruding rock from the base of the face (sit start is on the ground just right of this protruding rock). Finishes just left of the protruding feature at the lip that may break.
118909304,Protection,Bring some pads for the big moves on this one.,Protection`Bring some pads for the big moves on this one.
120978836,Description,Sit start as far back as you can on slot crimps and reach out to the lip. Bump through slopers over the lip and make an awkward move to establish on the slab and enjoy a mellow topout.TRY NOT TO USE THE BIG HOLD FOR YOUR FOOT AS YOU MOVE UP TO THE SLAB!!!  It is a crucial hand hold on the Labor and Delivery traverse and is likely to break with your full body weight on it!!!,Description`Sit start as far back as you can on slot crimps and reach out to the lip. Bump through slopers over the lip and make an awkward move to establish on the slab and enjoy a mellow topout.TRY NOT TO USE THE BIG HOLD FOR YOUR FOOT AS YOU MOVE UP TO THE SLAB!!!  It is a crucial hand hold on the Labor and Delivery traverse and is likely to break with your full body weight on it!!!
120978836,Location,Right of the second tree past Delivery. Cyan on the topo.,Location`Right of the second tree past Delivery. Cyan on the topo.
120978836,Protection,A pad,Protection`A pad
121416359,Description,This climb is awesome! Sit start on some crimps in the center of the 40 degree face. Follow the edges to the top and the break left. Make sure you have a spotter follow you with a pad. Top out the arete on the left,Description`This climb is awesome! Sit start on some crimps in the center of the 40 degree face. Follow the edges to the top and the break left. Make sure you have a spotter follow you with a pad. Top out the arete on the left
121416359,Protection,Pads and a spotter,Protection`Pads and a spotter
119703460,Description,Start on the left side of the boulder at a jug. Go straight out to a triangle undercling and other roof holds to get to the jugs on the face. Top out,Description`Start on the left side of the boulder at a jug. Go straight out to a triangle undercling and other roof holds to get to the jugs on the face. Top out
119703460,Location,On the left side of the cave,Location`On the left side of the cave
119703460,Protection,Pads,Protection`Pads
120434753,Description,"Start on good holds just left of the Cheat Cannon, and work your way right up the rail and arete to share topouts with the Cheat Cannon.  After completing the first ascent, the line was given V4, but repeating the line proved to be rather difficult.  It must've been a low gravity day.  The line was upgraded to V6.  If not overshadowed by the Cheat Cannon, this would be held in higher regard.","Description`Start on good holds just left of the Cheat Cannon, and work your way right up the rail and arete to share topouts with the Cheat Cannon.  After completing the first ascent, the line was given V4, but repeating the line proved to be rather difficult.  It must've been a low gravity day.  The line was upgraded to V6.  If not overshadowed by the Cheat Cannon, this would be held in higher regard."
120434753,Location,Start on jugs left of the Cheat Cannon and finish at the same topout point.,Location`Start on jugs left of the Cheat Cannon and finish at the same topout point.
120434753,Protection,two pads should do it,Protection`two pads should do it
122530497,Description,Sit start over the uneven rocky landing on the right side of the arete using a right undercling. Smear up the awesome arete to the lip and topout. Make sure you are comfortable with the upper moves (which is the easier part) since this is also the downclimb.,Description`Sit start over the uneven rocky landing on the right side of the arete using a right undercling. Smear up the awesome arete to the lip and topout. Make sure you are comfortable with the upper moves (which is the easier part) since this is also the downclimb.
122530497,Location,This line is on the right side of the Lightning Arete.,Location`This line is on the right side of the Lightning Arete.
122530497,Protection,At least a pad.,Protection`At least a pad.
120192439,Description,Climb the center of the beautiful face of sandstone slopers and topout way above the deck.,Description`Climb the center of the beautiful face of sandstone slopers and topout way above the deck.
121338593,Description,Sit start with the lowest holds. Go straight up using holds. Look for under clings and other interesting features to make this climb possible.,Description`Sit start with the lowest holds. Go straight up using holds. Look for under clings and other interesting features to make this climb possible.
121338593,Location,This is the far right line with enough space to put a pad on the wall and a scratchpad on the ground.,Location`This is the far right line with enough space to put a pad on the wall and a scratchpad on the ground.
121338593,Protection,Pads and spotter,Protection`Pads and spotter
118857099,Description,Sit started match in the large sidepull flake. Move up to pockets (a fun mule kick drop knee may help) and a large undercling. Use a crimp seem in the dihedral and high feet to move up until you can move left out from under the roof to a committing and balancy high step/ mantle to topout.,Description`Sit started match in the large sidepull flake. Move up to pockets (a fun mule kick drop knee may help) and a large undercling. Use a crimp seem in the dihedral and high feet to move up until you can move left out from under the roof to a committing and balancy high step/ mantle to topout.
118857099,Location,This slab line starts below the left side of the roof on the main face of the Red Roof Boulder (facing away from the road).,Location`This slab line starts below the left side of the roof on the main face of the Red Roof Boulder (facing away from the road).
118857099,Protection,"Two pads, this fellah is tall.","Protection`Two pads, this fellah is tall."
119008785,Description,Start on a gaston crimp with a duo pocket directly above the crimp. Move up to crimps in the dihedral and use left slopers to gain the large pocket on the right. Find crimps to move up the the large sloping shelf and traverse slightly right to the shared topout,Description`Start on a gaston crimp with a duo pocket directly above the crimp. Move up to crimps in the dihedral and use left slopers to gain the large pocket on the right. Find crimps to move up the the large sloping shelf and traverse slightly right to the shared topout
119008785,Location,This line follows the second dihedral from the right (the one with the pocket on it) to the right of the roof on the face of the Red Roof Boulder.,Location`This line follows the second dihedral from the right (the one with the pocket on it) to the right of the roof on the face of the Red Roof Boulder.
119008785,Protection,Two pads since it is tall. Flat landing.,Protection`Two pads since it is tall. Flat landing.
122998521,Description,Sit start on the flat jug slot five feet left of the start of Father's Pride. Traverse the sloping lip of the boulder right until you reach flat sloping edges on the mossy slab above the lip. Topout just before the arete.,Description`Sit start on the flat jug slot five feet left of the start of Father's Pride. Traverse the sloping lip of the boulder right until you reach flat sloping edges on the mossy slab above the lip. Topout just before the arete.
122998521,Location,This line starts on the left side of the Future Roof. Lime Green on the Topo.,Location`This line starts on the left side of the Future Roof. Lime Green on the Topo.
122998521,Protection,Three pads since it is a traverse.,Protection`Three pads since it is a traverse.
122981567,Description,"Start on the detached looking flake at the far left side of the cave and work your way along the lip on a mix of slopers, crimps, and jugs to finish on the same slot as ""Johnny Chimpo"". You may have to do some campusing if you're shorter...","Description`Start on the detached looking flake at the far left side of the cave and work your way along the lip on a mix of slopers, crimps, and jugs to finish on the same slot as ""Johnny Chimpo"". You may have to do some campusing if you're shorter..."
122981567,Location,The far left side of the bouldering cave.,Location`The far left side of the bouldering cave.
122981567,Protection,A couple pads or a spotter to move them. The fall is low.,Protection`A couple pads or a spotter to move them. The fall is low.
120434875,Description,"This line climbs the center of the dead vertical grey face near the American Chestnut boulder.  (If you are staring at American Chestnut, it is at your 8 o'clock).  Sit start on some terrible holds- a left hand two finger crimp, and a right hand mono, and head straight up using a terrible crimp and a tough move to a good pocket. Stand start is about V7, Sit is V8 or so.  Still a project.","Description`This line climbs the center of the dead vertical grey face near the American Chestnut boulder.  (If you are staring at American Chestnut, it is at your 8 o'clock).  Sit start on some terrible holds- a left hand two finger crimp, and a right hand mono, and head straight up using a terrible crimp and a tough move to a good pocket. Stand start is about V7, Sit is V8 or so.  Still a project."
120434875,Location,"You will probably come across this boulder on the way to American Chestnut.  If you are staring at American Chestnut, it is at your 8 o'clock behind you.","Location`You will probably come across this boulder on the way to American Chestnut.  If you are staring at American Chestnut, it is at your 8 o'clock behind you."
120434875,Protection,just a single pad will do,Protection`just a single pad will do
122161961,Description,"Sit start with a left undercling slot and an angled right pocket on the arete. Use holds on the arete and a few footholds in order to gain the slab to the right, then topout over the slab. The crack to the left is likely out of reach, but avoid it incase you have gorilla arms.","Description`Sit start with a left undercling slot and an angled right pocket on the arete. Use holds on the arete and a few footholds in order to gain the slab to the right, then topout over the slab. The crack to the left is likely out of reach, but avoid it incase you have gorilla arms."
122161961,Location,This boulder is directly uphill from the Shark Tooth boulder. It is the right arete of a small dihedral below the tall chossy looking cliff.,Location`This boulder is directly uphill from the Shark Tooth boulder. It is the right arete of a small dihedral below the tall chossy looking cliff.
122161961,Protection,Leaves.,Protection`Leaves.
118870473,Description,"Sit Start, Top OutStart just right of the bottom of the crack with hands on a lower left and higher right hold on the crack. Move up through a good hold to a sloping/crimpy sidepull. Move up from here through the roof pockets. Throw for a good hold over the point and top out over the point. This is probably height dependent. There may be a way for shorter people to do it statically at around the same grade.This line stays fairly straight up from the start holds and is about the most central line on the face (meaning you shouldn’t move right up the start crack at any point).","Description`Sit Start, Top OutStart just right of the bottom of the crack with hands on a lower left and higher right hold on the crack. Move up through a good hold to a sloping/crimpy sidepull. Move up from here through the roof pockets. Throw for a good hold over the point and top out over the point. This is probably height dependent. There may be a way for shorter people to do it statically at around the same grade.This line stays fairly straight up from the start holds and is about the most central line on the face (meaning you shouldn’t move right up the start crack at any point)."
118870473,Location,Starts at the bottom of the crack in the center of the roof face. Moves up to the point of the roof.,Location`Starts at the bottom of the crack in the center of the roof face. Moves up to the point of the roof.
123116059,Description,Sit start matched on thin slimper rail on the right side of the boulder and traverse left through holds until you can topout around the point.You can also start matched on the jug in the center of the boulder for 5 points.,Description`Sit start matched on thin slimper rail on the right side of the boulder and traverse left through holds until you can topout around the point.You can also start matched on the jug in the center of the boulder for 5 points.
123116059,Location,The only line on the Velveteen Bean boulder.,Location`The only line on the Velveteen Bean boulder.
123116059,Protection,A couple pads.,Protection`A couple pads.
120432191,Description,"Stand start 4 feet right of the crack. Use a right hand sloping sidepull and your choice of small left hand features to stand up on large right footholds. Continue up small crimps and thumb-presses to a unique sloper horn on the left. A scoop crimp to the right will get you to a jug, then topout. It may be a good idea to brush the lip of the boulder off incase there is debris.","Description`Stand start 4 feet right of the crack. Use a right hand sloping sidepull and your choice of small left hand features to stand up on large right footholds. Continue up small crimps and thumb-presses to a unique sloper horn on the left. A scoop crimp to the right will get you to a jug, then topout. It may be a good idea to brush the lip of the boulder off incase there is debris."
120432191,Location,This line starts 4 feet right of the crack in the middle of the central face of The High Court. Dark blue line on the topo.,Location`This line starts 4 feet right of the crack in the middle of the central face of The High Court. Dark blue line on the topo.
120432191,Protection,a pad or two,Protection`a pad or two
122772969,Description,"Start on good edges on the left side of the boulder and traverse right, passing the topout for ""The Big Package"" and continuing under the small roof. Make a crux throw to the lip of the backside of the boulder and topout.","Description`Start on good edges on the left side of the boulder and traverse right, passing the topout for ""The Big Package"" and continuing under the small roof. Make a crux throw to the lip of the backside of the boulder and topout."
122772969,Location,On the Steve French boulder.,Location`On the Steve French boulder.
122772969,Protection,"2-4 pads would be nice, but it's safe with less. FA was done with 1 pad and a blubber.","Protection`2-4 pads would be nice, but it's safe with less. FA was done with 1 pad and a blubber."
122846128,Description,"Use the sharp, grapefruit-sized Hueco and minimal feet to huck your meat up to the lip. Easy mantle!","Description`Use the sharp, grapefruit-sized Hueco and minimal feet to huck your meat up to the lip. Easy mantle!"
122846128,Location,"Starts on the grapefruit sized Hueco 6 feet to the left of the cool, much larger Hueco on Ferrous Geode. This is the problem directly to the left of Ferrous Geode.","Location`Starts on the grapefruit sized Hueco 6 feet to the left of the cool, much larger Hueco on Ferrous Geode. This is the problem directly to the left of Ferrous Geode."
122846128,Protection,"Good landing,  at least 2 pads and some spotting should do it.","Protection`Good landing,  at least 2 pads and some spotting should do it."
119703002,Description,This is the farthest left climb on the Eyebrow Trimmer roof area. Sit Start on the best hold you find go up to over come the over hang. Top Out,Description`This is the farthest left climb on the Eyebrow Trimmer roof area. Sit Start on the best hold you find go up to over come the over hang. Top Out
119703002,Location,The is the farthest left line on the roof of Eye Brow Trimmer.,Location`The is the farthest left line on the roof of Eye Brow Trimmer.
119703002,Protection,Pads and Spotters,Protection`Pads and Spotters
120434863,Description,"Begin on Jugs just to the right of the large remnants of the old American Chestnut.  Climb straight up through the overhang pulling on some nice pockets, and topout on the harder-than-it-looks vertical face above.  Great rock and great moves.","Description`Begin on Jugs just to the right of the large remnants of the old American Chestnut.  Climb straight up through the overhang pulling on some nice pockets, and topout on the harder-than-it-looks vertical face above.  Great rock and great moves."
120434863,Location,Sit start to the right of the old chestnut tree,Location`Sit start to the right of the old chestnut tree
120436719,Description,"Stand start left of the ramp on two pockets. Climb up and right through more pockets to reach a sloper at the point of the boulder and topout. Watch out for the finger tip eating mono-pocket, which is probably best avoided. This is only reason it is not a four star line is due to the ramp being avoided for feet.","Description`Stand start left of the ramp on two pockets. Climb up and right through more pockets to reach a sloper at the point of the boulder and topout. Watch out for the finger tip eating mono-pocket, which is probably best avoided. This is only reason it is not a four star line is due to the ramp being avoided for feet."
120436719,Location,"When walking through the Skittle Top Boulders, there is a bubbly face with many V0 to V2 lines. The Pencil Sharpener is in the alcove made by the triangular boulder behind and to the right of this bubbly boulder.","Location`When walking through the Skittle Top Boulders, there is a bubbly face with many V0 to V2 lines. The Pencil Sharpener is in the alcove made by the triangular boulder behind and to the right of this bubbly boulder."
120436719,Protection,A single pad is enough.,Protection`A single pad is enough.
119840138,Description,Sit start on crimps and then make big moves to more crimps on your right then find good holds to get to the top of the boulder and top out.,Description`Sit start on crimps and then make big moves to more crimps on your right then find good holds to get to the top of the boulder and top out.
119840138,Location,Start is in the center of the boulder,Location`Start is in the center of the boulder
119840138,Protection,Pads,Protection`Pads
121338769,Description,Sit start with two in cut crimps. Big moves is the name of the game of this climb. Hard top out mantle.,Description`Sit start with two in cut crimps. Big moves is the name of the game of this climb. Hard top out mantle.
121338769,Location,Off center of the boulder. This line is 3 feet left of the obvious jug features.,Location`Off center of the boulder. This line is 3 feet left of the obvious jug features.
121338769,Protection,Pads,Protection`Pads
122532558,Description,Sit start under low roof on underclings and make big move right to jug and continue straight up on variety of pockets and edges to top,Description`Sit start under low roof on underclings and make big move right to jug and continue straight up on variety of pockets and edges to top
122532558,Location,Center of Corridor wall,Location`Center of Corridor wall
122532558,Protection,Pads,Protection`Pads
112556153,Description,"Start in deep waco pocket, bump up right to rough sloper. Match here, and reposition feet. Make big move up right into the slot. Match the slot, bump up to the horn to top out.","Description`Start in deep waco pocket, bump up right to rough sloper. Match here, and reposition feet. Make big move up right into the slot. Match the slot, bump up to the horn to top out."
112556153,Location,First boulder on the right at Sassafras Boulders.,Location`First boulder on the right at Sassafras Boulders.
112556153,Protection,Crash Pads,Protection`Crash Pads
120434855,Description,"Sit start on Jugs to the right of the large Chestnut remnants, and climb up through pockets, and to the left, aiming for a large sidepull pocket on the vertical face above the overhang. Topout on easier terrain.","Description`Sit start on Jugs to the right of the large Chestnut remnants, and climb up through pockets, and to the left, aiming for a large sidepull pocket on the vertical face above the overhang. Topout on easier terrain."
120434855,Location,To the right of American Chestnut.,Location`To the right of American Chestnut.
122070579,Description,Tall stand start in the center of the cave and ascend using the sidepull features on the lip of the roof. Top out using the rhodo at the top.,Description`Tall stand start in the center of the cave and ascend using the sidepull features on the lip of the roof. Top out using the rhodo at the top.
122070579,Protection,1-3 pads,Protection`1-3 pads
120434885,Description,"Just left of the dead vert project, begin at a slot and head up the deceptively difficult face.  V6 starting from the obvious horizontal slot, or V7ish sit start to the right.  The sit is sort of contrived and dumb, but hey, this is bouldering. Interesting moves on some quality fine-grained gray sandstone. Some pretty cool climbing on this one.","Description`Just left of the dead vert project, begin at a slot and head up the deceptively difficult face.  V6 starting from the obvious horizontal slot, or V7ish sit start to the right.  The sit is sort of contrived and dumb, but hey, this is bouldering. Interesting moves on some quality fine-grained gray sandstone. Some pretty cool climbing on this one."
120434885,Location,Begin at the obvious horizontal slot on the left side of the dead vert boulder.,Location`Begin at the obvious horizontal slot on the left side of the dead vert boulder.
120434885,Protection,just a single pad will do.,Protection`just a single pad will do.
120243042,Description,Sit start under the right arete on slopers. Slap up the arete and find a crimp on the slab to pull left of the arete and topout.,Description`Sit start under the right arete on slopers. Slap up the arete and find a crimp on the slab to pull left of the arete and topout.
120243042,Location,This line is on the east arete next to the road.,Location`This line is on the east arete next to the road.
122513187,Description,Sit start low move up left side mantle over top,Description`Sit start low move up left side mantle over top
122513187,Location,Boulder K (31 on topo),Location`Boulder K (31 on topo)
122513187,Protection,Pads,Protection`Pads
122513833,Description,Sit start and use diagonal seam straight up and jump off after reaching jugs,Description`Sit start and use diagonal seam straight up and jump off after reaching jugs
122513833,Location,Boulder P (43 on topo),Location`Boulder P (43 on topo)
122513833,Protection,Pads,Protection`Pads
112556108,Description,"Alternate finish to Nature Valley Right, do not finish on giant lip, but continue clock wise through the cave to finish with rail gun.","Description`Alternate finish to Nature Valley Right, do not finish on giant lip, but continue clock wise through the cave to finish with rail gun."
112556108,Location,Sassafras Cave,Location`Sassafras Cave
112556108,Protection,Crash Pads,Protection`Crash Pads
111074349,Description,Sit start on slopey rail under the roof.  Pull on flakes to the top.,Description`Sit start on slopey rail under the roof.  Pull on flakes to the top.
111074349,Location,Right side of the boulder,Location`Right side of the boulder
111074349,Protection,2-3 pads,Protection`2-3 pads
112556068,Description,"Start with PBJ, right toe in deep pocket in the roof, work your way clockwise through the cave. Try not to dab on the rock beneath, continue to the giant lip at the end of the cave.","Description`Start with PBJ, right toe in deep pocket in the roof, work your way clockwise through the cave. Try not to dab on the rock beneath, continue to the giant lip at the end of the cave."
112556068,Location,Sassafras Cave,Location`Sassafras Cave
112556068,Protection,Crash Pads,Protection`Crash Pads
123114655,Description,Stand start in front of the obvious vertical slot on the left side of the slab using jugs above the small roof. Use two holds to establish on the slab and topout.,Description`Stand start in front of the obvious vertical slot on the left side of the slab using jugs above the small roof. Use two holds to establish on the slab and topout.
123114655,Location,On the left side of the boulder. Pink on the topo.,Location`On the left side of the boulder. Pink on the topo.
123114655,Protection,A pad.,Protection`A pad.
122513805,Description,Sit start and climb over bulge on crimps,Description`Sit start and climb over bulge on crimps
122513805,Location,Boulder P (41 on topo),Location`Boulder P (41 on topo)
122513805,Protection,Pads,Protection`Pads
122999016,Description,Jump start to pockets or a sloping ledge. Heel hook and bump to a pocket. Stand up and continue up the high arête to a tall topout.,Description`Jump start to pockets or a sloping ledge. Heel hook and bump to a pocket. Stand up and continue up the high arête to a tall topout.
122999016,Location,#19 on the topo.,Location`#19 on the topo.
122999016,Protection,A pad or two.,Protection`A pad or two.
122998703,Description,Stand start just left of the crack (the crack is off for the entire climb). Climb up sloping features and iron slots to the tree root and topout.,Description`Stand start just left of the crack (the crack is off for the entire climb). Climb up sloping features and iron slots to the tree root and topout.
122998703,Location,#34 on the topo.,Location`#34 on the topo.
122998703,Protection,A pad.,Protection`A pad.
123055670,Description,Sit low under roof on ledges and traverse left out of the cave and top out on ledge and jump down to ground!This is a large boulder that could possibly be topped out but I would consider roping up.,Description`Sit low under roof on ledges and traverse left out of the cave and top out on ledge and jump down to ground!This is a large boulder that could possibly be topped out but I would consider roping up.
123055670,Location,First obvious weakness under the roof,Location`First obvious weakness under the roof
123055670,Protection,Pads,Protection`Pads
122641089,Description,Sit start on the arete with your left on a large slopey undercling rail and your right hand on an edge right on the arete and climbs straight up.,Description`Sit start on the arete with your left on a large slopey undercling rail and your right hand on an edge right on the arete and climbs straight up.
122641089,Location,"In the same pit as Warmed Up, and directly across from Mopey Mantle.","Location`In the same pit as Warmed Up, and directly across from Mopey Mantle."
122641089,Protection,A pad,Protection`A pad
122728444,Description,Stand start on jugs with your back to the small tree traverse right on large rail to right corner make moves from rail up to the three pockets and finish up and right,Description`Stand start on jugs with your back to the small tree traverse right on large rail to right corner make moves from rail up to the three pockets and finish up and right
122728444,Location,Downhill from Top Rope Area big boulder near stream,Location`Downhill from Top Rope Area big boulder near stream
122728444,Protection,Pads,Protection`Pads
122989202,Description,Would be 4 stars if there wasn't so much dab potential. Sit start below the giant jug close to the ground. Figure out how to go straight (then slightly right) up the slab where nice crimps and jugs await with an easy topout.,Description`Would be 4 stars if there wasn't so much dab potential. Sit start below the giant jug close to the ground. Figure out how to go straight (then slightly right) up the slab where nice crimps and jugs await with an easy topout.
122989202,Location,In the center of the slab on the Stegosaurus Boulder.,Location`In the center of the slab on the Stegosaurus Boulder.
122989202,Protection,"A pad, but it will likely just slide downhill.","Protection`A pad, but it will likely just slide downhill."
123210030,Description,This would be a four-star if rock quality was better! Sit low and left and traverse up and right to top!,Description`This would be a four-star if rock quality was better! Sit low and left and traverse up and right to top!
123210030,Location,Main roof on the boulder,Location`Main roof on the boulder
123210030,Protection,Pads,Protection`Pads
