"ID","h","s","v","hex3","area","radius","X","Y"
1366,210.046866991681,0.876925270482387,0.277027829650379,"#094785",4.11895234673048,0.646016352066352,119.530621143674,-103.946103737427
336,208.855213105961,0.867399714593441,0.27490940368103,"#094883",7.20346851721045,0.85432075738219,86.5209548069091,-2.1257622487058
102,209.416918834605,0.866925233592123,0.279155892269453,"#094885",4.07337087914133,0.64243190992418,47.5318469731726,-18.8352394452419
394,210.238449127874,0.881674189708484,0.283069748711519,"#094888",3.54518518089014,0.599334930367874,34.4326246069051,-23.0192852431066
576,209.999135606595,0.880161184858036,0.283216205834524,"#094888",67.1578916391172,2.60854692727565,30.8387254104275,-28.4328073890039
444,207.496320506973,0.874676811932285,0.267179082491582,"#094980",1.78830113362173,0.42566746125055,93.6875189957653,-4.37696870528939
1449,208.787262603756,0.8691699996525,0.2758170995671,"#094983",1.58476865010544,0.400712659430612,136.918581008852,-113.16351420051
198,209.770236187769,0.877040124584606,0.28611636557457,"#094989",10.4519347749366,1.02907842400329,25.6756682352421,-125.157675923453
1054,210.380279028272,0.879734916979839,0.288931335889057,"#09498A",1.56367982248877,0.39803754904808,156.086041490264,-116.582936916149
1006,207.842644099045,0.879775149163827,0.279295133358354,"#094C86",12.0385778095277,1.10442879038521,130.695183943837,-87.6998992680465
455,208.418152935292,0.874621666000976,0.286774012437219,"#094C89",5.84279896429871,0.769414912025346,93.2823214120232,-7.25696352294282
258,208.522179903406,0.880589116513347,0.294474698376082,"#094E8D",15.8173637453216,1.2659518224551,107.883448108692,-103.053083809252
580,207.725939935612,0.886611906027547,0.29697475179716,"#09518F",438.415476769777,6.66489122442622,11.7107592534491,-130.172877862502
420,206.400288337521,0.885728107037606,0.297503444188133,"#09548F",17.1484024584498,1.31814128023718,14.8628886314655,-66.9184597469381
1074,215.863205419416,0.834377581537174,0.2346536430724,"#0A326E",5.74046705197454,0.762647307977876,102.139983048705,-103.462187464999
1078,215.512373303225,0.83788126013067,0.234126556940859,"#0A336E",19.2937766480844,1.39816604411451,102.336882454116,-108.078536932493
1134,215.456194390023,0.842422669219973,0.24449950376421,"#0A3573",4.87883495177424,0.703085579506061,82.7656938179646,-39.7690070685174
1497,215.56167061058,0.837740057141478,0.249901961464461,"#0A3675",1.89676609061366,0.438386342617589,118.37205060549,-139.489174496612
1018,216.639542054486,0.8476762104992,0.258528565887635,"#0A367A",1.563972867152,0.398074844827379,98.1245724407783,-64.7939837947403
1123,213.622443642626,0.84144929307867,0.238146730666915,"#0A3770",2.75551419714983,0.528386184526514,71.83556344619,-58.7441611859116
1238,215.487066922666,0.849302354547951,0.253134790366624,"#0A3777",2.55204001895971,0.508503407484761,54.5064827070891,-30.4404238275711
1128,213.19770853049,0.837095526148201,0.243621141476534,"#0A3972",44.1252193646911,2.11443123664694,70.1166537076213,-52.81531935904
1276,213.535604818152,0.835367524522365,0.24828022875817,"#0A3974",9.85171927217742,0.999093517929651,38.0952960697367,-40.1246408734258
1141,213.989738735735,0.843586591644205,0.249868479378283,"#0A3975",3.71783832333858,0.613755472082742,82.8266153069207,-42.892683214844
1198,213.651848238966,0.849990346293015,0.251396970404323,"#0A3977",4.5124868022676,0.676173427440166,98.5524391196347,-102.749763739705
1159,211.946329461519,0.833950365693295,0.239070703601954,"#0A3A70",1.78928708592047,0.425784787682006,161.830925286316,-33.8265036870028
1375,213.572839901031,0.837485775427765,0.251078187266192,"#0A3A76",5.32599307569007,0.734599157704263,123.233178777991,-116.209323287003
1199,213.780051012855,0.847436911170393,0.256242797235444,"#0A3A79",4.23460634896308,0.655023150381952,97.4264655359998,-108.936222857316
1201,214.61978606668,0.843345579129399,0.261574243657577,"#0A3A7B",3.66146397365205,0.609084447079552,97.9955107244172,-105.836353298593
1156,211.325372863212,0.840222287457979,0.239515154843875,"#0A3B70",13.2137655152945,1.15708010197304,62.8021690206248,-62.4390860980297
1119,212.386056099802,0.84040110291008,0.247352485411857,"#0A3B74",1.96519631196399,0.446224177311974,69.8642497745629,-60.310247109347
1230,212.878680798963,0.851404789987526,0.251140748322121,"#0A3B77",3.6945058192178,0.611826529807798,37.1274184252926,-62.845044497216
1261,213.099849119707,0.846265876101153,0.252840352276627,"#0A3B77",2.42449654848072,0.495633796294027,44.2435248534743,-5.76403082527052
1388,213.989660961199,0.847971334919499,0.258822570103388,"#0A3B7A",7.52502170977757,0.873180454756605,164.992943541901,-116.065057770096
