ID,h,l,s,median_hex,area,radius,X,Y
2734,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,4.008838065740899,0.6373226952269374,185.18826839406765,101.32296218885439
2745,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,1.3557788429612558,0.37063339990626,192.8975267973414,110.56008401188433
2767,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,5.011542703402226,0.7125836362019793,152.63322801556188,66.08940609514217
2805,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,1.2682797321568877,0.35847399299213184,253.90717602231013,169.27908516555203
2849,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,8.125024871992574,0.9073241632149568,190.67107874022028,112.70221793903401
2851,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,9.601512667009088,0.9863248086600378,250.71956502948447,169.12215586836743
2918,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,45.57469677494842,2.148879294278394,185.62745684714162,108.13647907727523
2919,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,54.34110859767018,2.3464665869244254,139.77135379780267,55.2130832792558
2951,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,6.23171929153539,0.7946100771731732,255.34825293991062,180.44360179164062
2981,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,106.44443935006703,3.2840640351695076,143.91001583419543,65.15631001820614
3008,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,2.076829536963487,0.45872303943502646,253.06593068921632,174.8669921281998
3024,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,53.76376710364215,2.3339684059584025,247.3191437481842,174.8669921281996
