subcounty_fips,county_fips,state_name,county_name,subcounty_name,n_lgbt,pct_lgbt,x,y,pct_dem,pct_temp_ideal,avg_daytime_temp,n_gym_10mi,n_boulder_60mi,n_route_200mi,gym_x,gym_y,gym_name,pct_temp_above_60,pct_not_poverty,pct_price_affordable,pct_cost_affordable
3400713420,34007,New Jersey,Camden County,Clementon,36,0.00672771444589796,-74.9850793045464,39.80456472403181,0.6297610081229703,0.5726027397260274,66.40245315068493,4,125,125,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.8575967108951598,0.9730668983492615,0.9835526315789473
3400714260,34007,New Jersey,Camden County,Collingswood,440,0.03106686436489444,-75.07591251930081,39.91607921365469,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,144,-75.12495419999999,39.9777336,Philadelphia Rock Gyms - Fishtown,0.6164383561643836,0.8472781190425758,0.8198498748957465,0.529179810725552
3400726760,34007,New Jersey,Camden County,Gloucester,258,0.00391140219220448,-75.03629711166406,39.79238560696133,0.6297610081229703,0.5726027397260274,66.40245315068493,3,125,128,-75.0446589,39.7534461,Funcity Adventure Park,0.6164383561643836,0.8829763041797426,0.9616042367738732,0.6817664281067013
3400726820,34007,New Jersey,Camden County,Gloucester City,76,0.0066288704753597804,-75.1171963777814,39.892402758505064,0.6297610081229703,0.5726027397260274,66.40245315068493,8,125,144,-75.1558168,39.9586048,Movement Callowhill,0.6164383561643836,0.7593545573484518,0.9645753307725139,0.8711446196024675
3400728740,34007,New Jersey,Camden County,Haddon,160,0.01039095986491752,-75.06252198884896,39.90631783415652,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,141,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.9097934796726848,0.8525139664804469,0.5514254781667268
3400728770,34007,New Jersey,Camden County,Haddonfield,56,0.00447928331466964,-75.03456643869062,39.895464801559726,0.6297610081229703,0.5726027397260274,66.40245315068493,7,126,141,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.968245080787074,0.2720525264059378,0.11336515513126488
3400732220,34007,New Jersey,Camden County,Hi-Nella,24,0.02439024390243902,-75.0219639487785,39.836741211258136,0.6297610081229703,0.5726027397260274,66.40245315068493,3,125,125,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.9369918699186992,1,0.5583333333333333
3400745510,34007,New Jersey,Camden County,Merchantville,24,0.00629095674967234,-75.05043381117383,39.95022717453196,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,144,-74.9813416,39.94142859999999,"Elite Climbing, LLC",0.6164383561643836,0.763564875491481,0.9517167381974249,0.5355648535564854
3400753880,34007,New Jersey,Camden County,Oaklyn,62,0.0157600406710727,-75.08122877986122,39.90242113929644,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,144,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.8848500254194205,0.9775784753363229,0.6723016905071522
3400757660,34007,New Jersey,Camden County,Pennsauken,208,0.00560813179109708,-75.05630953693013,39.964920367993145,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,144,-75.12495419999999,39.9777336,Philadelphia Rock Gyms - Fishtown,0.6164383561643836,0.795060530076303,0.9766209476309227,0.8844296922148461
3400758770,34007,New Jersey,Camden County,Pine Hill,346,0.03215015796320386,-74.98344275289229,39.78770063289841,0.6297610081229703,0.5726027397260274,66.40245315068493,3,125,125,-75.0446589,39.7534461,Funcity Adventure Park,0.6164383561643836,0.786563835718268,0.9822253821542837,0.8118948824343015
3400776220,34007,New Jersey,Camden County,Voorhees,150,0.0048369933249492,-74.95496628370488,39.84502607596696,0.6297610081229703,0.5726027397260274,66.40245315068493,3,126,124,-75.01319140000001,39.8532985,The Gravity Vault Voorhees,0.6164383561643836,0.9140305053045693,0.7289910600255427,0.3752264492753623
3400777630,34007,New Jersey,Camden County,Waterford,26,0.00249615975422426,-74.82072508691522,39.74151549574452,0.6297610081229703,0.5726027397260274,66.40245315068493,1,110,118,-74.9807751,39.6722087,Kinetic Climbing,0.6164383561643836,0.8709677419354839,0.9630872483221476,0.6972596781209222
3400781740,34007,New Jersey,Camden County,Winslow,264,0.00661670718564374,-74.90288762848131,39.70267464179859,0.6297610081229703,0.5726027397260274,66.40245315068493,2,109,121,-74.9807751,39.6722087,Kinetic Climbing,0.6164383561643836,0.8522018095691621,0.9567436629466217,0.6664628927741778
3400782450,34007,New Jersey,Camden County,Woodlynne,34,0.01172818213176956,-75.09569105059968,39.916686643632865,0.6297610081229703,0.5726027397260274,66.40245315068493,8,126,144,-75.1558168,39.9586048,Movement Callowhill,0.6164383561643836,0.758882373232149,1,0.9565217391304348
3401304695,34013,New Jersey,Essex County,Belleville,494,0.01308401313698484,-74.16163541631218,40.79498247718578,0.7169109080288429,0.5342465753424658,64.22160767123287,7,295,162,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.8545661616696684,0.8068081899258888,0.3353258773621288
3401306260,34013,New Jersey,Essex County,Bloomfield,758,0.01430890625589912,-74.18684440597771,40.80979908435107,0.7169109080288429,0.5342465753424658,64.22160767123287,4,296,164,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.8601578132668857,0.6615482464110485,0.2620040349697377
3401309250,34013,New Jersey,Essex County,Caldwell,126,0.01416048550236008,-74.27758308934924,40.83896146006918,0.7169109080288429,0.5342465753424658,64.22160767123287,3,297,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9224544841537424,0.3803716608594657,0.15067406819984142
3401311200,34013,New Jersey,Essex County,Cedar Grove,218,0.01645034711741624,-74.22874624012248,40.85648597338546,0.7169109080288429,0.5342465753424658,64.22160767123287,3,296,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9239360096589194,0.28030119018702937,0.16672720668361785
3401319390,34013,New Jersey,Essex County,East Orange,876,0.01266207016174492,-74.21165561719587,40.765054661723184,0.7169109080288429,0.5342465753424658,64.22160767123287,4,291,162,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.7308298281369701,0.8457350272232305,0.467741935483871
3401321840,34013,New Jersey,Essex County,Essex Fells,44,0.0189655172413793,-74.27978494265032,40.82711201339205,0.7169109080288429,0.5342465753424658,64.22160767123287,3,296,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9724137931034483,0.034236804564907186,0.052000000000000046
3401326610,34013,New Jersey,Essex County,Glen Ridge,42,0.00536604062859332,-74.20427026341177,40.80408466588504,0.7169109080288429,0.5342465753424658,64.22160767123287,4,293,162,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.9887568672543758,0.12710765239948119,0.06736035049288058
3401334450,34013,New Jersey,Essex County,Irvington,184,0.00304969005867338,-74.23169725775217,40.72426886348771,0.7169109080288429,0.5342465753424658,64.22160767123287,2,243,164,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.7184174760499884,0.9496458269171543,0.5511450381679389
3401340890,34013,New Jersey,Essex County,Livingston,54,0.00173477255204317,-74.32909019168383,40.78549847286501,0.7169109080288429,0.5342465753424658,64.22160767123287,3,242,164,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5643835616438355,0.951940375224878,0.09757454383622599,0.07522417801394876
3401343800,34013,New Jersey,Essex County,Maplewood,364,0.0143273242541132,-74.27114603468806,40.73299687299709,0.7169109080288429,0.5342465753424658,64.22160767123287,2,226,164,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.9485160985593954,0.2689996996094923,0.12010938157341189
3401347500,34013,New Jersey,Essex County,Montclair,426,0.01068392145060566,-74.21101275861687,40.82536729044437,0.7169109080288429,0.5342465753424658,64.22160767123287,3,293,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9057005994031049,0.2042214609349099,0.08393632416787278
3401352620,34013,New Jersey,Essex County,North Caldwell,22,0.00332225913621262,-74.2576013950133,40.86289794894647,0.7169109080288429,0.5342465753424658,64.22160767123287,2,297,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9747810329205678,0.12664165103189495,0.0819793205317576
3401353680,34013,New Jersey,Essex County,Nutley,166,0.00557664527832834,-74.1570998743577,40.81919679602654,0.7169109080288429,0.5342465753424658,64.22160767123287,7,268,166,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.9171901770416905,0.5322641747695416,0.20903747244673032
3401364590,34013,New Jersey,Essex County,Roseland,62,0.0099822894863951,-74.3085556374234,40.820757865283134,0.7169109080288429,0.5342465753424658,64.22160767123287,3,290,166,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9119304459829335,0.24333836098541983,0.18593314763231195
3401369274,34013,New Jersey,Essex County,South Orange Village,324,0.01770588556751734,-74.26020986547371,40.74907147189827,0.7169109080288429,0.5342465753424658,64.22160767123287,3,241,164,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.922290835564785,0.16884447860620033,0.016695059625212783
3401375815,34013,New Jersey,Essex County,Verona,38,0.00263139671767882,-74.24303843913398,40.832287237454025,0.7169109080288429,0.5342465753424658,64.22160767123287,2,293,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9421785194931099,0.3220338983050848,0.1484684684684685
3401378510,34013,New Jersey,Essex County,West Caldwell,50,0.00458841883087088,-74.29710553684411,40.8488685981648,0.7169109080288429,0.5342465753424658,64.22160767123287,3,296,164,-74.29438569999999,40.8822984,New Jersey Rock Gym,0.5643835616438355,0.9457648894191062,0.1817918237170194,0.17098662207357862
3401379800,34013,New Jersey,Essex County,West Orange,378,0.00782997762863534,-74.26275066321719,40.789321585203915,0.7169109080288429,0.5342465753424658,64.22160767123287,3,288,162,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.8866517524235645,0.4579385821626919,0.15432627585362868
3401703580,34017,New Jersey,Hudson County,Bayonne,366,0.00519384685247204,-74.10907366945827,40.66517326434088,0.6261976546515501,0.5424657534246575,64.38311452054795,8,275,150,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.7659788840324686,0.6202376461712562,0.2320247022496692
3401728650,34017,New Jersey,Hudson County,Guttenberg,252,0.02165320501804434,-74.00485816913947,40.79275663269088,0.6261976546515501,0.5424657534246575,64.38311452054795,16,279,161,-73.9903272,40.7725624,Central Rock Gym,0.5643835616438355,0.7361230451967692,0.839911061700945,0.19982238010657194
3401730210,34017,New Jersey,Hudson County,Harrison,104,0.00530639318332568,-74.15308168379063,40.74310185057557,0.6261976546515501,0.5424657534246575,64.38311452054795,7,293,162,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.7896831470993417,0.6157925751325869,0.5184815184815185
3401732250,34017,New Jersey,Hudson County,Hoboken,710,0.012170037709976,-74.02812453860469,40.745131890901,0.6261976546515501,0.5424657534246575,64.38311452054795,16,274,161,-74.0302509,40.7548465,"The Gravity Vault Hoboken, NJ",0.5643835616438355,0.8931779225231402,0.12058167922725826,0.0550772174388412
3401736000,34017,New Jersey,Hudson County,Jersey City,3688,0.01273080627289076,-74.06804258696367,40.71892423864594,0.6261976546515501,0.5424657534246575,64.38311452054795,15,268,156,-74.0302509,40.7548465,"The Gravity Vault Hoboken, NJ",0.5643835616438355,0.7786641628493809,0.46215476627077046,0.29702970297029707
3401736510,34017,New Jersey,Hudson County,Kearny,88,0.00216909046093172,-74.12025605924339,40.753457381528655,0.6261976546515501,0.5424657534246575,64.38311452054795,14,268,156,-74.1686383,40.7430584,Method Climbing Gym,0.5643835616438355,0.8172787774217403,0.7016104980614375,0.2950903078097177
3401752470,34017,New Jersey,Hudson County,North Bergen,648,0.0105878892846639,-74.02415682292553,40.793784569352525,0.6261976546515501,0.5424657534246575,64.38311452054795,16,277,161,-73.9903272,40.7725624,Central Rock Gym,0.5643835616438355,0.7827848763112317,0.5618640618640618,0.36658270361041145
3401766570,34017,New Jersey,Hudson County,Secaucus,24,0.00111955963987498,-74.06592183206082,40.78100382688062,0.6261976546515501,0.5424657534246575,64.38311452054795,16,274,162,-74.0302509,40.7548465,"The Gravity Vault Hoboken, NJ",0.5643835616438355,0.8923356812986891,0.41214285714285714,0.21376518218623486
3401777930,34017,New Jersey,Hudson County,Weehawken,232,0.01369054644163814,-74.01685076076396,40.76766170748905,0.6261976546515501,0.5424657534246575,64.38311452054795,16,277,161,-74.0302509,40.7548465,"The Gravity Vault Hoboken, NJ",0.5643835616438355,0.8771391478815059,0.1763275233076611,0.10809178743961356
3402122185,34021,New Jersey,Mercer County,Ewing,406,0.01137000112019714,-74.80054271914145,40.26503049325191,0.6587738102529552,0.5506849315068493,65.25807232876713,1,207,139,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.8660804301557075,0.9370553998706618,0.6756661991584852
3402129310,34021,New Jersey,Mercer County,Hamilton,548,0.00596936885906624,-74.67645281112435,40.204587282225646,0.6587738102529552,0.5506849315068493,65.25807232876713,1,204,140,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.8826931875122547,0.910376991838321,0.6196285506190823
3402133180,34021,New Jersey,Mercer County,Hopewell,36,0.0020607934054611,-74.80678957285595,40.34621876682771,0.6587738102529552,0.5506849315068493,65.25807232876713,1,214,143,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.9610166580800275,0.41036153559448374,0.19957601453664442
3402139510,34021,New Jersey,Mercer County,Lawrence,164,0.00507190351012834,-74.720499268928,40.29539175152824,0.6587738102529552,0.5506849315068493,65.25807232876713,1,211,142,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.9245399721663832,0.6818728935965335,0.3687289487679489
3402160900,34021,New Jersey,Mercer County,Princeton,126,0.0041377951463006,-74.6693016914907,40.35623730238501,0.6587738102529552,0.5506849315068493,65.25807232876713,1,198,144,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.9296574825128896,0.08348205433273836,0.0691527878349022
3402163850,34021,New Jersey,Mercer County,Robbinsville,74,0.0047952306894764,-74.59097719228363,40.22196497165124,0.6587738102529552,0.5506849315068493,65.25807232876713,1,191,142,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.9329315707620529,0.46467165419783873,0.29838243789716923
3402180240,34021,New Jersey,Mercer County,West Windsor,160,0.0053707495552348,-74.62665292830697,40.28967175100244,0.6587738102529552,0.5506849315068493,65.25807232876713,1,196,142,-74.7277258,40.2398793,Rockville Climbing Center Inc,0.589041095890411,0.9116511698163875,0.20615633859862292,0.11647361647361643
3403905320,34039,New Jersey,Union County,Berkeley Heights,82,0.00624952366435484,-74.4244251471495,40.67639382561117,0.6122502410319492,0.5452054794520548,64.81736328767123,1,242,155,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.977212102736072,0.13547517411817567,0.1652892561983471
3403915640,34039,New Jersey,Union County,Cranford,130,0.0054527914097563,-74.30360876443731,40.656431280794045,0.6122502410319492,0.5452054794520548,64.81736328767123,2,233,155,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.9582651734407114,0.21594143960959744,0.1831100284206253
3403921000,34039,New Jersey,Union County,Elizabeth,676,0.00497472164371866,-74.19358275742823,40.666585687888585,0.6122502410319492,0.5452054794520548,64.81736328767123,1,225,158,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.7223649061352447,0.7301097393689986,0.38045649072753207
3403925800,34039,New Jersey,Union County,Garwood,38,0.00810580204778156,-74.32310483728465,40.65134940770913,0.6122502410319492,0.5452054794520548,64.81736328767123,1,233,153,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.8521757679180888,0.48177777777777775,0.3890489913544669
3403931980,34039,New Jersey,Union County,Hillside,78,0.0035168402542946,-74.2285576580876,40.69611569515991,0.6122502410319492,0.5452054794520548,64.81736328767123,2,225,158,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.824112899589702,0.8779035139964264,0.37431772479172654
3403936690,34039,New Jersey,Union County,Kenilworth,180,0.02158532198105288,-74.28895377016697,40.67814383886846,0.6122502410319492,0.5452054794520548,64.81736328767123,2,225,155,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.8058520206259743,0.46399618502622797,0.3698224852071006
3403940350,34039,New Jersey,Union County,Linden,392,0.00898793965240518,-74.23833206955567,40.62507635761663,0.6122502410319492,0.5452054794520548,64.81736328767123,1,225,153,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.8525244187646168,0.8058521999145665,0.3875075803517283
3403951810,34039,New Jersey,Union County,New Providence,132,0.00972232451940782,-74.40344506819268,40.69958304390915,0.6122502410319492,0.5452054794520548,64.81736328767123,1,234,155,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.9739264933343154,0.11164801627670395,0.08708838821490483
3403959190,34039,New Jersey,Union County,Plainfield,398,0.00730074291479408,-74.41566568836461,40.61543889058198,0.6122502410319492,0.5452054794520548,64.81736328767123,1,253,153,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.7061909566174447,0.7733275286605718,0.4795686719636776
3403964620,34039,New Jersey,Union County,Roselle,162,0.00721442885771542,-74.25990144578786,40.652694040349935,0.6122502410319492,0.5452054794520548,64.81736328767123,2,225,157,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.8423513694054776,0.8719095832352248,0.470310391363023
3403964650,34039,New Jersey,Union County,Roselle Park,72,0.00515574650912996,-74.26661802543747,40.66531709166455,0.6122502410319492,0.5452054794520548,64.81736328767123,2,225,157,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.9240959541711421,0.8449711723254324,0.31099430573806397
3403971430,34039,New Jersey,Union County,Summit,134,0.00595238095238094,-74.36471876385133,40.71537507807721,0.6122502410319492,0.5452054794520548,64.81736328767123,1,235,155,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.9115582800284293,0.10212474297464014,0.15861063881467086
3403974480,34039,New Jersey,Union County,Union,432,0.00718574826593922,-74.26970613285127,40.695307776745885,0.6122502410319492,0.5452054794520548,64.81736328767123,2,224,158,-74.1686383,40.7430584,Method Climbing Gym,0.5808219178082192,0.8981187311831534,0.7717412419866606,0.2818087219752152
3403979040,34039,New Jersey,Union County,Westfield,194,0.00630689206762028,-74.34328774815535,40.651504018085205,0.6122502410319492,0.5452054794520548,64.81736328767123,1,234,153,-74.38099129999999,40.7316689,"The Gravity Vault - Chatham, NJ",0.5808219178082192,0.9604681404421327,0.08753501400560237,0.08947902571041944
3502891860,35028,New Mexico,Los Alamos County,Los Alamos,48,0.0034767492394611,-106.31497310251882,35.88681143291422,0.6339542135061951,0.5041095890410959,62.036481643835614,2,102,389,-106.2193477,35.8668932,The Y,0.5424657534246575,0.9026510212950891,0.5859623379799461,0.6608505997818974
3504992820,35049,New Mexico,Santa Fe County,Santa Fe,1640,0.01745609366684406,-105.94656417538133,35.67506203313856,0.7334655215661917,0.5178082191780822,64.99093260273973,2,90,265,-105.9924591,35.6533277,SANTA FE CLIMBING CENTER,0.5972602739726027,0.7774880255455029,0.6169933209241213,0.7648690491549478
3604710022,36047,New York,Kings County,Brooklyn,27538,0.01040620396885318,-73.93834070494303,40.64127241941545,0.7198804160296158,0.5260273972602739,63.413698630136984,11,270,149,-73.9842633,40.6796067,Bouldering Project - Gowanus,0.5424657534246575,0.722505636158479,0.19136674821515465,0.25924661559038986
3606144919,36061,New York,New York County,Manhattan,34102,0.02094990256716476,-73.96687028811922,40.77922172107378,0.8241153738673436,0.536986301369863,63.99865424657534,15,280,161,-73.95042810000001,40.7868044,VITAL Climbing Gym - Upper East,0.5561643835616439,0.7854358184235294,0.15013332081004782,0.23185808994803803
3608160323,36081,New York,Queens County,Queens,16492,0.00707773491882834,-73.81954640390292,40.703415504787635,0.6229887022552749,0.5315068493150685,63.50659342465753,8,284,157,-73.9203297,40.7080609,MetroRock Bushwick,0.547945205479452,0.797960537722456,0.2892882311486963,0.3329880435260604
3611921820,36119,New York,Westchester County,Eastchester,126,0.00370065789473684,-73.81341038412711,40.9535671909368,0.6314052927208065,0.5260273972602739,62.80319287671233,3,363,174,-73.8561716,40.96182659999999,Hapik Yonkers,0.5397260273972603,0.9355028195488722,0.2833066666666667,0.17232176896683182
3611930367,36119,New York,Westchester County,Greenburgh,480,0.00510850246378816,-73.84117851209074,41.03300281323127,0.6314052927208065,0.5260273972602739,62.80319287671233,3,367,179,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.9149115058375283,0.33397421397873783,0.21168294515401953
3611932413,36119,New York,Westchester County,Harrison,40,0.00136616687728406,-73.71924671572614,41.02354176786412,0.6314052927208065,0.5260273972602739,62.80319287671233,3,365,174,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.9268759178933706,0.15739210284664829,0.12342964824120606
3611948895,36119,New York,Westchester County,Mount Kisco,150,0.0139120756816917,-73.72810710958028,41.20165965000725,0.6314052927208065,0.5260273972602739,62.80319287671233,1,405,173,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.8336115748469671,0.510091743119266,0.40109140518417463
3611949011,36119,New York,Westchester County,Mount Pleasant,60,0.00134069224409536,-73.81214061337982,41.111913577360056,0.6314052927208065,0.5260273972602739,62.80319287671233,1,362,178,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.8926999307309007,0.11975938753189941,0.07695817490494283
3611949121,36119,New York,Westchester County,Mount Vernon,742,0.01023053165673946,-73.82908758338701,40.913636002287994,0.6314052927208065,0.5260273972602739,62.80319287671233,4,347,169,-73.776575,40.917671,The Rock Club,0.5397260273972603,0.7957892124420913,0.5558554138043834,0.31676623871869836
3611950078,36119,New York,Westchester County,New Castle,136,0.007550521874306,-73.77210539353982,41.18410351749266,0.6314052927208065,0.5260273972602739,62.80319287671233,1,399,177,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.9552520541860982,0.0656078653809794,0.03001927843569263
3611950617,36119,New York,Westchester County,New Rochelle,500,0.00612812687673884,-73.78370588901669,40.930653227184585,0.6314052927208065,0.5260273972602739,62.80319287671233,2,364,174,-73.776575,40.917671,The Rock Club,0.5397260273972603,0.861945557720827,0.34505134505134505,0.232997071265864
3611951693,36119,New York,Westchester County,North Castle,58,0.00474049856967714,-73.69492877106893,41.13309746967159,0.6314052927208065,0.5260273972602739,62.80319287671233,1,411,173,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.9458111973845525,0.07658998646820037,0.07356122890523598
3611955541,36119,New York,Westchester County,Ossining,332,0.00844418444947478,-73.8563568941664,41.15591400705557,0.6314052927208065,0.5260273972602739,62.80319287671233,1,362,178,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.8937609685377826,0.4522871525497921,0.19131316545546728
3611957012,36119,New York,Westchester County,Pelham,100,0.0077549437766576,-73.80668789347227,40.900329538766584,0.6314052927208065,0.5260273972602739,62.80319287671233,4,331,169,-73.776575,40.917671,The Rock Club,0.5397260273972603,0.9500581620783249,0.13426200355660933,0.08375634517766495
3611964309,36119,New York,Westchester County,Rye,148,0.00901889092017062,-73.6883586280058,40.96907471039163,0.6314052927208065,0.5260273972602739,62.80319287671233,3,363,174,-73.776575,40.917671,The Rock Club,0.5397260273972603,0.9622181596587447,0.15259660349495452,0.11562849682954124
3611964320,36119,New York,Westchester County,Rye,236,0.00483775085583092,-73.68722922440216,41.00778269320029,0.6314052927208065,0.5260273972602739,62.80319287671233,3,365,174,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.8400672365373183,0.2417187980719926,0.12257077276205053
3611981677,36119,New York,Westchester County,White Plains,414,0.00692099368083184,-73.75469828906968,41.022040689868405,0.6314052927208065,0.5260273972602739,62.80319287671233,3,360,174,-73.7873616,41.0880993,Movement Valhalla,0.5397260273972603,0.8359858236651175,0.37340533771620876,0.3169678985702724
3611984000,36119,New York,Westchester County,Yonkers,1628,0.00776980752067732,-73.86737763536455,40.946628893210054,0.6314052927208065,0.5260273972602739,62.80319287671233,2,355,175,-73.8561716,40.96182659999999,Hapik Yonkers,0.5397260273972603,0.7680464279407624,0.5220478031079909,0.42524082088510395
3702190086,37021,North Carolina,Buncombe County,Asheville,1234,0.013076328031451,-82.55374795729544,35.57061995296225,0.6170810269881477,0.6794520547945205,66.87951726027397,1,82,405,-82.54511959999999,35.4279907,Riveter,0.6794520547945205,0.7537644777416312,0.6665795798934058,0.7717820479073441
3702190108,37021,North Carolina,Buncombe County,Avery Creek,98,0.00846944948578342,-82.60653243899296,35.476658190828786,0.6170810269881477,0.6794520547945205,66.87951726027397,1,82,400,-82.54511959999999,35.4279907,Riveter,0.6794520547945205,0.9064039408866995,0.7099437148217635,0.8276069921639542
3702191816,37021,North Carolina,Buncombe County,Limestone,730,0.0449258415902517,-82.51281995375811,35.490792029233965,0.6170810269881477,0.6794520547945205,66.87951726027397,1,82,400,-82.54511959999999,35.4279907,Riveter,0.6794520547945205,0.8746999815373253,0.5705329153605015,0.6757536882617062
3702191932,37021,North Carolina,Buncombe County,Lower Hominy,200,0.017154129856763,-82.6395667396227,35.543500312363015,0.6170810269881477,0.6794520547945205,66.87951726027397,1,83,400,-82.54511959999999,35.4279907,Riveter,0.6794520547945205,0.8489578866112016,0.7136131816398588,0.8118081180811808
3706390516,37063,North Carolina,Durham County,Carr,124,0.01995172968624296,-78.75126738420096,35.97620747673077,0.8016582588282304,0.6986301369863014,72.09474356164384,3,37,160,-78.7117154,35.8610765,Triangle Rock Club - North Raleigh,0.7917808219178082,0.9570394207562349,0.6473463687150838,0.7786458333333334
3706390932,37063,North Carolina,Durham County,Durham,1076,0.00886537970355356,-78.9193096091237,36.022362699549625,0.8016582588282304,0.6986301369863014,72.09474356164384,4,36,179,-78.9021001,35.999831,The Boulder Garden,0.7917808219178082,0.7267139596773529,0.7577803146870501,0.8132594329567256
3706391760,37063,North Carolina,Durham County,Lebanon,138,0.00714027008847726,-78.92230448243124,36.10334410321913,0.8016582588282304,0.6986301369863014,72.09474356164384,2,35,182,-78.9883408,36.0361687,OC Aerial,0.7917808219178082,0.8771666580431521,0.8985116938341602,0.890370705244123
3706392344,37063,North Carolina,Durham County,Oak Grove,654,0.01189588373319752,-78.81948630123419,36.01266967937185,0.8016582588282304,0.6986301369863014,72.09474356164384,3,37,170,-78.9021001,35.999831,The Boulder Garden,0.7917808219178082,0.8078105389526529,0.92043054703998906,0.8649810801513588
3706393764,37063,North Carolina,Durham County,Triangle,1396,0.011708953659048,-78.92551871653362,35.92014398211209,0.8016582588282304,0.6986301369863014,72.09474356164384,5,36,162,-78.92454479999999,35.9507418,Triangle Rock Club - Durham,0.7917808219178082,0.8715118473474524,0.7069460291117795,0.7483949416342413
3708190396,37081,North Carolina,Guilford County,Bruce,68,0.00655674476906758,-79.91335009035028,36.20429636359094,0.6022864061609072,0.6958904109589041,70.68078191780822,1,56,263,-79.9279,36.082952,The Ultimate Climbing Gym,0.7643835616438356,0.8533410471507087,0.6251568381430364,0.584914182475158
3708190896,37081,North Carolina,Guilford County,Deep River,142,0.00617955524609426,-80.00236226412821,36.08427050199608,0.6022864061609072,0.6958904109589041,70.68078191780822,2,57,261,-79.9279,36.082952,The Ultimate Climbing Gym,0.7643835616438356,0.9238435092910918,0.8865390552639704,0.8093116507017153
