area,route_id,route,location,url,avg_stars,grade,grade_simple,grade_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
NC,118896907,Split Arete,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Split Boulder,https://www.mountainproject.com/route/118896907/split-arete,2.2,V2,v2,2,1,NA,-80.28784,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-7.800000000059981e-4,-5.400000000008731e-4,Starting holds are at head level. Move up to a pinch rail that works well as an undercling. Move up paybacks to the top. No clear crux. Pretty soft for V4.,a pad,split arete: starting holds are at head level. move up to a pinch rail that works well as an undercling. move up paybacks to the top. no clear crux. pretty soft for v4.,-,"arete, crux",-,-,-,0,0,0,0,1,0,0,0,0
NC,113233259,More Larry Than Scary,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Split Boulder,https://www.mountainproject.com/route/113233259/more-larry-than-scary,2.4,V2,v2,2,1,NA,-80.28784,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start in middle of the boulder on huge jugs. Traverse right on jugs, then up and right through a couple small holds to a sharp crystal hold. Embrace the pain, work feet up and reach for the arete.",A couple pads to cover the protruding rocks,"more larry than scary: start in middle of the boulder on huge jugs. traverse right on jugs, then up and right through a couple small holds to a sharp crystal hold. embrace the pain, work feet up and reach for the arete.",-,"arete, jug, traverse",scary,-,-,0,0,0,0,1,0,0,0,0
NC,118896845,Philips Head Problem,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Split Boulder,https://www.mountainproject.com/route/118896845/philips-head-problem,3.2,V4,v4,4,1,25,-80.28784,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Quality face climbing. start low on the left side of the face on a right-facing rail. Balance your way up on small feet to a good undercling. Continue to a good diagonal crimp for a rest. From there, reach high for the good finishing jugs. No distinct crux. It was pretty sustained yet in my opinion a little easy for the grade. I would have rated it V4. It is a bit high so it doesn't hurt o have two spotters.",few pads and spotters,"philips head problem: quality face climbing. start low on the left side of the face on a right-facing rail. balance your way up on small feet to a good undercling. continue to a good diagonal crimp for a rest. from there, reach high for the good finishing jugs. no distinct crux. it was pretty sustained yet in my opinion a little easy for the grade. i would have rated it v4. it is a bit high so it doesn't hurt o have two spotters.",-,"crimp, crux, face, jug",-,balance,"easy, good",0,1,0,0,1,0,0,0,0
NC,200273429,The Messer,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Split Boulder,https://www.mountainproject.com/route/200273429/the-messer,4,V7,v7,7,1,18,-80.28784,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"An often-overlooked classic that climbs the aesthetic shield feature on the back side of the Split Boulder.Start matched on the undercling feature and climb straight up utilizing your choice of slopey crimps, sidepulls, and underclings to gain the pinch-crimp atop the shield. From here bust out right to a good crystal crimp to help you T/O right over the arête.Continuing up the tall face after sticking the pinch-crimp is The Craver and goes at V9.",Pads,"the messer: an often-overlooked classic that climbs the aesthetic shield feature on the back side of the split boulder.start matched on the undercling feature and climb straight up utilizing your choice of slopey crimps, sidepulls, and underclings to gain the pinch-crimp atop the shield. from here bust out right to a good crystal crimp to help you t/o right over the arête.continuing up the tall face after sticking the pinch-crimp is the craver and goes at v9.",-,"arete, crimp, face, sloper",-,-,"classic, good",0,1,0,0,1,0,0,0,0
NC,108182981,Stickman,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stickman Boulder,https://www.mountainproject.com/route/108182981/stickman,3.8,V5,v5,5,1,25,-80.2877,36.39688,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,1.4000000000180535e-4,1.4000000000180535e-4,Sit start matched on the sidepull at the base of the roof. Move up and left through a blocky sloper and two stacked slopers to set up a big move to a jug. Traverse right in the seam on jugs then either hang and drop or prepare for the tall v1 finish,"The more pads the better. One pad can be managed if you aren't going for the top out, but with the talus landing you want ideally three or four.",stickman: sit start matched on the sidepull at the base of the roof. move up and left through a blocky sloper and two stacked slopers to set up a big move to a jug. traverse right in the seam on jugs then either hang and drop or prepare for the tall v1 finish,-,"jug, roof, sloper, traverse",-,-,-,0,0,0,0,1,0,0,0,0
NC,109893211,Stickman Left,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stickman Boulder,https://www.mountainproject.com/route/109893211/stickman-left,2.4,V5 PG13,v5,5,1,20,-80.2877,36.39688,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start on stickman, and continue the traverse left finishing by topping out between the two boulders.",PADS,"stickman left: start on stickman, and continue the traverse left finishing by topping out between the two boulders.",-,traverse,-,-,-,0,0,0,0,1,0,0,0,0
NC,118330614,Biz-Cas,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/118330614/biz-cas,2.4,V2,v2,2,1,9,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-4.799999999960391e-4,-1.4000000000180535e-4,Start on low crimps. Move up through the blocky feature and bulge to the top.,-,biz-cas: start on low crimps. move up through the blocky feature and bulge to the top.,-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
NC,108526147,Donkey Kong,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/108526147/donkey-kong,2.9,V4-,v4,4,1,NA,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start low on a left hand undercling and right hand undercling pinch. Move through an interesting compression sequence on blocky features until you can top out on the right side of the arete feature. Alternatively, you can top out further right using a horizontal crack containing jams/fingerlocks (ask your local trad climber if you don’t know what those are :).",-,"donkey kong: start low on a left hand undercling and right hand undercling pinch. move through an interesting compression sequence on blocky features until you can top out on the right side of the arete feature. alternatively, you can top out further right using a horizontal crack containing jams/fingerlocks (ask your local trad climber if you don’t know what those are :).",-,"arete, crack",-,-,interesting,0,1,0,0,1,0,0,0,0
NC,112148230,Friction Addiction,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/112148230/friction-addiction,3.6,V5,v5,5,1,15,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Start on obvious low edges. Move up through a couple flat shelves until you can grab the jug up high. Top out high.,2+ pads,friction addiction: start on obvious low edges. move up through a couple flat shelves until you can grab the jug up high. top out high.,-,jug,-,-,-,0,0,0,0,1,0,0,0,0
NC,123487154,Bullet Roof,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/123487154/bullet-roof,3,V5,v5,5,1,NA,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Little chossy, just trust your feet.",-,"bullet roof: little chossy, just trust your feet.","choss, rust",roof,-,-,-,1,0,0,0,1,0,0,0,0
NC,118312637,Stu's Roof,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/118312637/stus-roof,2.8,V5,v5,5,1,10,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Sit start on obvious jug on a shelf. Move up on sharp crimps before traversing right towards a slightly slopier lip encounter.,A couple pads,stu's roof: sit start on obvious jug on a shelf. move up on sharp crimps before traversing right towards a slightly slopier lip encounter.,-,"crimp, jug, roof",-,-,-,0,0,0,0,1,0,0,0,0
NC,108526086,Donkey Kong (Left),3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/108526086/donkey-kong-left,2.7,V4-,v4,4,1,NA,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Use ""Improve this page"" if you know!",-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,118330646,Gabe's Crimper Paradise,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/118330646/gabes-crimper-paradise,2.6,V5,v5,5,1,10,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Sit-Start on opposing sidepulls, left of the arete. Make big movees up to crimps, then surmount the bulge. Finish directly up the face.",-,"gabe's crimper paradise: sit-start on opposing sidepulls, left of the arete. make big movees up to crimps, then surmount the bulge. finish directly up the face.",-,"arete, crimp, face",-,-,-,0,0,0,0,1,0,0,0,0
NC,125583672,Kehl’s Face,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/125583672/kehls-face,3.5,V6-7,v7,7,1,25,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Starts on the sloping crimps at chest height. Move up through vertical rock with some techy moves to the airy topout. Guidebook gives it V6 but a key sidepull mid-crux broke some time ago, adding some difficulty.  Likely goes somewhere in the V7 range.Recommend a good number of pads and spotters for this thing. Rocky landing zone makes this a scary fall if you blow the top moves.",Pads and spotters,"kehl’s face: starts on the sloping crimps at chest height. move up through vertical rock with some techy moves to the airy topout. guidebook gives it v6 but a key sidepull mid-crux broke some time ago, adding some difficulty.  likely goes somewhere in the v7 range.recommend a good number of pads and spotters for this thing. rocky landing zone makes this a scary fall if you blow the top moves.",-,"crimp, crux, face","difficult, scary, thin",techy,good,0,1,0,0,1,0,0,0,0
NC,127251737,Sludge Bomb,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Stu's Boulder,https://www.mountainproject.com/route/127251737/sludge-bomb,4,V8-,v8,8,1,NA,-80.28818,36.39674,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Start on chest-height left hand side pull and very small right hand crimp. Make your way up to obvious right hand sloper. Continue left and up on more crimps and slopers.,Pads,sludge bomb: start on chest-height left hand side pull and very small right hand crimp. make your way up to obvious right hand sloper. continue left and up on more crimps and slopers.,-,"crimp, sloper",-,-,-,0,0,0,0,1,0,0,0,0
NC,118311539,Tater Hater,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Tater Hater Boulder,https://www.mountainproject.com/route/118311539/tater-hater,3.3,V6,v6,6,1,10,-80.28761,36.39698,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,5.699999999961847e-4,2.399999999980196e-4,"Start Low in the obvious dihedral (shared start). Move up and left, following the sloping rail all the way left to the top.",-,"tater hater: start low in the obvious dihedral (shared start). move up and left, following the sloping rail all the way left to the top.",-,dihedral,-,-,-,0,0,0,0,1,0,0,0,0
NC,119096690,Have a Rice Day,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Tater Hater Boulder,https://www.mountainproject.com/route/119096690/have-a-rice-day,2.4,V7,v7,7,1,NA,-80.28761,36.39698,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Short route that starts low in the dihedral on good edges. Work your way to the right following the dihedral to the lip. Pull the lip and finish on the slab. Have a Rice Day can be done a few different ways and I#m not aware of any eliminates. There are plenty of small edges and underlings throughout the dihedral. It is also possible to skip the crimps and edges by making a long powerful move out right to a pinch and then bumping the right hand up to the lip.,A few pads,have a rice day: short route that starts low in the dihedral on good edges. work your way to the right following the dihedral to the lip. pull the lip and finish on the slab. have a rice day can be done a few different ways and i#m not aware of any eliminates. there are plenty of small edges and underlings throughout the dihedral. it is also possible to skip the crimps and edges by making a long powerful move out right to a pinch and then bumping the right hand up to the lip.,-,"crimp, dihedral, slab",-,powerful,good,0,1,0,0,1,0,0,0,0
NC,118330594,Sweet Tater,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Tater Hater Boulder,https://www.mountainproject.com/route/118330594/sweet-tater,2,V5,v5,5,1,10,-80.28761,36.39698,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start low in the obvious dihedral (shared start). After the opening moves, climb straight up the dihedral. Topout on jugs",-,"sweet tater: start low in the obvious dihedral (shared start). after the opening moves, climb straight up the dihedral. topout on jugs",-,"dihedral, jug",-,-,-,0,0,0,0,1,0,0,0,0
NC,112410311,The Nick,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Nick Boulder,https://www.mountainproject.com/route/112410311/the-nick,3.3,V6,v6,6,1,NA,-80.28782,36.39705,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-2.099999999956026e-4,7.000000000090267e-5,Start Low and make some powerful moves out right. Set a big heel and and go up to a sharp crimp. Top out straight up,pads,the nick: start low and make some powerful moves out right. set a big heel and and go up to a sharp crimp. top out straight up,-,crimp,-,powerful,-,0,0,0,0,1,0,0,0,0
NC,112411186,Crazor,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Nick Boulder,https://www.mountainproject.com/route/112411186/crazor,2.8,V5,v5,5,1,NA,-80.28782,36.39705,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start halfway into the Nick on an obvious shield feature. Move right and gain a heel-hook. Move through the sharp crimp ""The Nick"" and top out straight up.",Pads,"crazor: start halfway into the nick on an obvious shield feature. move right and gain a heel-hook. move through the sharp crimp ""the nick"" and top out straight up.",-,crimp,-,heel hook,-,0,0,0,0,1,0,0,0,0
NC,112038837,Men Are From Moore's,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Pit Area,https://www.mountainproject.com/route/112038837/men-are-from-moores,2.7,V3,v3,3,1,10,-82.2116,35.44931,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-1.923780000000008,-0.9477400000000032,Sit start in the middle of the boulder. Move up and left and topout just to the left of the pointed tip of the boulder.,Pads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,112258324,Trashcanistan,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Pit Area,https://www.mountainproject.com/route/112258324/trashcanistan,2.5,V3+,v3,3,1,10,-82.2116,35.44931,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"A fun technical traverse from left to right to a challenging reach/throw to a jug on the arete. Awkward looking, it unlocks into a nice sequence with more climbing than it first appears.  Locate an area with lots of chalked holds under the large boulder left of Men are from Moore's and trace the holds/chalk back left to a sit start just before it starts to go too deep into the darkness (although determined folks may be able to extend the path up and out from deeper). Negotiate your way around the crimpy diagonal block to where the gently overhanging wall meets the start block and finagle your way right aiming for a crescent shaped jug above. Lock on this and find a way to fire up and right (crux) to the usually chalked jug on the arete, near where the wall splits with the lower part angling towards Men are From Moore's and the upper part continuing up the massive overhang.",Several pads - the landing area is messy but can be well covered with enough pads to make it safe.,"trashcanistan: a fun technical traverse from left to right to a challenging reach/throw to a jug on the arete. awkward looking, it unlocks into a nice sequence with more climbing than it first appears.  locate an area with lots of chalked holds under the large boulder left of men are from moore's and trace the holds/chalk back left to a sit start just before it starts to go too deep into the darkness (although determined folks may be able to extend the path up and out from deeper). negotiate your way around the crimpy diagonal block to where the gently overhanging wall meets the start block and finagle your way right aiming for a crescent shaped jug above. lock on this and find a way to fire up and right (crux) to the usually chalked jug on the arete, near where the wall splits with the lower part angling towards men are from moore's and the upper part continuing up the massive overhang.",-,"arete, crimp, crux, jug, traverse",-,technical,"fun, nice",0,1,1,0,1,0,0,0,0
NC,126384508,Barb's Face,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Pit Area,https://www.mountainproject.com/route/126384508/barbs-face,2.2,V2+,v2,2,1,NA,-82.2116,35.44931,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start deep in the dihedral on a large, juggy crack. Traverse right and finish by pulling through the arete. Trashcanistan is a lower start to this problem.",-,"barb's face: start deep in the dihedral on a large, juggy crack. traverse right and finish by pulling through the arete. trashcanistan is a lower start to this problem.",-,"arete, crack, dihedral, face, jug, traverse",-,-,-,0,0,0,0,1,0,0,0,0
NC,108526169,The Pit,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > The Pit Area,https://www.mountainproject.com/route/108526169/the-pit,3.1,V5,v5,5,1,NA,-82.2116,35.44931,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Use ""Improve this page"" if you know!",-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,109196503,Hot Cross Buns,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Titan Boulder,https://www.mountainproject.com/route/109196503/hot-cross-buns,2.1,V0,v0,0,1,25,-80.28705,36.39743,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,1.9245500000000104,0.948120000000003,"The problem begins with a two hand start on a jug about waist level beginning on the left side of the first main boulder. The first move is a big right hand gaston with okay feet. From here, the problem features many hand and feet crossovers traversing across the left arete towards the boulder. The crux is towards the end of the traverse when moving from a sloper into the vertical crack towards the finish.",A spotter for the beginning of the route with a crash pad for dropping down from the final hold.,"hot cross buns: the problem begins with a two hand start on a jug about waist level beginning on the left side of the first main boulder. the first move is a big right hand gaston with okay feet. from here, the problem features many hand and feet crossovers traversing across the left arete towards the boulder. the crux is towards the end of the traverse when moving from a sloper into the vertical crack towards the finish.",-,"arete, crack, crux, jug, sloper, traverse",-,-,-,0,0,0,0,1,0,0,0,0
NC,125326822,Titan Face,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Titan Boulder,https://www.mountainproject.com/route/125326822/titan-face,3.3,V1,v1,1,1,NA,-80.28705,36.39743,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Climb up the slab on good holds to the right of Titan Dihedral.,-,titan face: climb up the slab on good holds to the right of titan dihedral.,-,"dihedral, face, slab",-,-,good,0,1,0,0,1,0,0,0,0
NC,112107367,Piss and Vinegar,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Titan Boulder,https://www.mountainproject.com/route/112107367/piss-and-vinegar,3.4,V6,v6,6,1,20,-80.28705,36.39743,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Starts in the middle of the large face at an undercling. Work straight up towards the notch at the top of the face.,Multiple pads,piss and vinegar: starts in the middle of the large face at an undercling. work straight up towards the notch at the top of the face.,-,face,-,-,-,0,0,0,0,1,0,0,0,0
NC,112254391,Top Shelf,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Top Shelf Boulder,https://www.mountainproject.com/route/112254391/top-shelf,2.3,V5,v5,5,1,NA,-80.28706,36.39752,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-1.0000000003174137e-5,9.000000000014552e-5,"Sit start at base of the dihedral with hands on two crimps on the left wall. Make a couple tough moves up and left, find a way to get on the first shelf, the look left to rock up to the Top Shelf.",A couple pads to cover large rocks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,108182992,V3PO,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > V3PO Boulder,https://www.mountainproject.com/route/108182992/v3po,2.7,V3+,v3,3,1,10,-80.28719,36.39713,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-1.299999999986312e-4,-3.9000000000299906e-4,Start on a triangle pinch with a heel hook and move up through crystal jugs to pull over the lip,One pad is all you need,v3po: start on a triangle pinch with a heel hook and move up through crystal jugs to pull over the lip,-,jug,-,heel hook,-,0,0,0,0,1,0,0,0,0
NC,112825180,It's A Trap,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > V3PO Boulder,https://www.mountainproject.com/route/112825180/its-a-trap,2.5,V1+,v1,1,1,10,-80.28719,36.39713,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Start on a couple crimps in the middle of the boulder. Move up and slightly left on crimps to the v-notch and top out.,Pads,it's a trap: start on a couple crimps in the middle of the boulder. move up and slightly left on crimps to the v-notch and top out.,-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
NC,112829875,The Kessel Run,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > V3PO Boulder,https://www.mountainproject.com/route/112829875/the-kessel-run,2.4,V3,v3,3,1,NA,-80.28719,36.39713,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Same start as Admiral Aretebar (a couple of thin crimps to the left), stay low and traverse to the right. Link in to North Chewbacca and top out.",Pads,"the kessel run: same start as admiral aretebar (a couple of thin crimps to the left), stay low and traverse to the right. link in to north chewbacca and top out.",-,"arete, crimp, traverse",thin,-,-,0,0,0,0,1,0,0,0,0
NC,112825173,Admiral Aretebar,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > V3PO Boulder,https://www.mountainproject.com/route/112825173/admiral-aretebar,1.8,V2,v2,2,1,10,-80.28719,36.39713,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,"Start on a couple of thin crimp, move up the arete on the left, and follow it as it slopes back right to the v-notch to top out.",Pads,"admiral aretebar: start on a couple of thin crimp, move up the arete on the left, and follow it as it slopes back right to the v-notch to top out.",-,"arete, crimp, sloper",thin,-,-,0,0,0,0,1,0,0,0,0
NC,112825188,Bobba Threat,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/112825188/bobba-threat,3.4,V2,v2,2,1,15,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,-3.300000000052705e-4,-1.299999999986312e-4,"Start on a couple of good underclings near the ground. Work up and right into a rail, following it to the arete. Then move back left and up to jugs for a slabby top out.  According to the guide an alternate name for this climb is ""Pre-pad era warmup"". Indeed, the climb is gently overhung, skin-friendly, and has a great landing.",Pads,"bobba threat: start on a couple of good underclings near the ground. work up and right into a rail, following it to the arete. then move back left and up to jugs for a slabby top out.  according to the guide an alternate name for this climb is ""pre-pad era warmup"". indeed, the climb is gently overhung, skin-friendly, and has a great landing.",-,"arete, jug, slab",-,-,"good, great, warm up",0,1,1,0,1,0,0,0,0
NC,108182998,Boone Lounge,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/108182998/boone-lounge,2.3,V3,v3,3,1,10,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Start on the jug and move up through small crimps and a sidepull to hit the jug below the lip. A v4 eliminate dynos fro the start jug to the jug below the lip. Do not fall on this dyno.,"A pad or two to cover a rock under you, and maybe a spotter on the rock to the right",boone lounge: start on the jug and move up through small crimps and a sidepull to hit the jug below the lip. a v4 eliminate dynos fro the start jug to the jug below the lip. do not fall on this dyno.,-,"crimp, jug",-,dyno,-,0,0,0,0,1,0,0,0,0
NC,123501954,I Did It All For The Wookie,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/123501954/i-did-it-all-for-the-wookie,3.2,V2,v2,2,1,12,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Start in the shared underclings with Bobba Threat.  Follow the the rail up and right.  Continue traversing around the arete on large holds until you can throw a heel and mantle over.,-,i did it all for the wookie: start in the shared underclings with bobba threat.  follow the the rail up and right.  continue traversing around the arete on large holds until you can throw a heel and mantle over.,-,arete,-,mantle,-,0,0,0,0,1,0,0,0,0
NC,125326994,GHC,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/125326994/ghc,2,V3,v3,3,1,NA,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Shared start with Boone Lounge. Move left to gain a good finger bucket and then up the arete.,-,ghc: shared start with boone lounge. move left to gain a good finger bucket and then up the arete.,-,arete,-,-,good,0,1,0,0,1,0,0,0,0
NC,112511118,The Ramp,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/112511118/the-ramp,3.4,V7,v7,7,1,25,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Beautiful striking highball line. Start at the base of the obvious right slanting crack. Follow it up to the top.   y=m*x+b,Pads!! And a spotter,the ramp: beautiful striking highball line. start at the base of the obvious right slanting crack. follow it up to the top.   y=m*x+b,-,crack,-,-,beautiful,0,1,0,1,1,0,0,0,0
NC,111759908,Hidden in Plain Sight,3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Bouldering) > Sentinel Buttress Boulderfield > Central Area > Zschiesche's Corridor Left Side,https://www.mountainproject.com/route/111759908/hidden-in-plain-sight,2.6,V5-,v5,5,1,10,-80.28752,36.397,3. Piedmont Region,Hanging Rock State Park,Moore's Wall (Bouldering),NA,0,0,Stand start on two side pull crimps on the left side of The Ramp boulder. Get an undercling and move up until you can get a gaston pinch on the right and can topout on the arête to the left. Don't grab the arête untill you reach gaston pinch.,Pads.,hidden in plain sight: stand start on two side pull crimps on the left side of the ramp boulder. get an undercling and move up until you can get a gaston pinch on the right and can topout on the arête to the left. don't grab the arête untill you reach gaston pinch.,-,"arete, crimp",-,-,-,0,0,0,0,1,0,0,0,0
