route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,feature_tags,good_tags,other_tags,skill,bad_tags,bad_ind,good_ind,fun_ind,pretty_ind,sport_ind,trad_ind,boulder_ind,rope_ind,tr_ind
107306785,Throwing Copper,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Mile Post 6.25 Crag > Warm Up Sector (Left Most Block),https://www.mountainproject.com/route/107306785/throwing-copper,3,V0+,v0,0,1,15,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,- SDS and work up obvious crack. top out left of where crack ends.,pads,throwing copper: - sds and work up obvious crack. top out left of where crack ends.,crack,-,-,-,-,0,0,0,0,0,0,1,0,0
107306793,Black Eyed Suzie,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Mile Post 6.25 Crag > Warm Up Sector (Left Most Block),https://www.mountainproject.com/route/107306793/black-eyed-suzie,3,V1,v1,1,1,20,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,- SDS centered to main crack and work up and to the right.    -Work jugs and crimps,pads,black eyed suzie: - sds centered to main crack and work up and to the right.    -work jugs and crimps,"crack, crimp, jug",-,-,-,-,0,0,0,0,0,0,1,0,0
107306813,Pig In A Pen,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Mile Post 6.25 Crag > Warm Up Sector (Left Most Block),https://www.mountainproject.com/route/107306813/pig-in-a-pen,3,5.9+,5.9,9,1,30,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,- start about 10 feet to right of Big Tree.  - work way up leaning flakes.  - good choice of solid jugs and crimps.  -several mini ledges to work up.,top rope....solid tree to anchor at top.,pig in a pen: - start about 10 feet to right of big tree.  - work way up leaning flakes.  - good choice of solid jugs and crimps.  -several mini ledges to work up.,"crimp, flake, jug, ledge",good,-,-,-,0,1,0,0,0,0,0,1,1
107316320,End of the Line,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > NPS Crag > Main Wall,https://www.mountainproject.com/route/107316320/end-of-the-line,2,5.10,5.10,10,1,30,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,- start five feet right of mossy section  - work up initial overhang with solid holds right at lip.  - less severe overhang once past initial overhang  - work right towards obvious vertical cracks  - good eliminates rest of way to top out,top rope,end of the line: - start five feet right of mossy section  - work up initial overhang with solid holds right at lip.  - less severe overhang once past initial overhang  - work right towards obvious vertical cracks  - good eliminates rest of way to top out,crack,good,-,-,-,0,1,0,0,0,0,0,1,1
107083590,Ejector Seat,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Raven's Roost > Raven's Roost Cliff,https://www.mountainproject.com/route/107083590/ejector-seat,4,5.9+,5.9,9,1,NA,-78.95297,37.93393,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0.10635000000000616,0.0651499999999956,- five feet to right of Wise Crack  -work up bucket about 15 feet  - crux is pulling out of the seat  - pull out of bucket with left hand pinch and then right foot smear to jug above seat with right hand  -follow crimpers up and out above Wise Crack,top rope,ejector seat: - five feet to right of wise crack  -work up bucket about 15 feet  - crux is pulling out of the seat  - pull out of bucket with left hand pinch and then right foot smear to jug above seat with right hand  -follow crimpers up and out above wise crack,"crack, crimp, crux, jug",-,smear,-,-,0,0,0,0,0,0,0,1,1
107083599,Kermit's Revenge,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Raven's Roost > Raven's Roost Cliff,https://www.mountainproject.com/route/107083599/kermits-revenge,3.3,5.7,5.7,7,1,90,-78.95297,37.93393,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,-around corner from Wise Crack and to left of the Hemlock tree  -follow obvious crack up thru notch to small pine,trad  top rope,kermit's revenge: -around corner from wise crack and to left of the hemlock tree  -follow obvious crack up thru notch to small pine,crack,-,-,-,-,0,0,0,0,0,1,0,1,1
107083605,Black Snake,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Raven's Roost > Raven's Roost Cliff,https://www.mountainproject.com/route/107083605/black-snake,3,5.7,5.7,7,1,NA,-78.95297,37.93393,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"- follow Kermit's Revenge to orange block halfway up climb  - late day shadows create black snake climbing down face  -follow curve of snake out and to left and up face  ....better hope for some shadows, eh?",trad  top rope,"black snake: - follow kermit's revenge to orange block halfway up climb  - late day shadows create black snake climbing down face  -follow curve of snake out and to left and up face  ....better hope for some shadows, eh?",face,-,-,-,-,0,0,0,0,0,1,0,1,1
107083585,Wise Crack,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Raven's Roost > Raven's Roost Cliff,https://www.mountainproject.com/route/107083585/wise-crack,2.7,5.8,5.8,8,1,NA,-78.95297,37.93393,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"-head for flaring, off-width crack 30 feet to left of Black Streak  -crux about 15 feet off ground  -crack ends at top of spire (about 40 feet)",trad or top rope,"wise crack: -head for flaring, off-width crack 30 feet to left of black streak  -crux about 15 feet off ground  -crack ends at top of spire (about 40 feet)","crack, crux",-,-,-,-,0,0,0,0,0,1,0,1,1
120239026,The Underminer,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Incredibles Boulder,https://www.mountainproject.com/route/120239026/the-underminer,2.5,V1,v1,1,1,6,-78.94932,37.93754,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0.0036499999999932697,0.0036100000000018895,"Start on right side of sloper rail. Climb right up jug flake, top out straight up from largest part of the jug rail.",-,"the underminer: start on right side of sloper rail. climb right up jug flake, top out straight up from largest part of the jug rail.","flake, jug, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
120238903,I've Got Time,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Incredibles Boulder,https://www.mountainproject.com/route/120238903/ive-got-time,3.3,V8,v8,8,1,8,-78.94932,37.93754,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit-start under prow on sloper/sloper pinch. Climb left and up following the crack feature.,-,i've got time: sit-start under prow on sloper/sloper pinch. climb left and up following the crack feature.,"crack, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
120235124,Mr. Incredible,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Incredibles Boulder,https://www.mountainproject.com/route/120235124/mr-incredible,2.8,V6,v6,6,1,7,-78.94932,37.93754,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Sit start left hand undercling crimp, right hand undercling pinch. Make improbable right hand move to the lip behind you and figure out how to match and topout.",-,"mr. incredible: sit start left hand undercling crimp, right hand undercling pinch. make improbable right hand move to the lip behind you and figure out how to match and topout.",crimp,-,-,-,-,0,0,0,0,0,0,1,0,0
120238912,No Capes,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Incredibles Boulder,https://www.mountainproject.com/route/120238912/no-capes,3.2,V7,v7,7,1,8,-78.94932,37.93754,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit-start on sloper feature under prow. climb slightly left and go straight up overhung face. Topout straight up just left of the tree. Avoid the dab.,-,no capes: sit-start on sloper feature under prow. climb slightly left and go straight up overhung face. topout straight up just left of the tree. avoid the dab.,"face, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
120239017,Elastigirl,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Incredibles Boulder,https://www.mountainproject.com/route/120239017/elastigirl,2.9,V4,v4,4,1,7,-78.94932,37.93754,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Low start on right side of sloper rail feature climb up and left avoiding the jug flake to the right. Top out slightly left.,-,elastigirl: low start on right side of sloper rail feature climb up and left avoiding the jug flake to the right. top out slightly left.,"flake, jug, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
120546082,Barrel Roll,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120546082/barrel-roll,2.5,V3,v3,3,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-1.0000000003174137e-5,1.0000000003174137e-5,Start on Top Flite jug and traverse all the way to the center of the boulder to top out on large jug. Avoids the crux topout of Top Flite.,-,barrel roll: start on top flite jug and traverse all the way to the center of the boulder to top out on large jug. avoids the crux topout of top flite.,"crux, jug, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
120234944,Supercharger,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120234944/supercharger,3.9,V7,v7,7,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit start on edge near the middle of the boulder. Climb straight up with a big move to the rail feature. Classic.,-,supercharger: sit start on edge near the middle of the boulder. climb straight up with a big move to the rail feature. classic.,-,classic,-,-,-,0,1,0,0,0,0,1,0,0
120234956,Naturally Aspirated,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120234956/naturally-aspirated,3.7,V8,v8,8,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on same edge as Supercharger. Once you get to the crimp rail traverse right to topout same as King Cobra using improbable looking sloper feature.,-,naturally aspirated: start on same edge as supercharger. once you get to the crimp rail traverse right to topout same as king cobra using improbable looking sloper feature.,"crimp, sloper, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
120235009,Super Snake,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120235009/super-snake,3.7,V10,v10,10,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit start on low edges right of crack feature. Use crimps to climb up and right into interesting sloper/side-pull feature. Use the side-pull edge to break right to the jug rail. Finishes as Top Flite. Original line stays right at the start.,-,super snake: sit start on low edges right of crack feature. use crimps to climb up and right into interesting sloper/side-pull feature. use the side-pull edge to break right to the jug rail. finishes as top flite. original line stays right at the start.,"crack, crimp, jug, sloper",interesting,-,-,-,0,1,0,0,0,0,1,0,0
120487159,American Muscle,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120487159/american-muscle,3.5,V11,v11,11,1,NA,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,A link up. Climb the bottom of King Cobra into the top of super snake.,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
120234971,King Cobra,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120234971/king-cobra,3.8,V10,v10,10,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit start low on left hand quartz crimp and right hand edge just to the left of the small crack. Climb straight up on poor holds. Finishes as Naturally Aspirated.,-,king cobra: sit start low on left hand quartz crimp and right hand edge just to the left of the small crack. climb straight up on poor holds. finishes as naturally aspirated.,"crack, crimp",-,-,-,-,0,0,0,0,0,0,1,0,0
122151649,Super Duper Snake,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/122151649/super-duper-snake,4,V10,v10,10,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Direct exit to Super Snake going straight up and over the bulge.,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
120234935,Initial D,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120234935/initial-d,3.4,V8,v8,8,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on low edge same as Supercharger. Stick the first move and head left across crimps to topout between Dragon Ball GT and Supercharger.,-,initial d: start on low edge same as supercharger. stick the first move and head left across crimps to topout between dragon ball gt and supercharger.,crimp,-,-,-,-,0,0,0,0,0,0,1,0,0
120487155,Jalopy,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120487155/jalopy,2.9,V6-7,v7,7,1,NA,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start Dragonball GT and climb low and right into the finish of Initial D. The big jug on Dragonball GT is off,-,jalopy: start dragonball gt and climb low and right into the finish of initial d. the big jug on dragonball gt is off,jug,-,-,-,-,0,0,0,0,0,0,1,0,0
120235048,Top Flite,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120235048/top-flite,2.8,V4,v4,4,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on jug rail ride it to the top. Topout is the crux.,-,top flite: start on jug rail ride it to the top. topout is the crux.,"crux, jug",-,-,-,-,0,0,0,0,0,0,1,0,0
123372018,Hooptie,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/123372018/hooptie,2.7,V8,v8,8,1,NA,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,This is a link up. Start same as Dragonball GT/Jalopy and climb right into Supercharger. This felt slightly harder than Initial D to me but open to suggestion about the grade. Great climbing!,-,hooptie: this is a link up. start same as dragonball gt/jalopy and climb right into supercharger. this felt slightly harder than initial d to me but open to suggestion about the grade. great climbing!,-,great,-,-,-,0,1,1,0,0,0,1,0,0
120234912,Dragon Ball GT,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Rock Point Overlook > Mustang Boulder,https://www.mountainproject.com/route/120234912/dragon-ball-gt,2.5,V6,v6,6,1,12,-78.94933,37.93755,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Improbable start in the dirt with left hand side pull and right hand low edge. Figure out how to get to the big jug. Topout straight up. A nice stand start at v2/3 from the jug at chest height. Original beta uses pinch feature.,-,dragon ball gt: improbable start in the dirt with left hand side pull and right hand low edge. figure out how to get to the big jug. topout straight up. a nice stand start at v2/3 from the jug at chest height. original beta uses pinch feature.,jug,nice,-,-,-,0,1,0,0,0,0,1,0,0
123304701,Power Nap,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Siesta Boulder,https://www.mountainproject.com/route/123304701/power-nap,3.6,V6,v6,6,1,NA,-78.92154,37.94722,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0.027790000000010195,0.009669999999999845,Start on big jug shelf. Move slightly right to crimps and make a long move to the lip. Tricky topout.,-,power nap: start on big jug shelf. move slightly right to crimps and make a long move to the lip. tricky topout.,"crimp, jug",-,tricky,-,-,0,0,0,0,0,0,1,0,0
123304746,Bedtime Story,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Siesta Boulder,https://www.mountainproject.com/route/123304746/bedtime-story,4,V7,v7,7,1,NA,-78.92154,37.94722,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start low on far left end of boulder and climb the arete all the way around to the tree using good footwork and maybe the glass sloper? Mantle topout just left of tree.,-,bedtime story: start low on far left end of boulder and climb the arete all the way around to the tree using good footwork and maybe the glass sloper? mantle topout just left of tree.,"arete, sloper",good,-,mantle,-,0,1,0,0,0,0,1,0,0
123304710,Siesta,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Siesta Boulder,https://www.mountainproject.com/route/123304710/siesta,4,V7,v7,7,1,NA,-78.92154,37.94722,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on big jug shelf and climb straight out roof to lip. Then do the hardest mantle around.,-,siesta: start on big jug shelf and climb straight out roof to lip. then do the hardest mantle around.,"jug, roof",-,-,mantle,-,0,0,0,0,0,0,1,0,0
123304726,Top Bunk,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Siesta Boulder,https://www.mountainproject.com/route/123304726/top-bunk,4,V8,v8,8,1,NA,-78.92154,37.94722,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on same big shelf as many other routes. Climb up and left under tree to the lip using tricky footwork. Use body tension or cut feet at the lip to hold a big swing. Same mantle topout as Bedtime Story. Classic!,-,top bunk: start on same big shelf as many other routes. climb up and left under tree to the lip using tricky footwork. use body tension or cut feet at the lip to hold a big swing. same mantle topout as bedtime story. classic!,-,classic,tricky,mantle,-,0,1,0,0,0,0,1,0,0
121576379,Carapace Traverse,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Snail Boulder,https://www.mountainproject.com/route/121576379/carapace-traverse,2.6,V3,v3,3,1,13,-78.90571,37.98008,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0.015829999999994016,0.032859999999999445,"Sit start on obvious jug on left side of boulder and climb straight up on the large feature. Upon reaching the lip, traverse right along the lip of the boulder until the next weakness and topout using massive jug feature over the lip.",-,"carapace traverse: sit start on obvious jug on left side of boulder and climb straight up on the large feature. upon reaching the lip, traverse right along the lip of the boulder until the next weakness and topout using massive jug feature over the lip.","jug, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
121576370,Carapace,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Snail Boulder,https://www.mountainproject.com/route/121576370/carapace,2.7,V2,v2,2,1,12,-78.90571,37.98008,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit start on obvious jug on left side of boulder and climb straight up on the large feature. Top out rolling around left once you get to the lip of the boulder.,-,carapace: sit start on obvious jug on left side of boulder and climb straight up on the large feature. top out rolling around left once you get to the lip of the boulder.,jug,-,-,-,-,0,0,0,0,0,0,1,0,0
121576525,Code Just Off the Road,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Snail Boulder,https://www.mountainproject.com/route/121576525/code-just-off-the-road,4,V8,v8,8,1,13,-78.90571,37.98008,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Best line on the boulder. Sit start with left hand on Pine Codes side pull and right hand on small crimp edge. Move up and right around the corner compressing your way up the prow with some heinous crimping.,-,code just off the road: best line on the boulder. sit start with left hand on pine codes side pull and right hand on small crimp edge. move up and right around the corner compressing your way up the prow with some heinous crimping.,crimp,best,-,-,-,0,1,0,0,0,0,1,0,0
121576478,Pine Codes,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Snail Boulder,https://www.mountainproject.com/route/121576478/pine-codes,3.2,V6,v6,6,1,12,-78.90571,37.98008,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Sit start matched on the low sidepull at the center of the boulder. Climb up to gaston feature then continue up and left into the large shelf feature used on Carapace. Finish as Carapace. Can climb into Carapace Traverse if bored.,-,pine codes: sit start matched on the low sidepull at the center of the boulder. climb up to gaston feature then continue up and left into the large shelf feature used on carapace. finish as carapace. can climb into carapace traverse if bored.,traverse,-,-,-,-,0,0,0,0,0,0,1,0,0
121576398,Mountain Dew Code Red,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > Snail Boulder,https://www.mountainproject.com/route/121576398/mountain-dew-code-red,3,V9,v9,9,1,13,-78.90571,37.98008,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start as Pine Codes and then climb up and right on the face rather than around the prow. Top out on obvious weakness on the boulder's prow.,-,mountain dew code red: start as pine codes and then climb up and right on the face rather than around the prow. top out on obvious weakness on the boulder's prow.,face,-,-,-,-,0,0,0,0,0,0,1,0,0
119697127,Senior Discount,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Big Boy,https://www.mountainproject.com/route/119697127/senior-discount,3.6,V3,v3,3,1,16,-79.04896,37.89461,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-0.14324999999999477,-0.08547000000000082,SDS on large jug on the left of boulder. Climb up and onto the arete. Climb up the perfect holds on the middle of the arete.,Pads,senior discount: sds on large jug on the left of boulder. climb up and onto the arete. climb up the perfect holds on the middle of the arete.,"arete, jug",-,-,-,-,0,0,0,0,0,0,1,0,0
121526521,Cupon Code,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Big Boy,https://www.mountainproject.com/route/121526521/cupon-code,2.6,V3,v3,3,1,16,-79.04896,37.89461,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Start on the slopy left hand shelf and right hand juggy flake. Big move up to a good left edge, then work your way up to the pocket in the crack where you can top out many different ways.",2 pads,"cupon code: start on the slopy left hand shelf and right hand juggy flake. big move up to a good left edge, then work your way up to the pocket in the crack where you can top out many different ways.","crack, flake, jug, pocket, sloper",good,-,-,-,0,1,0,0,0,0,1,0,0
119697326,Big Boy (Stand),Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Big Boy,https://www.mountainproject.com/route/119697326/big-boy-stand,2.6,V1,v1,1,1,17,-79.04896,37.89461,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Stand start under the prow and climb directly up until topping out on it.,Pads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
119697152,Gotta Really Want It,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Big Boy,https://www.mountainproject.com/route/119697152/gotta-really-want-it,3,V5,v5,5,1,17,-79.04896,37.89461,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Same start as ""Senior Discount"", however; once reaching the first holds on arete, keep traversing to the right, then finish just to the left of the prow.",Pads,"gotta really want it: same start as ""senior discount"", however; once reaching the first holds on arete, keep traversing to the right, then finish just to the left of the prow.",arete,-,-,-,-,0,0,0,0,0,0,1,0,0
122181865,Scooby-Doo,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Chia Boulder,https://www.mountainproject.com/route/122181865/scooby-doo,3,V3+,v3,3,1,15,-79.05014,37.89412,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-0.0011800000000050659,-4.899999999992133e-4,Start on right side of boulder on two slopers on slab above the right facing jug pair. Traverse the top lip of the boulder until topping out on Starter Kit.,Pads,scooby-doo: start on right side of boulder on two slopers on slab above the right facing jug pair. traverse the top lip of the boulder until topping out on starter kit.,"jug, slab, sloper, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
122181779,Starter Kit,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Chia Boulder,https://www.mountainproject.com/route/122181779/starter-kit,2.8,V5-6,v6,6,1,15,-79.05014,37.89412,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Same start as Infomercial but stay low and continue left on a beautiful sloper rail and crimps to topout on right facing ledge. (Climb was originally v7 but is easier now due to a couple holds breaking revealing more incut ones.),Pads,starter kit: same start as infomercial but stay low and continue left on a beautiful sloper rail and crimps to topout on right facing ledge. (climb was originally v7 but is easier now due to a couple holds breaking revealing more incut ones.),"crimp, ledge, sloper","beautiful, easier",-,-,-,0,1,0,1,0,0,1,0,0
118813780,Crossroads,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/118813780/crossroads,2.6,V2,v2,2,1,12,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0.002960000000001628,0.0011299999999963006,Start low on jugs and work up to sloper on the lip to topout.,pad(s),crossroads: start low on jugs and work up to sloper on the lip to topout.,"jug, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
118813751,You take the high road,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/118813751/you-take-the-high-road,2.5,V3,v3,3,1,12,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Follow arete from left side of boulder to top out on low road.,pads,you take the high road: follow arete from left side of boulder to top out on low road.,arete,-,-,-,-,0,0,0,0,0,0,1,0,0
118813791,A road less traveled,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/118813791/a-road-less-traveled,2.2,V1-2,v2,2,1,15,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Start on the first set of jugs on the right side of the boulder (the jugs toward the middle of the boulder is the start for ""Indenture of Huckin...."") and then traverse until topping out on ""Crossroads"".",Pad(s),"a road less traveled: start on the first set of jugs on the right side of the boulder (the jugs toward the middle of the boulder is the start for ""indenture of huckin...."") and then traverse until topping out on ""crossroads"".","jug, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
119282738,Adventure of Huckin’ Very Thin,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/119282738/adventure-of-huckin-very-thin,2,V1,v1,1,1,12,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Corner left of the overhang. Stand start hands matching at shoulder height. Huck up & left to crimp, then up.",-,"adventure of huckin’ very thin: corner left of the overhang. stand start hands matching at shoulder height. huck up & left to crimp, then up.",crimp,-,thin,-,-,0,0,0,0,0,0,1,0,0
120314245,Strawberry Shortcut,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/120314245/strawberry-shortcut,2.7,V5-6,v6,6,1,NA,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Start on the right of the overhang on the starting holds of ""A road less traveled"" and traverse left doing ""the long road home"" backward before popping onto the slabby face and topping out left of the top out of ""you take the high road"". Found it to be a super enjoyable variation that stays on you until the relatively relaxed topout.",Pads and spotter to adjust them,"strawberry shortcut: start on the right of the overhang on the starting holds of ""a road less traveled"" and traverse left doing ""the long road home"" backward before popping onto the slabby face and topping out left of the top out of ""you take the high road"". found it to be a super enjoyable variation that stays on you until the relatively relaxed topout.","face, slab, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
118813769,I take the low road,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > The Forest > Main Area > Crossroads,https://www.mountainproject.com/route/118813769/i-take-the-low-road,2.7,V5,v5,5,1,12,-79.04718,37.89525,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start on bad right-facing crimps and work straight up.,pad,i take the low road: start on bad right-facing crimps and work straight up.,crimp,-,-,-,bad,1,0,0,0,0,0,1,0,0
