route_id,route,location,url,avg_stars,route_type,rating,pitches,length,x,y,region_1,region_2,x_diff,y_diff
116637712,Vaya Con Todos,Red River Gorge > Cathedral Domain > White Pine Trail > [Redacted],https://www.mountainproject.com/route/116637712/vaya-con-todos,2,Sport,5.10d,1,40,-83.79411,37.66399,Cathedral Domain,White Pine Trail,0,0
116551345,A Shadow in the Wind,Red River Gorge > Cathedral Domain > Wind Tunnel,https://www.mountainproject.com/route/116551345/a-shadow-in-the-wind,1.7,Sport,5.10a,1,40,-83.79078,37.65596,Cathedral Domain,Wind Tunnel,0,0
116551359,ReCurve,Red River Gorge > Cathedral Domain > Wind Tunnel,https://www.mountainproject.com/route/116551359/recurve,0.7,Sport,5.10a,1,40,-83.79078,37.65596,Cathedral Domain,Wind Tunnel,0,0
116551332,Ground Zero,Red River Gorge > Cathedral Domain > Wind Tunnel,https://www.mountainproject.com/route/116551332/ground-zero,2,Sport,5.10d,1,35,-83.79078,37.65596,Cathedral Domain,Wind Tunnel,0,0
120828728,Traumatized Turtle,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Alcatraz,https://www.mountainproject.com/route/120828728/traumatized-turtle,1.9,Sport,5.9+,1,55,-83.68139,37.64264,Miller Fork Recreational Preserve (MFRP),Alcatraz,0,0
119850001,Sweet Petunia,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Alcatraz,https://www.mountainproject.com/route/119850001/sweet-petunia,2,Sport,5.10d,1,70,-83.68139,37.64264,Miller Fork Recreational Preserve (MFRP),Alcatraz,0,0
112279264,Man with a Wooden Leg,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Alcatraz,https://www.mountainproject.com/route/112279264/man-with-a-wooden-leg,2.6,Sport,5.10d,1,80,-83.68139,37.64264,Miller Fork Recreational Preserve (MFRP),Alcatraz,0,0
114530347,See You on Thursday,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530347/see-you-on-thursday,2.2,Sport,5.8,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530356,Castle Awed,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530356/castle-awed,2.5,Sport,5.8,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530360,Ralfe the Wonder Llama,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530360/ralfe-the-wonder-llama,2.2,Sport,5.8,1,35,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530433,European Swallow,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530433/european-swallow,2,Sport,5.8,1,25,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530446,The Snows of Winter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530446/the-snows-of-winter,2.1,Sport,5.8,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
120846350,"Arthur, King of the Britons",Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/120846350/arthur-king-of-the-britons,1.4,Sport,5.8,1,35,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530364,Trojan Rabbit,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530364/trojan-rabbit,2.3,Sport,5.9,1,35,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530381,The Keeper,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530381/the-keeper,1.8,Sport,5.9,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530368,English Pip Dogs,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530368/english-pip-dogs,2,Sport,5.10a,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530372,Ham and Jam and Spam,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530372/ham-and-jam-and-spam,2.8,Sport,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530409,Lady of the Lake,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530409/lady-of-the-lake,3.1,Sport,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530413,She's a Witch,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530413/shes-a-witch,3,Sport,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530470,Roger the Shrubber,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530470/roger-the-shrubber,2.9,Sport,5.10a,1,40,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
126348696,Siege Perilous,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/126348696/siege-perilous,2.4,Sport,5.10a,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530331,Brave Sir Robin,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530331/brave-sir-robin,2.7,Sport,5.10b,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530388,The Enchanter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530388/the-enchanter,2.4,Sport,5.10c/d,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530429,Holy Grail,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530429/holy-grail,3.5,Sport,5.10d,1,70,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
114530466,A Herring,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530466/a-herring,2.6,Sport,5.10d,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
118207784,Your Mother Was A Hamster,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/118207784/your-mother-was-a-hamster,2.3,Sport,5.10d,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,0,0
110334995,Lithuanian Princess,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/110334995/lithuanian-princess,3,Sport,5.10a,1,40,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,0,0
123039239,Raise Hell,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/123039239/raise-hell,0.9,Sport,5.10b,1,75,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,0,0
111734978,Slabalicious,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/111734978/slabalicious,2.6,Sport,5.10c,1,25,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,0,0
110367208,Die with a Blessing,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/110367208/die-with-a-blessing,2.6,Sport,5.10d,1,50,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,0,0
113229685,Rough Around the Edges,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Cloud 9,https://www.mountainproject.com/route/113229685/rough-around-the-edges,1.1,Sport,5.10a/b PG13,1,35,-83.68534,37.64255,Miller Fork Recreational Preserve (MFRP),Cloud 9,0,0
113229572,Liftoff,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Cloud 9,https://www.mountainproject.com/route/113229572/liftoff,1.8,Sport,5.10c,1,80,-83.68534,37.64255,Miller Fork Recreational Preserve (MFRP),Cloud 9,0,0
119389008,Sending in the Rain,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/119389008/sending-in-the-rain,2.5,Sport,5.8,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
121688170,Feets Don't Fail Me Now,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/121688170/feets-dont-fail-me-now,1.6,Sport,5.8+,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
121683653,Skull Eyeland,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/121683653/skull-eyeland,1.9,Sport,5.9,1,65,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111088777,Nystagmus,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088777/nystagmus,1.9,Sport,5.9,1,30,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111088794,La NAMBLA,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088794/la-nambla,2.1,Sport,5.9,1,50,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111088853,Grain of Salt,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088853/grain-of-salt,2,Sport,5.10c,1,50,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111088926,Road Kill,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088926/road-kill,3,Sport,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111088964,Grab n' Go,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088964/grab-n-go,3.2,Sport,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
111220101,Where the Sidewalk Ends,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111220101/where-the-sidewalk-ends,2.7,Sport,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
118138402,Lit Mini Kart,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/118138402/lit-mini-kart,2.7,Sport,5.10d,1,65,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
119475600,All Washed Up,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/119475600/all-washed-up,2.2,Sport,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,0,0
114509822,Nobody Cares,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/114509822/nobody-cares,3.6,Sport,5.8,1,90,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,0,0
111842337,Elevator Pitch,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/111842337/elevator-pitch,3.4,Sport,5.10a,1,80,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,0,0
115392219,Friends Fur Life,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/115392219/friends-fur-life,2.2,Sport,5.10c,1,80,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,0,0
119135455,The Salty Dawgs,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/119135455/the-salty-dawgs,2.3,Sport,5.9+,1,55,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,0,0
110849897,Fluffer,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/110849897/fluffer,3,Sport,5.10a,1,70,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,0,0
110849887,Pool Boy,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/110849887/pool-boy,3.2,Sport,5.10b,1,80,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,0,0
111170530,The Cough,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/111170530/the-cough,1.8,Sport,5.10c,1,50,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,0,0
111089157,Poppin Cherries,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/111089157/poppin-cherries,1.6,Sport,5.8,1,40,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
112065956,Banana Split,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/112065956/banana-split,1.7,Sport,5.8,1,35,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
113749792,First Date,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/113749792/first-date,2.5,Sport,5.9,1,NA,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
112220398,Strawberry Fields,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/112220398/strawberry-fields,3.1,Sport,5.10b,1,50,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
110889566,JewJew Fruit,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/110889566/jewjew-fruit,3.6,Sport,5.10c,1,75,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
113749671,Heath Ledger,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/113749671/heath-ledger,2.7,Sport,5.10c R,1,80,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
117574756,Bovine Stimulator,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/117574756/bovine-stimulator,2.6,Sport,5.10+,1,50,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
110523573,Melon Baller,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/110523573/melon-baller,2.6,Sport,5.10d,1,60,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
111156968,Lichen Lessons,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/111156968/lichen-lessons,2.1,Sport,5.10d,1,60,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,0,0
118884125,Goose Bumples,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Highlands,https://www.mountainproject.com/route/118884125/goose-bumples,2,Sport,5.10c,1,50,-83.67525,37.64802,Miller Fork Recreational Preserve (MFRP),Highlands,0,0
200227352,Devotion,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/200227352/devotion,1.8,Sport,5.8,1,25,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
114500410,Confessional,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/114500410/confessional,2,Sport,5.9+,1,45,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
200749035,SLAbsinthe,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/200749035/slabsinthe,2.8,Sport,5.10a,1,60,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
110523611,Twist your Hip and do the Dip,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110523611/twist-your-hip-and-do-the-dip,2.1,Sport,5.10b,1,35,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
110523763,Pickled Pig's Feet,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110523763/pickled-pigs-feet,2.2,Sport,5.10b,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
113172049,Thelonius,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/113172049/thelonius,2.1,Sport,5.10b,1,55,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
113834047,Sugar Pad,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/113834047/sugar-pad,1.9,Sport,5.10b,1,40,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
116592588,Narcissus,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/116592588/narcissus,2.5,Sport,5.10b,1,40,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
110521185,Monks Brew,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110521185/monks-brew,2.7,Sport,5.10d,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
112222419,SNUG,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/112222419/snug,2.5,Sport,5.10d,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
116564539,Goldmund,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/116564539/goldmund,0,Sport,5.10d,1,70,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,0,0
122085655,Bangarang,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085655/bangarang,1.9,Sport,5.8,1,40,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085805,Straight on 'til Morning,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085805/straight-on-til-morning,2.1,Sport,5.8,1,80,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085850,John,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085850/john,2.3,Sport,5.8,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086060,One Feeling,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086060/one-feeling,3.1,Sport,5.8+,1,70,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085639,Thimble Kisses,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085639/thimble-kisses,1.8,Sport,5.9,1,40,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085768,Peter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085768/peter,2.2,Sport,5.9,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085799,Second Star on the Right,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085799/second-star-on-the-right,2.2,Sport,5.9,1,60,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085759,A Tarantella,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085759/a-tarantella,0.3,Sport,5.9+,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085619,Lost Marbles,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085619/lost-marbles,1.4,Sport,5.10a,1,35,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085775,Wendy,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085775/wendy,2,Sport,5.10a,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085958,English Gentlemen Don't Beg,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085958/english-gentlemen-dont-beg,1,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086013,"If You Were Me, I'd Be Ugly",Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086013/if-you-were-me-id-be-ugly,2.2,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086020,The Unruly Shadow,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086020/the-unruly-shadow,1.5,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086034,To Live Would Be An Awfully Big Adventure,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086034/to-live-would-be-an-awfully-big-adventure,2.6,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086048,Something Worser,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086048/something-worser,2.4,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086093,Noodler,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086093/noodler,1.4,Sport,5.10a,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085666,I Do Believe in Fairies,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085666/i-do-believe-in-fairies,1.3,Sport,5.10b,1,30,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085733,Many Different Kinds of Brave,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085733/many-different-kinds-of-brave,1.3,Sport,5.10b,1,45,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085793,"Oh, the Cleverness of Me",Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085793/oh-the-cleverness-of-me,1.4,Sport,5.10b,1,80,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085974,I Won't Grow Up,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085974/i-wont-grow-up,0.5,Sport,5.10b,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086079,Never is an Awfully Long Time,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086079/never-is-an-awfully-long-time,1,Sport,5.10b,1,65,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086110,Bill Jukes,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086110/bill-jukes,0,Sport,5.10b,1,55,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085679,Tick Tock,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085679/tick-tock,2.3,Sport,5.10c,1,35,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122085722,"Old, Alone, Done For",Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085722/old-alone-done-for,0.2,Sport,5.10c,1,40,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
122086123,Mr. Smee,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086123/mr-smee,1,Sport,5.10d,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,0,0
119895479,Sterling Moss,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/119895479/sterling-moss,1.8,Sport,5.9,1,55,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
111998037,Plate for the Party,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/111998037/plate-for-the-party,2.6,Sport,5.9,1,45,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
111998031,Alpha Dog,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/111998031/alpha-dog,2.4,Sport,5.9+,1,65,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
111998022,Castaway,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/111998022/castaway,2.8,Sport,5.10a,1,65,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
111998042,Poop Chute,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/111998042/poop-chute,2,Sport,5.10a,1,65,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
119825713,Reality Check,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/119825713/reality-check,2.5,Sport,5.10a,1,50,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
119825747,For Real,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/119825747/for-real,1.9,Sport,5.10a,1,50,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
119825782,Deep State,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/119825782/deep-state,1.7,Sport,5.10b,1,55,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
120026565,Lichening Bolt,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/120026565/lichening-bolt,1.3,Sport,5.10b,1,50,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
111998049,Turd Burglar,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Real Deep End,https://www.mountainproject.com/route/111998049/turd-burglar,1.7,Sport,5.10b,1,65,-83.6855,37.64069,Miller Fork Recreational Preserve (MFRP),Real Deep End,0,0
