route_id,route,location,url,avg_stars,rating,pitches,length,x,y,region_1,region_2,rating_simple,text,feature_tags,good_tags,other_tags,bad_tags,bad_ind,good_ind,fun_ind,pretty_ind,jake_ind,jonathan_ind,adrienne_ind
114530433,European Swallow,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530433/european-swallow,2,5.8,1,25,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,8,european swallow: look to the right of holy grail. there is a short bolted line. this is a vertical line with a cruxy 2nd bolt move.,crux,-,-,-,0,0,0,0,0,0,0
114530446,The Snows of Winter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530446/the-snows-of-winter,2.1,5.8,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,8,the snows of winter: slab route to the right of the swallows,slab,-,-,-,0,0,0,0,0,0,1
120846350,"Arthur, King of the Britons",Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/120846350/arthur-king-of-the-britons,1.4,5.8,1,35,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,8,"arthur, king of the britons: climb the short featured face to a mantle at the ledge above.","face, ledge, mantle",-,-,-,0,0,0,0,1,0,0
114530364,Trojan Rabbit,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530364/trojan-rabbit,2.3,5.9,1,35,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,9,trojan rabbit: follow the to right and look for a blunt arete. after a cruxy start move on jugs to the anchors.,"arete, crux, jug",-,-,-,0,0,0,0,0,0,1
114530381,The Keeper,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530381/the-keeper,1.8,5.9,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,9,the keeper: enjoy an easy slab.,slab,easy,-,-,0,1,0,0,0,0,1
114530368,English Pip Dogs,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530368/english-pip-dogs,2,5.10a,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,english pip dogs: another 100 feet right takes you to a straight vertical wall. this route has a cruxy start (potentially hard for short people). get through this and you have even climbing to the chains.,crux,-,-,-,0,0,0,0,0,0,0
114530372,Ham and Jam and Spam,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530372/ham-and-jam-and-spam,2.8,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,"ham and jam and spam: the crux is above the last bolt. jam your right hand in the crack, find good feet, and clip the chains.","crack, crux",good,-,-,0,1,0,0,0,0,0
114530409,Lady of the Lake,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530409/lady-of-the-lake,3.1,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,lady of the lake: turn the corner and find the best part of camelot. this is the first of 3 routes on the tall wall. either start on the overhang directly below the 1st bolt or traverse in from the right. enjoy the vert/techy sequences.,-,best,"techy, traverse",-,0,1,0,0,0,0,0
114530413,She's a Witch,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530413/shes-a-witch,3,5.10a,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,she's a witch: except for the crux at the start this is almost a twin to lady of the lake. after the crux at the 2nd bolt enjoy the big holds.,crux,-,-,-,0,0,0,0,0,0,0
114530470,Roger the Shrubber,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530470/roger-the-shrubber,2.9,5.10a,1,40,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,"roger the shrubber: starting on the right side of the ledge and left of the tree, move up and left through the cruxy first 2 bolts to a ledge. continue with a few reachy moves on good edges to the chains.","crux, ledge",good,-,-,0,1,0,0,0,0,0
126348696,Siege Perilous,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/126348696/siege-perilous,2.4,5.10a,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,"siege perilous: a thrilling route offering goods rests in between sparse, technical sections. a comfortable sit-down rest awaits at the chains.",technical,good,rest,-,0,1,0,0,0,0,0
114530331,Brave Sir Robin,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530331/brave-sir-robin,2.7,5.10b,1,45,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,brave sir robin: start on the flake/slab. after the no hands rest get through the fingery section to finish on jugs. this route would not be suitable for a top rope because of rope drag at the anchors. it is slightly overhung. when danger reared its ugly head he quickly turned his tail and fled.,"flake, jug, slab",-,rest,danger,1,0,0,0,0,0,1
114530388,The Enchanter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530388/the-enchanter,2.4,5.10c/d,1,30,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,the enchanter: this a short slab. the crux is finding the holds. they are there. be patient.,"crux, slab",-,-,-,0,0,0,0,0,0,1
114530429,Holy Grail,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530429/holy-grail,3.5,5.10d,1,70,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,holy grail: this is the most beautiful line at camelot and the vision of josephine sterr who with jesse started the development of this crag. if you like you can climb the first half of it (5.9) to a set of anchors and lower.,-,beautiful,-,-,0,1,0,1,0,0,0
114530466,A Herring,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/114530466/a-herring,2.6,5.10d,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,a herring: bring a stick clip! you must climb the jug overhaul and cut down the mightiest tree with... a herring! equipped by jesse sterr,jug,-,stick-clip,-,0,0,0,0,0,0,0
118207784,Your Mother Was A Hamster,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Camelot,https://www.mountainproject.com/route/118207784/your-mother-was-a-hamster,2.3,5.10d,1,50,-83.67518,37.64911,Miller Fork Recreational Preserve (MFRP),Camelot,10,"your mother was a hamster: be ready for some thin crimps in the middle.  the holds can be hard to find toward the top, making the route feel harder than the moves actually are.",crimp,-,thin,-,0,0,0,0,0,0,0
110334995,Lithuanian Princess,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/110334995/lithuanian-princess,3,5.10a,1,40,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,10,lithuanian princess: a hard move off the ground leads to better holds but an extremely pumpy face for the grade above.,face,-,pumpy,-,0,0,0,0,0,0,0
123039239,Raise Hell,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/123039239/raise-hell,0.9,5.10b,1,75,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,10,"raise hell: after finishing the enjoyable climbing on lithuanian princess, continue climbing through dirty ledges and a thorn bush to finish the climb on plates.",ledge,-,-,dirty,1,0,0,0,0,0,0
111734978,Slabalicious,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/111734978/slabalicious,2.6,5.10c,1,25,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,10,slabalicious: starts on a few vertical ledgy moves up to a black slab. use the arete to pull through the crux or some tricky calf burning shenanigans. ends on a surprisingly bad ledge. usually wet.,"arete, crux, ledge, slab",-,tricky,bad,1,0,0,0,0,0,1
110367208,Die with a Blessing,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Chaos,https://www.mountainproject.com/route/110367208/die-with-a-blessing,2.6,5.10d,1,50,-83.68041,37.64193,Miller Fork Recreational Preserve (MFRP),Chaos,10,die with a blessing: this line starts with a hard move off the top of the boulder (be sure to stick clip it) to great movement on small edges to a bit of crux about three quarters of the way up. the slightly overhung face is sure to pack a bit of a punch.,"crux, face",great,stick-clip,-,0,1,1,0,0,0,0
113229685,Rough Around the Edges,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Cloud 9,https://www.mountainproject.com/route/113229685/rough-around-the-edges,1.1,5.10a/b PG13,1,35,-83.68534,37.64255,Miller Fork Recreational Preserve (MFRP),Cloud 9,10,rough around the edges: steep easy jugs but with a lot of holds still breaking. not bad but you've been warned.,jug,easy,-,bad,1,1,0,0,0,0,0
113229572,Liftoff,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Cloud 9,https://www.mountainproject.com/route/113229572/liftoff,1.8,5.10c,1,80,-83.68534,37.64255,Miller Fork Recreational Preserve (MFRP),Cloud 9,10,liftoff: less steeper than the routes to the right but still the bouldery start the red is known for. slab crux in the middle.,"crux, slab",-,-,-,0,0,0,0,0,0,1
119389008,Sending in the Rain,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/119389008/sending-in-the-rain,2.5,5.8,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,8,sending in the rain: a short blank section down low requires a bit of lock off and reach. then enjoy relaxed and casual climbing above with plenty of good holds and rests to choose from.,-,good,rest,-,0,1,0,0,0,0,0
121688170,Feets Don't Fail Me Now,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/121688170/feets-dont-fail-me-now,1.6,5.8+,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,8,feets don't fail me now: start left of the first bolt to take advantage of some back stepping on the wall behind you then trust your feet on the slab run to the anchors.,slab,-,-,rust,1,0,0,0,0,0,1
121683653,Skull Eyeland,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/121683653/skull-eyeland,1.9,5.9,1,65,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,9,skull eyeland: its mostly easy slab except for a bouldery move at the 4th bolt as you leave the midway ledge. then a little cryptic at the last bolt but a well protected crux.,"crux, ledge, slab",easy,-,-,0,1,0,0,0,0,1
111088777,Nystagmus,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088777/nystagmus,1.9,5.9,1,30,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,9,nystagmus: pull over  roof then climb up small pockets and edges to a balancy crux near the top.,"crux, pocket, roof",-,balance,-,0,0,0,0,0,0,1
111088794,La NAMBLA,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088794/la-nambla,2.1,5.9,1,50,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,9,la nambla: this route climbs up interesting pockets and edges. slightly dirty now but should clean up nicely.,pocket,"interesting, nice",-,dirty,1,1,0,0,0,0,0
111088853,Grain of Salt,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088853/grain-of-salt,2,5.10c,1,50,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,grain of salt: not the best route on the wall. funky and slightly pumpy climbing.,-,"best, fun",pumpy,-,0,1,1,0,0,0,0
111088926,Road Kill,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088926/road-kill,3,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,road kill: hard moves lead to a sit down rest in a hueco before a pumpy run to the chains.,hueco,-,"pumpy, rest",-,0,0,0,0,1,0,0
111088964,Grab n' Go,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111088964/grab-n-go,3.2,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,grab n' go: fun jug hauling to an interesting tongue of rock.,jug,"fun, interesting",-,-,0,1,1,0,0,0,0
111220101,Where the Sidewalk Ends,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/111220101/where-the-sidewalk-ends,2.7,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,"where the sidewalk ends: well flowing moves from bottom to top. good'ish rests to keep the pump at bay but if you can't figure them out, good luck",-,good,"pumpy, rest",-,0,1,0,0,0,0,0
118138402,Lit Mini Kart,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/118138402/lit-mini-kart,2.7,5.10d,1,65,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,lit mini kart: start on the first few holds of diesel therapy then head up and right. 5.10 pump leads to a fun run to the chains.,-,fun,pumpy,-,0,1,1,0,0,0,0
119475600,All Washed Up,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Coopers Cove,https://www.mountainproject.com/route/119475600/all-washed-up,2.2,5.10d,1,60,-83.68193,37.64138,Miller Fork Recreational Preserve (MFRP),Coopers Cove,10,all washed up: climb edges up a slightly less than vertical face.,face,-,-,-,0,0,0,0,0,0,0
114509822,Nobody Cares,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/114509822/nobody-cares,3.6,5.8,1,90,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,8,nobody cares: walk left and uphill about ten feet to start and angle up and right to the first bolt. keep angling slightly right for the first three bolts and follow the well featured slab to the finish.,slab,-,-,-,0,0,0,0,0,0,1
111842337,Elevator Pitch,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/111842337/elevator-pitch,3.4,5.10a,1,80,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,10,elevator pitch: start with an easy boulder problem then follow deep jugs until a slight pumpy section near the top. great warm-up route for the other routes at this crag.,jug,"easy, great, warm-up",pumpy,-,0,1,1,0,0,0,0
115392219,Friends Fur Life,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Corner Pocket,https://www.mountainproject.com/route/115392219/friends-fur-life,2.2,5.10c,1,80,-83.67551,37.64509,Miller Fork Recreational Preserve (MFRP),Corner Pocket,10,"friends fur life: this is a new route immediately to the right of elevator pitch. the rock at the base of the climb with the name and possible grade suggests 5.10d. this seems correct given that the hand and feet holds currently crumble underneath you as you climb. once this route is cleaned up, it may be a little easier (10c? 10b?). climb it! this will be a great route once some of the choss has been knocked off.",-,"easier, great",-,choss,1,1,1,0,0,0,0
119135455,The Salty Dawgs,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/119135455/the-salty-dawgs,2.3,5.9+,1,55,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,9,the salty dawgs: shares the first bolt with half mast then veers right on glue-ins up the brief slab section to a secondary ledge. cruise up the jug-covered face and pull into a small alcove at the top.,"cruise, face, jug, ledge, slab",-,-,-,0,0,0,0,0,0,1
110849897,Fluffer,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/110849897/fluffer,3,5.10a,1,70,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,10,fluffer: route just right of pool boy.  technical climbing on underclings and pockets.,"pocket, technical",-,-,-,0,0,0,0,0,0,0
110849887,Pool Boy,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/110849887/pool-boy,3.2,5.10b,1,80,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,10,pool boy: the long climb that begins just right of the mungy crack on the right side of the crag.  pumpy climbing on underclings and pockets leads to a tough redpoint crux guarding the chains.  best warmup at the crag.,"crack, crux, pocket",best,"pumpy, tough",-,0,1,0,0,0,0,0
111170530,The Cough,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Deep End,https://www.mountainproject.com/route/111170530/the-cough,1.8,5.10c,1,50,-83.68327,37.63986,Miller Fork Recreational Preserve (MFRP),Deep End,10,"the cough: walk out on the narrow ledge to the pile of cheater stones. stick clip first bolt and go big for the horizontal break in the wall. crank steep, fun moves through the roof that end all too soon as you enjoy cruiser terrain to the anchors slightly left of the line.   the belayer should clip into the fixed rope at the base and the climber should stay trammed in on the rope to get back to the ledge.","cruise, ledge, roof",fun,stick-clip,-,0,1,1,0,0,0,1
111089157,Poppin Cherries,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/111089157/poppin-cherries,1.6,5.8,1,40,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,8,poppin cherries: blocky not great climbing. not the best route on the wall.,-,best,-,-,0,1,0,0,0,0,0
112065956,Banana Split,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/112065956/banana-split,1.7,5.8,1,35,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,8,banana split: blocky climbing to a bit of a run out to the anchors.,-,-,-,run-out,1,0,0,0,0,0,0
113749792,First Date,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/113749792/first-date,2.5,5.9,1,NA,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,9,first date: a nice warm up. start on an interesting left hand pinch thing and make a hardish move off the ground then follow jug plates to the anchors.,jug,"interesting, nice, warm-up",thin,-,0,1,0,0,0,0,0
112220398,Strawberry Fields,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/112220398/strawberry-fields,3.1,5.10b,1,50,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,"strawberry fields: boulder the start and enjoy tufa-like pinches. a little chossy right now, but should clean up to be a good route. optional extension (lucy in the sky) to take the route to 11b. good view from the top.",-,good,-,choss,1,1,0,0,0,0,0
110889566,JewJew Fruit,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/110889566/jewjew-fruit,3.6,5.10c,1,75,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,jewjew fruit: climb a finger crack to start rest on the ledge then fire up the beautiful golden face to a pumpy finish,"crack, face, ledge",beautiful,"pumpy, rest",-,0,1,0,1,0,0,0
113749671,Heath Ledger,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/113749671/heath-ledger,2.7,5.10c R,1,80,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,heath ledger: one of the coolest looking routes at fruit wall. it looks like the cliff melted over to the right. a slightly bouldery start leads to a lot of ledges and jugs. pull over some jugs and finish on some fancy slab to the anchors.,"jug, ledge, slab",-,-,-,0,0,0,0,0,0,1
117574756,Bovine Stimulator,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/117574756/bovine-stimulator,2.6,5.10+,1,50,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,bovine stimulator: sequential true slab climbing on slimpers and iron oxide pockets. shares anchors with disco strangler.,"pocket, slab",-,-,-,0,0,0,0,0,0,1
110523573,Melon Baller,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/110523573/melon-baller,2.6,5.10d,1,60,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,melon baller: good vertical climbing on a variety of holds.  high step to get started moving up on horizontal bands.  follow a vertical crack for two bolts before encountering a crimpy crux on small edges and narrow slots before gain jugs and lower angle rock to the finish.  still pretty sandy right now but should clean up for a solid 10+.,"crack, crimp, crux, jug",good,-,sandy,1,1,0,0,0,0,0
111156968,Lichen Lessons,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Fruit Wall,https://www.mountainproject.com/route/111156968/lichen-lessons,2.1,5.10d,1,60,-83.67849,37.64504,Miller Fork Recreational Preserve (MFRP),Fruit Wall,10,"lichen lessons: climb up through a featured face to a small roof. pull the roof and climb through some thin, pocketed crux to the anchors.","crux, face, pocket, roof",-,thin,-,0,0,0,0,0,0,1
118884125,Goose Bumples,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Highlands,https://www.mountainproject.com/route/118884125/goose-bumples,2,5.10c,1,50,-83.67525,37.64802,Miller Fork Recreational Preserve (MFRP),Highlands,10,"goose bumples: start off the ledge on lower-angle rock then follow the fat flake feature into the upper, pocketed headwall. watch out for the sneaky pump at the end if you can't find the right holds.","flake, ledge, pocket",-,pumpy,-,0,0,0,0,1,0,0
200227352,Devotion,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/200227352/devotion,1.8,5.8,1,25,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,8,devotion: keep your balance as you scramble up the slab.,slab,-,balance,-,0,0,0,0,0,0,1
114500410,Confessional,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/114500410/confessional,2,5.9+,1,45,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,9,"confessional: ponder your transgressions as you make it to the last bolt crux, then reach for absolution at the anchors that are shared with the trad climb to the left.",crux,-,-,-,0,0,0,0,0,0,0
200749035,SLAbsinthe,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/200749035/slabsinthe,2.8,5.10a,1,60,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,"slabsinthe: put on your best slab sending shoes, take a sip of your favorite beverage and pray you don’t slip getting to the first bolt. then enjoy the ample ledges to the top.","ledge, slab",best,-,-,0,1,0,0,0,0,1
110523611,Twist your Hip and do the Dip,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110523611/twist-your-hip-and-do-the-dip,2.1,5.10b,1,35,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,twist your hip and do the dip: a short vertical climb.  start on thin crimps as a stem or with terrible feet on the face as the originals have exfoliated and move up to a shallow hueco with a good move off an undercling.  continue up on decent crimps to the chains.,"crimp, face, hueco",good,thin,-,0,1,0,0,1,0,0
110523763,Pickled Pig's Feet,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110523763/pickled-pigs-feet,2.2,5.10b,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,pickled pig's feet: longest line on the wall.  step lightly on some frail appearing holds with thin moves through the first few bolts.  grab an undercling below the bulge looking inside first to avoid a buggy surprise to reach jugs and the final run to the chains.,jug,-,thin,-,0,0,0,0,0,0,0
113172049,Thelonius,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/113172049/thelonius,2.1,5.10b,1,55,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,thelonius: an easy looking slab has the crux down low between the 2nd and 3rd bolts. continue past a bulge at the 4th bolt to finish on more slab.,"crux, slab",easy,-,-,0,1,0,0,0,0,1
113834047,Sugar Pad,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/113834047/sugar-pad,1.9,5.10b,1,40,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,sugar pad: pretty much straight up vertical with good finger ledges.,ledge,good,-,-,0,1,0,0,0,0,0
116592588,Narcissus,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/116592588/narcissus,2.5,5.10b,1,40,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,narcissus: starts as a slab and finishes as vert. well bolted.,slab,-,-,-,0,0,0,0,0,0,1
110521185,Monks Brew,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/110521185/monks-brew,2.7,5.10d,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,monks brew: traverse in from the ledge or stick clip and boulder up from ground on some sandy rock to reach the main face.  make some long reaches on good holds on the vertical face before tackling the overhang as the climb trends up and right into a black streak.  grab a shake at the last bolt before the final few moves to the chains as hanging the draws on the anchor may be the crux for some.,"crux, face, ledge",good,"stick-clip, traverse",sandy,1,1,0,0,0,0,0
112222419,SNUG,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/112222419/snug,2.5,5.10d,1,50,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,snug: start on crimps and balance your way up to a large hueco. continue up on better holds to the anchors.,"crimp, hueco",-,balance,-,0,0,0,0,1,0,0
116564539,Goldmund,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,https://www.mountainproject.com/route/116564539/goldmund,0,5.10d,1,70,-83.67611,37.64121,Miller Fork Recreational Preserve (MFRP),Monastery,10,"goldmund: bolted route on the arete. mellow start up to a ledge, followed by the crux on a bulging section a bit to the right. it eases up a bit on varied terrain from there to the top.","arete, crux, ledge",-,-,-,0,0,0,0,0,0,1
122085655,Bangarang,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085655/bangarang,1.9,5.8,1,40,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122085805,Straight on 'til Morning,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085805/straight-on-til-morning,2.1,5.8,1,80,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122085850,John,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085850/john,2.3,5.8,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122086060,One Feeling,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122086060/one-feeling,3.1,5.8+,1,70,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,8,"one feeling: start under the small roof. climb plates to the anchors. stays wet from the last bolt to anchor as top drains. be mindful of the tree, it was here first. but because fairies were so small, they were only big enough for one feeling at a time.",roof,-,-,-,0,0,0,0,0,0,1
122085639,Thimble Kisses,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085639/thimble-kisses,1.8,5.9,1,40,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122085768,Peter,Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Neverland,https://www.mountainproject.com/route/122085768/peter,2.2,5.9,1,50,-83.67494,37.65125,Miller Fork Recreational Preserve (MFRP),Neverland,9,peter: right side of the arête. use cheater stones to reach the start holds.,arete,-,-,-,0,0,0,0,0,0,1
