route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Aretenephobia,Better Late Than Never Wall > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106918309/aretenephobia,2.8,Trad,5.10b,1,NA,36.099,-81.7815
Top That Direct,Hidden Wall > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106997702/top-that-direct,2.4,Sport,5.10b,1,50,35.21845,-81.28251
Peg Leg,Sunken Treasure > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107199086/peg-leg,3.1,Trad,5.10b/c,1,50,36.09553,-81.80047
Humdinger,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106058103/humdinger,3.8,Trad,5.10b/c PG13,2,250,35.83139,-81.90257
The Dancing Outlaw,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106050128/the-dancing-outlaw,3.6,"Trad, Sport",5.10c/d,3,400,35.83139,-81.90257
Eros,Main Wall > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106840269/eros,3.5,Trad,5.10d,2,80,35.91381,-81.88637
Out To Lunch,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107485201/out-to-lunch,3.6,Trad,5.10d,5,560,35.30308,-82.79529
Chimney Man,Linville River Crag > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107636531/chimney-man,3.8,Trad,5.10a,1,80,35.89766,-81.90086
Black Sheep,Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121887953/black-sheep,3.9,Trad,5.10+,1,70,35.44962,-82.21513
Nick Danger,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106690898/nick-danger,3.6,Trad,5.10,3,300,35.30308,-82.79529
Death Wish,North End > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108952077/death-wish,3.4,Trad,5.10+,1,125,36.40055,-80.27884
Bat Shit Crazy,Southwest Corner > Whiteside Mountain > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108093062/bat-shit-crazy,3.8,Trad,5.10+,2,240,35.0798,-83.1432
U.F.F. (Unidentified Flying Fish),East Cliff > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118234663/uff-unidentified-flying-fish,4,Sport,5.10+,1,50,35.20113,-82.27508
Lost In Time,North Carolina Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106715310/lost-in-time,4,Trad,5.10-,3,300,35.87662,-81.89174
Welcome to Moore's,Central Wall > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107770972/welcome-to-moores,3.4,Trad,5.10d,2,120,36.39764,-80.28578
Chaos Out of Control,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106866539/chaos-out-of-control,3.7,Trad,5.10c/d,2,190,35.30054,-82.79229
Enter Slabman,"Un-named wall - - Right of Desperado (middle wall) > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106300576/enter-slabman,4,Sport,5.10-,1,90,35.6037,-79.2773
Black Hole,Section 4 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108577075/black-hole,2.7,Sport,5.10d,1,50,35.96367,-81.11972
Pooter the Poacher,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107099709/pooter-the-poacher,3.5,Trad,5.10c,1,180,35.30546,-82.79093
Straight Gas Crack,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121971030/straight-gas-crack,4,Trad,5.10+,1,50,35.83139,-81.90257
New Kid in Town,Lower Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/114304117/new-kid-in-town,4,Trad,5.10d,1,100,35.4736,-82.23673
Connect-A-Crux,Circus Wall > Sentinel Buttress > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112829890/connect-a-crux,4,Trad,5.10a,2,NA,36.3973,-80.2861
The Arborist,06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107217932/the-arborist,2.6,"Trad, Sport, TR",5.10,1,NA,35.23437,-81.27357
Bee's Tongue,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226699/bees-tongue,2.7,Sport,5.10b,1,45,35.20194,-82.28068
French Feline,Tail of the Cat Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108039910/french-feline,3.4,Trad,5.10,1,100,35.454,-82.22
Stopperhead Arete,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107114425/stopperhead-arete,3.6,Trad,5.10+,3,350,35.83139,-81.90257
Burn Signals,14. Car Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107291014/burn-signals,3.4,"Trad, Sport, TR",5.10c/d,1,NA,35.23569,-81.2737
Eureka,North Carolina Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106907054/eureka,4,Trad,5.10,2,200,35.87662,-81.89174
The Fugitive,Victory Wall > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113541045/the-fugitive,3.7,Trad,5.10d,1,100,35.33979,-82.89511
Native Dance,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/110414552/native-dance,4,Trad,5.10c/d,1,300,35.2599,-82.80602
Firestone,14. Car Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107291024/firestone,4,"Trad, TR",5.10,1,NA,35.23569,-81.2737
Los Desaparecidos,"The Main Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106035635/los-desaparecidos,4,Trad,5.10- R,3,350,35.6037,-79.2773
Sword of the Lord,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/117705897/sword-of-the-lord,3.6,Trad,5.10a,1,75,35.83139,-81.90257
Johnny Knoxville,"The Main Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106036360/johnny-knoxville,4,Trad,5.10,4,300,35.6037,-79.2773
Traditionally Certified,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/118895769/traditionally-certified,3.4,Trad,5.10c,1,65,35.91263,-81.88769
Cabin Fever,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118687180/cabin-fever,2.7,Sport,5.10,1,50,35.20194,-82.28068
Gumbies Go Home,10. The Fortress > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106219129/gumbies-go-home,3,"Trad, TR",5.10,1,50,35.23491,-81.27402
Champagne Jam,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106277351/champagne-jam,3.5,Trad,5.10a,1,50,35.6037,-79.2773
White Corner,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106028546/white-corner,3,Trad,5.10-,3,350,35.83139,-81.90257
The Black Hole,04. Copper Top > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118093527/the-black-hole,2.5,Sport,5.10b/c,1,50,36.34032,-80.4855
Bear Knuckles,East Cliff > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118234701/bear-knuckles,3.8,"Trad, TR",5.10c,1,65,35.20113,-82.27508
Balti Porter,Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106050150/balti-porter,3,Trad,5.10a,2,110,36.099,-81.7815
Nuclear Crayon,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106019828/nuclear-crayon,2.7,Trad,5.10+ PG13,1,120,36.39954,-80.28241
B-52,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107321376/b-52,2.7,Trad,5.10a,2,150,35.30054,-82.79229
Scotty Pippen,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107306973/scotty-pippen,3.6,Trad,5.10,1,120,35.30308,-82.79529
Just Another Pretty Face,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106029525/just-another-pretty-face,3.4,"Trad, Sport",5.10c,2,210,35.83139,-81.90257
Right Face,Holloway Mountain > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106971602/right-face,2.8,TR,5.10a,1,40,36.14682,-81.76034
Lichen Inspector,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113629800/lichen-inspector,2.9,Sport,5.10b,1,90,35.91263,-81.88769
Paralleling,Big Green > Panthertown Valley > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106462496/paralleling,3.4,Trad,5.10- PG13,2,280,35.1562,-83.0281
Carboman,Hidden Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106538984/carboman,3.3,Trad,5.10c/d PG13,2,200,35.2948,-82.78819
Casablanca,13. Ground Up aka Big Gully > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122031844/casablanca,2.9,Sport,5.10a/b,1,40,36.33993,-80.48144
Ellie Raynolds Memorial Buttress,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106478843/ellie-raynolds-memorial-buttress,2.4,Trad,5.10b/c,3,250,35.88831,-81.88519
Trinidad,Amphitheater > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121254648/trinidad,3.8,Trad,5.10a PG13,4,300,35.871,-81.89291
First Encounter,Little Wilson > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107265661/first-encounter,2.5,Sport,5.10d,1,40,36.0885,-81.79303
Rocket Science,Test Pilots Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106611065/rocket-science,2.9,Trad,5.10c/d,1,80,35.45007,-82.21549
Banana Peel,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109033331/banana-peel,3.6,Trad,5.10+,1,80,35.2599,-82.80602
Aerospace Cadet,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106866610/aerospace-cadet,3.6,Trad,5.10d,3,300,35.30308,-82.79529
W.P.,Hanging Garden > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108173232/wp,2.9,Trad,5.10a,1,150,36.39624,-80.28668
Tarantula,North Carolina Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107273005/tarantula,3.2,Trad,5.10a PG13,4,400,35.87662,-81.89174
Carolina Hog Farm,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119797438/carolina-hog-farm,3.7,"Trad, Aid",5.10 A4 PG13,3,310,35.30546,-82.79093
The Legacy,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111416350/the-legacy,2.6,Trad,5.10d,2,200,35.30054,-82.79229
The Purring,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/109441225/the-purring,3.4,Trad,5.10c,2,220,36.3916,-81.0473
Going for Baroque,Shortoff - Upper Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109893156/going-for-baroque,3.4,Trad,5.10c/d,1,75,35.83026,-81.90204
Bullistics,Upper Tier > Section 5 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108631080/bullistics,3.2,Sport,5.10b,1,40,35.96295,-81.11887
Merovingian Line,Black Bear Buttress > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106039892/merovingian-line,3.7,Trad,5.10,1,150,35.6037,-79.2773
Have and Not Need,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106501126/have-and-not-need,3.4,"Trad, Sport",5.10c,4,NA,35.15026,-83.0564
Secret Service,13. Two Pitch Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107626837/secret-service,3.5,"Trad, Sport",5.10+,2,140,35.23571,-81.27368
Peek-a-Boo Direct,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121254450/peek-a-boo-direct,3.4,Trad,5.10a,2,180,35.88831,-81.88519
Appomattox (aka Rowins's Route),North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108853571/appomattox-aka-rowinss-route,3.4,Aid,5.10 A2+,5,520,35.30546,-82.79093
Indian Head Direct,North End > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108142065/indian-head-direct,3,Trad,5.10+,3,200,36.40055,-80.27884
New Policy,New Policy Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106245861/new-policy,2.6,Sport,5.10d,1,50,35.2348,-81.273
Wooly Aphid,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106905219/wooly-aphid,2.5,Trad,5.10a,2,180,35.88831,-81.88519
Nuclear Arms,Flapping.../Nuclear arms area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106883255/nuclear-arms,2.9,Trad,5.10,1,120,35.449,-82.2143
Frightful Beginnings,East Cliff > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118234705/frightful-beginnings,3.3,Sport,5.10a,1,50,35.20113,-82.27508
Clean Slate,East Slate Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112922691/clean-slate,3.5,Trad,5.10c,1,150,35.39381,-82.71196
Cedar Pie,Cedar Rock - Main Wall > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106816981/cedar-pie,3.2,Trad,5.10c PG13,2,150,35.25532,-82.80667
Huffin Cedar,Hanging Chain (Left Field) > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106333738/huffin-cedar,3.1,Trad,5.10a PG13,2,200,35.45457,-82.2258
Silent Treatment,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107562869/silent-treatment,2.8,Trad,5.10,3,300,35.45193,-82.21857
Man Overboard,12. Big Arete > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108296164/man-overboard,2.5,Sport,5.10c,1,70,36.33997,-80.48168
Powder Keg,Sunken Treasure > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107199075/powder-keg,2.8,Trad,5.10b,1,45,36.09553,-81.80047
Finger Lickin' Good,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107459929/finger-lickin-good,3.4,Trad,5.10+,3,350,35.15026,-83.0564
Paradise City,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106071953/paradise-city,3.2,Trad,5.10+,2,300,35.83139,-81.90257
One Pitch Wonder,Left of main southeast face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106912345/one-pitch-wonder,3,Trad,5.10c,1,100,35.07851,-83.14043
Old Times' Sake,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108723697/old-times-sake,3.4,Trad,5.10,4,600,35.15026,-83.0564
Grace Under Pressure,Emla area > The Cookbook > The Cookbook Area > Cooks Wall > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108604962/grace-under-pressure,3.2,Trad,5.10b,1,80,36.37856,-80.28675
Rawhide Arch,Cedar Rock - Main Wall > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107944236/rawhide-arch,3.1,Trad,5.10d,2,180,35.25532,-82.80667
Excess Reality,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113575199/excess-reality,3.4,Trad,5.10-,2,200,35.88831,-81.88519
Linville Destroyer,Linville Link Ups > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112248603/linville-destroyer,3.5,Trad,5.10,30,NA,35.9046,-81.89506
Finger Love,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107605327/finger-love,2.8,Trad,5.10a,1,75,36.39954,-80.28241
Le Crimp,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122054141/le-crimp,3.3,Trad,5.10c/d,1,75,35.30308,-82.79529
Crazy Crystal Line,Big Green > Panthertown Valley > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/117992897/crazy-crystal-line,3.5,Trad,5.10-,1,200,35.1562,-83.0281
Dead Man's Head in a Mason Jar,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/119267180/dead-mans-head-in-a-mason-jar,3.3,Trad,5.10a,1,70,35.91263,-81.88769
Rain Dance,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108808648/rain-dance,3,Trad,5.10c,1,200,35.2599,-82.80602
Learning Curve,East Slate Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112880735/learning-curve,3.5,Trad,5.10b,3,340,35.39381,-82.71196
The North Face,The Camel > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109221908/the-north-face,3.5,Trad,5.10,2,200,35.87827,-81.89096
Dibs,East Slate Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112879100/dibs,3.5,Trad,5.10c R,1,150,35.39381,-82.71196
Bloody Knee,Down the hill (directly below the main overlook) > Wiseman's View > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/110579542/bloody-knee,3.5,Trad,5.10,1,60,35.90353,-81.90099
Dr Scholl's I Want A Bulldog,North Eagle > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106067426/dr-scholls-i-want-a-bulldog,3.7,Sport,5.10,1,100,35.47432,-82.2371
Butterfingers,12. Big Arete > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122281487/butterfingers,2.7,Sport,5.10d,1,60,36.33997,-80.48168
Great Brown Way,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108362095/great-brown-way,3.1,Trad,5.10c PG13,2,NA,36.3916,-81.0473
Jug Route,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112209765/jug-route,2.9,Trad,5.10-,1,75,35.91263,-81.88769
Passing Out Wolf Tickets,Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106246734/passing-out-wolf-tickets,2.7,Trad,5.10,1,50,35.23608,-81.27274
Legendary,Sunshine Wall > Lower Wall > Cooks Wall > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/113935882/legendary,3.1,Trad,5.10a,1,100,36.37939,-80.29177
Eye Sockets,10. The Fortress > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107313231/eye-sockets,2.8,"Trad, TR",5.10,1,50,35.23491,-81.27402
No Added Weight,05. Rising Sun Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107670576/no-added-weight,2.6,"Sport, TR",5.10b,1,NA,35.2339,-81.274
Squirrely man,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106693241/squirrely-man,3.1,Trad,5.10,2,230,35.15026,-83.0564
Path to Extinction,Hidden Wall > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107137006/path-to-extinction,2.3,Sport,5.10a,1,50,35.21845,-81.28251
Strawberry Preserves,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107045057/strawberry-preserves,3,"Trad, Sport",5.10c PG13,4,600,36.3916,-81.0473
Instant Surreal,Cereal Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106076876/instant-surreal,3,"Trad, Sport",5.10c/d R,2,100,35.44964,-82.2129
Welcome to Emerald City,Big Green > Panthertown Valley > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107917018/welcome-to-emerald-city,3.2,Trad,5.10c,2,350,35.1562,-83.0281
Useless #8,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120763265/useless-8,3,Trad,5.10,1,50,35.60369,-79.27729
Meat Puppet,Meat Puppet Crag > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107624110/meat-puppet,2.8,"Trad, TR",5.10a,1,70,36.3979,-80.2917
Where the Red Ferns Grow,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109022045/where-the-red-ferns-grow,3.3,Trad,5.10a,2,150,35.2599,-82.80602
Alternate Reality,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113575289/alternate-reality,3.3,Trad,5.10c/d,1,95,35.88831,-81.88519
Medicine Tongue,Comatose Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121888051/medicine-tongue,3.1,Trad,5.10b/c,1,80,35.4499,-82.21438
Ruby Tuesday,Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106734222/ruby-tuesday,3.3,Trad,5.10 PG13,3,240,35.30308,-82.79529
Lucky Streak,"The Main Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106263488/lucky-streak,3.3,Trad,5.10a,1,180,35.6037,-79.2773
Scorched Earth Defenses,14. Car Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107291004/scorched-earth-defenses,3,"Trad, TR",5.10d,1,NA,35.23569,-81.2737
Into The Void,"Desperado Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106283376/into-the-void,3.3,"Trad, Sport",5.10c/d,1,80,35.6037,-79.2773
Stemming Laurel,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106479963/stemming-laurel,3.2,Trad,5.10+,5,750,35.15026,-83.0564
Raven's Arch,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111067909/ravens-arch,2.9,Trad,5.10a,1,70,35.2599,-82.80602
Between The Ways,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106369740/between-the-ways,3.1,Sport,5.10c PG13,2,250,36.3916,-81.0473
Fortress Fingers,10. The Fortress > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107217884/fortress-fingers,2.4,"Trad, TR",5.10a,1,50,35.23491,-81.27402
Hemlock Arete,Linville River Crag > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107636526/hemlock-arete,3.2,"Trad, Sport",5.10d,1,75,35.89766,-81.90086
Details at Ten,Cedar Rock - Main Wall > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106621322/details-at-ten,3.2,Trad,5.10+ R,1,150,35.25532,-82.80667
Dixie Chicken,Sunken Treasure > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107199069/dixie-chicken,2.4,Trad,5.10a,1,35,36.09553,-81.80047
Use It Or Luge It,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106501189/use-it-or-luge-it,3.3,"Trad, Sport",5.10+,4,700,35.15026,-83.0564
Granite Man,"Desperado Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106234624/granite-man,3.3,"Trad, Sport",5.10b/c,1,95,35.6037,-79.2773
Big Corner,Hanging Chain > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107946965/big-corner,2.7,Trad,5.10c,1,105,35.4555,-82.22473
Waste A Bit,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107163191/waste-a-bit,2.9,Trad,5.10+,1,90,35.88831,-81.88519
Junk Show,The Cave > Cathey's Creek Crag > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107634273/junk-show,2.9,Trad,5.10+,1,90,35.22633,-82.80107
Scream like a Boy,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107057031/scream-like-a-boy,2.3,"Trad, Sport",5.10,2,200,35.45193,-82.21857
Delapidated,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119646732/delapidated,2.8,Trad,5.10b/c,1,NA,35.30546,-82.79093
Lightning Crack,Lower Tier > Section 5 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108563411/lightning-crack,3,Trad,5.10+,1,25,35.96294,-81.11888
Spring Training,Hanging Chain (Left Field) > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106333808/spring-training,3,Trad,5.10a PG13,2,210,35.45457,-82.2258
Venus Scribner,13. Ground Up aka Big Gully > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121648763/venus-scribner,2.9,Sport,5.10b,1,50,36.33993,-80.48144
Wall of Voodoo,Little Wilson > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107539474/wall-of-voodoo,2,Sport,5.10a,1,50,36.0885,-81.79303
Stukas over Disneyland,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116839003/stukas-over-disneyland,3,Trad,5.10b,1,165,35.88831,-81.88519
