route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Piss-ant,Jolly Green Boulder > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/107216009/piss-ant,3,Boulder,V2,1,10,35.8966,-79.0851
Unknown,The Gym > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112413723/unknown,2.7,Boulder,V3,1,15,35.44897,-82.2143
Bob Esponja,New Frontiers Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/123516525/bob-esponja,3,Boulder,V3,1,11,35.19565,-83.13872
Royal Air,Black Mountain Range Alpine > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109659300/royal-air,3,"Trad, Boulder, Ice, Snow, Alpine",V-easy WI4-5 Mod. Snow R,5,1000,35.85362,-82.24006
Disinformation,George Orwell Boulder > Classics Patio > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107774759/disinformation,2.3,Boulder,V2,1,15,35.17485,-81.36198
No I Wont,University of North Carolina at Charlotte > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122224576/no-i-wont,3,Boulder,V2-,1,15,35.30776,-80.74231
submerge the rocks!,west point at the eno > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/122492487/submerge-the-rocks,3.5,Boulder,V1+,1,9,36.06921,-78.9185
King's Crown,Black Creek Kings > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/122298054/kings-crown,3,Boulder,V2,1,21,35.82723,-78.78527
Burning Sensation,Incinerator Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107815151/burning-sensation,2.4,Boulder,V3,1,8,35.17529,-81.36123
Route 4,Route 181 Rock face > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/120201502/route-4,3,"Trad, TR, Boulder",5.9- V0-1,1,15,35.9572,-81.85848
Route 1,Route 181 Rock face > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/120201403/route-1,3,"Trad, TR, Boulder",5.10c/d V1-2,1,20,35.9572,-81.85848
Ship Prow,North Cary Park Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/122073035/ship-prow,2.4,Boulder,V3,1,11,35.82189,-78.78747
Leap of Faith,Come Out & Play Blocks > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106652759/leap-of-faith,2.5,Boulder,V3,1,NA,35.44897,-82.2143
Walk the plank,Upper Boulder > Table Rock Parking Lot Boulders > Linville Gorge Bouldering > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/118128172/walk-the-plank,3,Boulder,V2-,1,10,35.88654,-81.88495
Petroleum Jelly,Petroleum Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118794952/petroleum-jelly,2.7,Boulder,V3,1,NA,35.19564,-83.13872
The Thing,Granite City > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119786921/the-thing,2.3,Boulder,V1-,1,9,35.04541,-83.13769
Crux #1 (The Introduction),NCSU Traverse Wall > NC States Campus > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/118715655/crux-1-the-introduction,3,Boulder,V2+,1,NA,35.78376,-78.67237
Fern Top,Bench Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118083898/fern-top,3,Boulder,V0+,1,10,36.39747,-80.28772
White Lightning,Granite City > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119786635/white-lightning,3.5,Boulder,V0,1,10,35.04541,-83.13769
Shark Teeth,Mini Fin 2 > Weaver Knob Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/122560724/shark-teeth,3,Boulder,V1-2,1,10,35.96553,-82.4707
For the Greater Good,Jolly Green Boulder > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/107215774/for-the-greater-good,2.8,Boulder,V-easy,1,10,35.8966,-79.0851
The Sign,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116247946/the-sign,3,Boulder,V0,1,25,35.60369,-79.27729
Beta,Omega Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121442448/beta,3,Boulder,V1,1,10,36.39708,-80.28751
Double Jam,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116247975/double-jam,3,Boulder,V0-1,1,20,35.60369,-79.27729
Bob Fudge SDS,Bob Fudge Boulder > Wolf Branch/Rich Knob > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/118990977/bob-fudge-sds,3,Boulder,V2,1,13,35.6693,-82.44686
Baby's First Mantle,West Cliff - Mini > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122150096/babys-first-mantle,3,Boulder,V0,1,2,35.20205,-82.28014
Through the Window,North Campus > NC States Campus > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/120060209/through-the-window,3,Boulder,V2,1,15,35.78582,-78.6682
Silver Linings (Jump Start),Black Cloud Boulder > Pride Lands > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/119072003/silver-linings-jump-start,3,Boulder,V3-4 PG13,1,23,35.17685,-81.35832
Shotgun Betty Left,Warmup Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118568715/shotgun-betty-left,2.7,Boulder,V3,1,8,36.40123,-80.28552
Sine,Denominator > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118079604/sine,3,Boulder,V2,1,20,35.1761,-81.35971
Chambermaid,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122212043/chambermaid,3,Boulder,V3,1,NA,35.45007,-82.21986
Golden Hour,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119497295/golden-hour,3,Boulder,V2,1,10,35.60369,-79.27729
Biz-Cas,Stu's Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118330614/biz-cas,2.4,Boulder,V2,1,9,36.39674,-80.28818
Passage,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120570343/passage,3,Boulder,V1-2,1,30,35.60369,-79.27729
True North,Ned's Arete Boulder > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121348463/true-north,3,Boulder,V2,1,NA,35.45018,-82.21722
iReek,Creek Bed Boulder > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120619613/ireek,3,Boulder,V3-,1,NA,35.30752,-82.78843
Mutant and Proud,Two-move rock > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/120226396/mutant-and-proud,3,Boulder,V3-,1,NA,35.35547,-80.92183
Life is a Highway,Cedar Mountain Boulders > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/119198369/life-is-a-highway,3,Boulder,V1-,1,7,36.43697,-79.93089
Flap Stack Crack,Flap Stack/ Grey Rock > Weed Patch Mountain Trail Boulders > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116159724/flap-stack-crack,3,Boulder,V1,1,NA,35.47948,-82.22224
Barndoor Problem,R2V2 Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/123094879/barndoor-problem,3,Boulder,V2,1,10,36.39719,-80.28731
Mossy Horse,Wash Rock Boulders > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121353100/mossy-horse,3,Boulder,V3-,1,NA,35.35559,-80.92187
Moist Pedipalps,Spiderqueen > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/107315949/moist-pedipalps,3,Boulder,V2-,1,8,35.8974,-79.0909
Abul-Abbas,The Elephant Boulder > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111538335/abul-abbas,3,Boulder,V3,1,10,36.14687,-81.65091
S is for Sam,Trailside Boulder > Buffalo Creek Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111767981/s-is-for-sam,3,Boulder,V3+,1,20,35.48153,-82.18871
Old Man's Crack,Gemini Boulder > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109932772/old-mans-crack,3,Boulder,V3,1,8,36.14673,-81.65104
Leaning Tower Arete,Leaning Tower Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107793288/leaning-tower-arete,3,Boulder,V3,1,20,35.17609,-81.36015
Butterscotch Shine,Dark Corner Boulder > Second/Many Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107734204/butterscotch-shine,3,Boulder,V1,1,NA,35.4353,-82.7291
Ice Cream Face,Steal Your Face Boulder > Second/Many Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107739366/ice-cream-face,3,Boulder,V1-2,1,NA,35.4353,-82.7291
I Did It All For The Wookie,Zschiesche's Corridor Left Side > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/123501954/i-did-it-all-for-the-wookie,3.2,Boulder,V2,1,12,36.397,-80.28752
The Kessel Run,V3PO Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112829875/the-kessel-run,2.4,Boulder,V3,1,NA,36.39713,-80.28719
Honored Guest,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118680195/honored-guest,2.7,Boulder,V3,1,NA,35.45007,-82.21986
Teetering on the Edge,The Brink > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118624392/teetering-on-the-edge,2.7,Boulder,V1,1,12,36.40231,-80.28532
Stone Wall,Stone Wall > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109832006/stone-wall,2.7,Boulder,V3,1,NA,35.44897,-82.2143
Jaws,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106270700/jaws,2.9,Boulder,V3,1,15,35.6037,-79.2773
Short Arête,Short Crack Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111418877/short-arete,2.2,Boulder,V2,1,12,35.44986,-82.21903
Trailside Slab Right,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118072909/trailside-slab-right,2,Boulder,V0,1,NA,35.44919,-82.21852
Rock Cleavage,Masterlock Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116491571/rock-cleavage,2.3,Boulder,V3,1,10,36.39718,-80.28724
Fundango,Fun-Filled Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122111799/fundango,2.5,Boulder,V3+,1,15,35.45093,-82.21982
Seems Good,Greenway Slab > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958443/seems-good,2.6,Boulder,V3,1,12,36.213,-81.64719
Grey Arete Left,Tatanka Boulder > Buffalo Creek Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/114172123/grey-arete-left,2.8,Boulder,V2,1,NA,35.48153,-82.18871
Warm Up Crack,Warm Up Wall > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109502606/warm-up-crack,2.6,Boulder,V0,1,11,36.14664,-81.63347
Jackie Span,Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/114207671/jackie-span,2.6,Boulder,V2+,1,12,35.7692,-78.6887
Warm yo' self,Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/112552733/warm-yo-self,2.5,Boulder,V0,1,NA,35.7692,-78.6887
Hermes Heel,Zeus Eye Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107773628/hermes-heel,2.5,Boulder,V1,1,12,35.17467,-81.36242
Queequeg,Moby Dick Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108704251/queequeg,2,Boulder,V1,1,10,35.34877,-82.16269
Safe-Fun,Fun-Filled Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119664927/safe-fun,2.4,Boulder,V3,1,10,35.45093,-82.21982
Plastic Psyche,Gym Rat Kevin Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122271020/plastic-psyche,2.7,Boulder,V1+,1,NA,36.39883,-80.28649
St. Therese's,Warmup Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118568646/st-thereses,2.3,Boulder,V3,1,12,36.40123,-80.28552
Almost There,The Brink > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118624383/almost-there,2.2,Boulder,V2,1,10,36.40231,-80.28532
Cerberus,Hell Boulder > Classics Patio > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116067446/cerberus,2.1,Boulder,V3,1,8,35.175,-81.36209
Trailside Highball,Trailside Highball > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122270987/trailside-highball,2.5,Boulder,V0,1,NA,36.39828,-80.28846
This Moment is Worth More than It Seems,Pump Tunnel > Other Nearby places to climb > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/107335155/this-moment-is-worth-more-than-it-seems,2.7,Boulder,5.10+ V3+,1,40,35.9255,-79.0538
Circus Tricks,The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121655912/circus-tricks,3.1,Boulder,V3,1,8,35.4501,-82.2195
Cake Walk,Grindstone Mini Wall Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/111309494/cake-walk,2.7,Boulder,V1-2,1,12,36.35037,-80.47544
Portland Cement Direct,Concrete Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/117711865/portland-cement-direct,2.5,Boulder,V1-2,1,10,35.17521,-81.36194
Breakfast In Bed,Breakfast Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831235/breakfast-in-bed,2.8,Boulder,V1,1,12,35.44897,-82.2143
Backside Flashlight,Flashlight Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/113941429/backside-flashlight,2,Boulder,V0,1,30,35.1702,-81.3649
unnamed V0,Trailside Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112930891/unnamed-v0,2.7,Boulder,V0,1,12,36.34043,-80.48428
unnamed V1,Trailside Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112930903/unnamed-v1,2.7,Boulder,V1-,1,12,36.34043,-80.48428
Triple B Stand,Front Door Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107521994/triple-b-stand,2.8,Boulder,V3,1,NA,35.19565,-83.13872
Admiral Aretebar,V3PO Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112825173/admiral-aretebar,1.8,Boulder,V2,1,10,36.39713,-80.28719
Horizontal Waterfall,Wave Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107530885/horizontal-waterfall,2.5,Boulder,V3,1,NA,35.19565,-83.13872
Blind Justice Slab,White Squirrel/El Swiper Boulder > First Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107681585/blind-justice-slab,3,Boulder,V0,1,NA,35.4353,-82.7291
Shedding Shark,The Shark Fin > Buffalo Creek Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109066568/shedding-shark,2.4,Boulder,V1,1,NA,35.48153,-82.18871
Eye Sockets,Eye Sockets > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116166090/eye-sockets,2.7,Boulder,V3,1,8,35.17488,-81.36216
White Stripes,White Stripes Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107778321/white-stripes,2,Boulder,V3,1,12,35.17478,-81.36243
No Pressure,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/110853023/no-pressure,2.4,Boulder,V3+,1,15,35.17508,-81.36241
Don't Be a STEMpleton,Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/117903820/dont-be-a-stempleton,2.5,Boulder,V2-,1,NA,35.7692,-78.6887
Galapagos,North Cary Park Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/112408783/galapagos,2.3,Boulder,V1,1,NA,35.82189,-78.78747
X-Axis,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116351845/x-axis,2.7,Boulder,V3+,1,NA,35.17508,-81.36241
Edge of Ecstasy,The Brink > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118624413/edge-of-ecstasy,2.6,Boulder,V2-3,1,6,36.40231,-80.28532
Unnamed,Circus Roof Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/119176560/unnamed,2.4,Boulder,V1+,1,8,36.3863,-80.29045
Peach Fuzz,The Gym > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113836644/peach-fuzz,2.4,Boulder,V1,1,18,35.44897,-82.2143
Crystal Ball,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111787472/crystal-ball,2.5,Boulder,V3,1,12,35.6037,-79.2773
Warm Up Face,Warm Up Wall > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109502615/warm-up-face,2.4,Boulder,V1,1,11,36.14664,-81.63347
Mantle,Short Crack Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106923868/mantle,1.9,Boulder,V2,1,10,35.44986,-82.21903
Transform and Roll Out!,Decepticon Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/119518243/transform-and-roll-out,2.3,Boulder,V2-3,1,13,35.17608,-81.35995
Baby Tomahawk,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379749/baby-tomahawk,2.6,Boulder,V3-4,1,NA,35.77289,-82.36285
It's The Pleats,Trailside Highball > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112463688/its-the-pleats,2.8,Boulder,V3+,1,NA,36.39828,-80.28846
Hot Cross Buns,Titan Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/109196503/hot-cross-buns,2.1,Boulder,V0,1,25,36.39743,-80.28705
El Swiper Right,White Squirrel/El Swiper Boulder > First Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108077512/el-swiper-right,2.5,Boulder,V3,1,13,35.4353,-82.7291
E for Everyone,Come Out & Play Blocks > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109831995/e-for-everyone,2.3,Boulder,V0,1,NA,35.44897,-82.2143
Ladder,Patio Area > Pride Lands > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114176646/ladder,2.3,Boulder,V2-,1,10,35.17748,-81.35851
Fungus Flakes,Monster Cereals > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107837924/fungus-flakes,2.6,Boulder,V0-,1,20,35.1702,-81.3649
Super Wavedash,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121266501/super-wavedash,2.6,Boulder,V2,1,20,35.44919,-82.21852
Greenway Arete,Greenway Boulder > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958082/greenway-arete,2.7,Boulder,V1,1,20,36.213,-81.64719
Murder She Wrote,Greenway Boulder > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958038/murder-she-wrote,2.5,Boulder,V3,1,10,36.213,-81.64719
Left Hand Arête,Fun-Filled Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119664878/left-hand-arete,2.3,Boulder,V1+,1,12,35.45093,-82.21982
Skin Sucker,Two-move rock > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118862051/skin-sucker,2.3,Boulder,V3,1,7,35.35547,-80.92183
Fun-Safe,Fun-Filled Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122111847/fun-safe,2.4,Boulder,V0,1,10,35.45093,-82.21982
Two-move traverse,Two-move rock > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118340545/two-move-traverse,2.3,Boulder,V3-,1,20,35.35547,-80.92183
Principle's Office,Dunce hat > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108275319/principles-office,2.5,Boulder,V2 PG13,1,20,35.3052,-82.796
Urinal Cake,V2 Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107063759/urinal-cake,2.5,Boulder,V3,1,NA,35.44897,-82.2143
Minor Quake,The Brevard Fault > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108003647/minor-quake,2.5,Boulder,V2,1,NA,35.44899,-82.2143
Rocket Surgery,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111808696/rocket-surgery,2.5,Boulder,V3,1,10,35.6037,-79.2773
Big feet,Big Baby > Boulders > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107848564/big-feet,2.5,Boulder,V1,1,NA,35.24076,-81.26903
Curve Left,Switchback Boulder > Rocky Knob Park > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/108157880/curve-left,2.5,Boulder,V3,1,15,36.22112,-81.68043
Minister Sinister,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106272004/minister-sinister,2.5,Boulder,V3,1,10,35.6037,-79.2773
Webslinger,Superhero Boulder > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107710946/webslinger,2.7,Boulder,V1-2,1,NA,35.4353,-82.7291
STEM Student,Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/112175160/stem-student,2.2,Boulder,V1,1,10,35.7692,-78.6887
High Rail,Governing Dynamics Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112509235/high-rail,2.1,Boulder,V3,1,NA,36.40103,-80.2833
Ripper,Gym Rat Kevin Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112491553/ripper,2.1,Boulder,V3,1,8,36.39883,-80.28649
The Taoist,Zschiesche's Corridor Right Side > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/115407011/the-taoist,2.1,Boulder,V1,1,10,36.397,-80.28743
Hash Slinging Slabber,North Cary Park Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/119455916/hash-slinging-slabber,2.7,Boulder,V1+,1,12,35.82189,-78.78747
